iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11d9da,0x9d844,0x80008be8,0x26,0x0,0x681b,0x506d3,0x0,0x25de8,0x21e7,0x13c0
1,0x1352b8,0xb49ee,0x80008be8,0x235f,0xb,0x74d0,0x506db,0x0,0x31388,0x21ee,0x1587
2,0x14cabb,0xcbc0d,0x80008be8,0x469c,0x16,0x81b8,0x506e3,0x0,0x3c96a,0x21f1,0x174e
3,0x16424b,0xe2d5a,0x80008be8,0x69d6,0x21,0x8e5e,0x506eb,0x0,0x47ebc,0x21f4,0x1915
4,0x17c458,0xf9a18,0x80008be8,0x9c19,0x36,0x9bf2,0x506f1,0x0,0x54069,0x21f7,0x1afb
5,0x193bcf,0x110b74,0x80008be8,0xbf54,0x41,0xa892,0x506f7,0x0,0x5f5d0,0x21fa,0x1cc2
6,0x1ab3dd,0x127d9e,0x80008be8,0xe28b,0x4c,0xb562,0x506fd,0x0,0x6abd5,0x21fd,0x1e89
7,0x1c2b87,0x13ef46,0x80008be8,0x105c2,0x57,0xc22a,0x50703,0x0,0x76160,0x2200,0x2050
8,0x1da2fa,0x1560d5,0x80008be8,0x128f8,0x62,0xcec5,0x50709,0x0,0x816ff,0x2203,0x2217
9,0x1f1a14,0x16d242,0x80008be8,0x14c2c,0x6d,0xdb80,0x5070f,0x0,0x8cc5c,0x2206,0x23de
10,0x209186,0x1843e8,0x80008be8,0x16f61,0x78,0xe849,0x50715,0x0,0x981e4,0x2209,0x25a5
11,0x2208f8,0x19b598,0x80008be8,0x1929e,0x83,0xf50a,0x5071d,0x0,0xa377c,0x220c,0x276d
12,0x2380c6,0x1b27b8,0x80008be8,0x1b5df,0x8e,0x101e6,0x50725,0x0,0xaed69,0x220f,0x2935
13,0x24f89c,0x1c99dc,0x80008be8,0x1d91f,0x99,0x10ec6,0x5072d,0x0,0xba356,0x2212,0x2afd
14,0x267073,0x1e0c2c,0x80008be8,0x1fc5b,0xa4,0x11bb2,0x50733,0x0,0xc5963,0x2215,0x2cc5
15,0x27e885,0x1f7def,0x80008be8,0x21f9b,0xaf,0x12866,0x50739,0x0,0xd0f1b,0x2218,0x2e8d
16,0x2960a2,0x20efcc,0x80008be8,0x242de,0xba,0x13542,0x5073f,0x0,0xdc4c5,0x221b,0x3055
17,0x2ad870,0x22619f,0x80008be8,0x2661d,0xc5,0x14217,0x50745,0x0,0xe7a6c,0x221e,0x321d
18,0x2c505b,0x23d329,0x80008be8,0x2895a,0xd0,0x14ec8,0x5074b,0x0,0xf2fee,0x2221,0x33e5
