counter,mode,seed,max_D,threshold,num_windows,num_flagged_windows,exceeds_threshold
hpmcounter10,drift,test_seed_1,79.33035171935897,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_10,84.82639094188303,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_11,94.28718029331806,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_12,52.60819206299023,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_13,88.25489551469441,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_14,61.901311819594255,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_15,62.56210282517467,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_16,86.4011394349784,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_17,82.41507568912681,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_18,70.97751642177428,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_19,75.38710469303709,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_2,78.12221584078345,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_20,60.22851033147743,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_3,67.73908297479956,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_4,158.58998972738993,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_5,119.69845764705504,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_6,67.48399177340006,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_7,75.12692386183618,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_8,83.18716509462634,183.2070984550081,282,0,False
hpmcounter10,drift,test_seed_9,85.60924779481857,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_1,83.99303827938388,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_10,119.7438844826088,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_11,65.00125182212881,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_12,112.48589075488728,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_13,54.90495986147305,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_14,52.92166947289379,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_15,56.305256594304055,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_16,125.2911460656321,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_17,60.487114377721625,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_18,86.20534101290626,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_19,73.21268553818453,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_2,80.83651583079863,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_20,90.5109864252714,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_3,48.97284379340428,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_4,84.18303687137461,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_5,94.5362923495976,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_6,59.68258038154854,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_7,96.22819400227272,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_8,89.05219294758646,183.2070984550081,282,0,False
hpmcounter10,jump,test_seed_9,86.76540739526298,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_1,56.97871788471557,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_10,165.88769950353688,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_11,82.92639558024588,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_12,67.81473715533019,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_13,91.7078671298558,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_14,75.89287408540123,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_15,77.7942513434277,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_16,88.56322056261756,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_17,80.23305800959946,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_18,103.64061654268929,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_19,123.41601364832702,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_2,105.8179774806583,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_20,73.46133574680866,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_3,118.69874513590004,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_4,60.038849600231146,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_5,102.16161398967508,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_6,152.7938759321624,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_7,152.7938759321624,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_8,152.7938759321624,183.2070984550081,282,0,False
hpmcounter10,replay,test_seed_9,152.7938759321624,183.2070984550081,282,0,False
hpmcounter3,drift,test_seed_1,95.4483026648375,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_10,133.25865676279008,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_11,62.37969213868127,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_12,52.10723484916464,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_13,99.0661029459064,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_14,91.98154664946564,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_15,64.1642963689326,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_16,73.19533394537058,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_17,93.8261476764784,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_18,110.38073051226364,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_19,123.29331575417852,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_2,94.762481026741,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_20,88.0765434809808,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_3,72.88981780391813,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_4,59.147554237394765,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_5,140.88458077535165,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_6,236.19585167510172,189.48440654417075,282,1,True
hpmcounter3,drift,test_seed_7,81.11467895448132,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_8,115.74247910037464,189.48440654417075,282,0,False
hpmcounter3,drift,test_seed_9,168.56035553569325,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_1,88.61091514951478,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_10,135.1159327878319,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_11,50.291265844239625,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_12,53.88248197207091,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_13,53.61901514387963,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_14,130.17469127706323,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_15,89.69245709894571,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_16,136.05677162200735,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_17,51.87900893075452,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_18,91.62666195616838,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_19,120.5105648916658,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_2,91.33894217746388,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_20,63.93227949431147,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_3,64.22771625119623,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_4,87.90416951910063,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_5,74.55621660527115,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_6,67.60393659971076,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_7,128.60745282099637,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_8,122.8718939068086,189.48440654417075,282,0,False
hpmcounter3,jump,test_seed_9,115.77459900035,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_1,97.10931378913853,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_10,93.26437589543616,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_11,58.517636509834965,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_12,71.01125505799304,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_13,84.62254260845154,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_14,168.39427154950218,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_15,54.325662327821945,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_16,122.54001652410456,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_17,79.73194879954143,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_18,70.35414568573613,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_19,128.5422432253435,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_2,147.54164395712843,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_20,78.56790811953276,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_3,50.89828302678925,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_4,78.40118891226942,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_5,105.18722106378355,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_6,93.07115514453211,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_7,93.07115514453211,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_8,93.07115514453211,189.48440654417075,282,0,False
hpmcounter3,replay,test_seed_9,93.07115514453211,189.48440654417075,282,0,False
hpmcounter4,drift,test_seed_1,157.26212738356438,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_10,79.7978913973934,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_11,314.9282399751016,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_12,348.71047813326817,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_13,131.2427291342987,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_14,103.16615474137296,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_15,106.7830785005664,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_16,168.52882337578552,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_17,135.17863991935374,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_18,154.9734198540356,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_19,137.65885718940694,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_2,120.75727422140942,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_20,149.59660250697277,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_3,320.9673111496498,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_4,147.7235176624076,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_5,120.54188618061268,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_6,317.3132623238543,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_7,210.60086860721395,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_8,259.52476019294664,659.7992298804954,282,0,False
hpmcounter4,drift,test_seed_9,87.91279558506575,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_1,127.47915518991628,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_10,173.73848027967526,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_11,237.07884583027587,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_12,129.56487447697842,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_13,81.17570558156825,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_14,129.0791637685722,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_15,74.90039926984792,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_16,96.83108163451408,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_17,106.80599834836129,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_18,207.51458559715928,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_19,224.9767481969426,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_2,427.2874597689993,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_20,451.1247805448651,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_3,286.3303776847284,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_4,328.7983287335527,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_5,232.6699865453905,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_6,136.71630726882762,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_7,107.68182216303492,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_8,123.55752498246557,659.7992298804954,282,0,False
hpmcounter4,jump,test_seed_9,66.40694291479889,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_1,70.10354177934916,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_10,259.2436833360288,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_11,141.2793009526558,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_12,101.91941914781428,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_13,233.77948624564024,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_14,137.94972452541842,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_15,92.71434964232378,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_16,118.16461970989134,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_17,74.86137328280209,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_18,321.80438711033344,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_19,499.41023881548233,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_2,168.77162372897766,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_20,322.8511709266377,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_3,179.71551839596663,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_4,253.704056739145,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_5,96.36173191304964,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_6,74.30787777084194,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_7,74.30787777084194,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_8,74.30787777084194,659.7992298804954,282,0,False
hpmcounter4,replay,test_seed_9,74.30787777084194,659.7992298804954,282,0,False
hpmcounter5,drift,test_seed_1,36.82515914339716,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_10,47.17040375554648,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_11,135.51297501683104,119.89820685930462,282,2,True
hpmcounter5,drift,test_seed_12,57.65465236734129,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_13,41.35414723474128,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_14,35.1553958480329,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_15,73.58717859681384,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_16,70.07007446303116,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_17,103.81077016382474,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_18,66.0404018111693,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_19,45.34269191625407,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_2,58.43397772133934,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_20,65.28626057244517,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_3,42.21448546051719,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_4,34.4489666334216,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_5,31.995409982610106,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_6,48.04929361394927,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_7,77.42571527023871,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_8,30.326228930112173,119.89820685930462,282,0,False
hpmcounter5,drift,test_seed_9,54.13254696303775,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_1,74.9230995435652,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_10,45.28283225420397,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_11,54.718589059723335,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_12,86.12242665261785,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_13,47.55838885142301,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_14,59.73046353237916,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_15,82.1358619499588,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_16,54.53253985685777,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_17,95.64019936178506,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_18,113.29183481006214,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_19,78.22064952609755,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_2,42.15030104091246,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_20,56.32433077888585,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_3,67.15948970271566,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_4,52.95983299559043,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_5,48.97373255781047,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_6,47.07638995877405,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_7,53.42717730075973,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_8,117.74971085864289,119.89820685930462,282,0,False
hpmcounter5,jump,test_seed_9,123.12887042596331,119.89820685930462,282,1,True
hpmcounter5,replay,test_seed_1,64.0064928417141,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_10,47.25429408614973,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_11,54.93001606677061,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_12,46.95329186658206,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_13,38.76943654261177,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_14,76.84763956852973,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_15,65.91495546597665,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_16,78.47821661976712,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_17,46.84615140426343,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_18,48.47479097446791,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_19,75.72949313463677,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_2,67.62124146327993,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_20,37.37832164332341,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_3,79.1297618142205,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_4,67.7430329564051,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_5,48.6678740520582,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_6,100.82997612204164,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_7,100.82997612204164,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_8,100.82997612204164,119.89820685930462,282,0,False
hpmcounter5,replay,test_seed_9,100.82997612204164,119.89820685930462,282,0,False
hpmcounter6,drift,test_seed_1,164.8017499023881,163.2210751778113,282,1,True
hpmcounter6,drift,test_seed_10,100.1765397654934,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_11,71.37146909708197,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_12,63.269386880796965,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_13,62.07818265068545,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_14,71.77681406741823,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_15,163.5363953966635,163.2210751778113,282,1,True
hpmcounter6,drift,test_seed_16,97.36144938708615,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_17,100.1207840637252,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_18,55.95231415387654,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_19,71.72977084668888,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_2,56.1546067954496,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_20,74.87553870141464,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_3,58.49943358305664,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_4,94.85713070015537,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_5,122.86388386443976,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_6,90.02553835056975,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_7,85.52142957242957,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_8,63.41596926206229,163.2210751778113,282,0,False
hpmcounter6,drift,test_seed_9,73.47969715665714,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_1,147.96259955562368,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_10,79.52786857670606,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_11,60.10477913659833,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_12,141.12331199731668,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_13,68.90812939563386,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_14,98.4875022430169,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_15,74.98284104632646,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_16,180.5829900483101,163.2210751778113,282,1,True
hpmcounter6,jump,test_seed_17,61.01812409534875,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_18,84.43289605539918,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_19,91.41027214870624,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_2,81.36703655762496,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_20,94.03064948996906,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_3,126.48307824058236,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_4,101.03199260611687,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_5,83.9230530919176,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_6,105.15793258841543,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_7,135.90806847226207,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_8,92.86479151442292,163.2210751778113,282,0,False
hpmcounter6,jump,test_seed_9,84.0887422412426,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_1,58.148027847202485,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_10,78.12039805322699,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_11,98.41278762427066,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_12,101.0449654815715,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_13,93.37298529107392,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_14,91.77570815298188,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_15,128.1113265178312,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_16,65.859337860116,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_17,86.44454672788083,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_18,97.2888876146582,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_19,62.4348309347782,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_2,126.33546247785064,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_20,82.54205867850969,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_3,62.14123167429112,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_4,53.707216649498974,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_5,246.39839043069065,163.2210751778113,282,5,True
hpmcounter6,replay,test_seed_6,75.67152414391815,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_7,75.67152414391815,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_8,75.67152414391815,163.2210751778113,282,0,False
hpmcounter6,replay,test_seed_9,75.67152414391815,163.2210751778113,282,0,False
hpmcounter7,drift,test_seed_1,63.60082231802453,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_10,56.85274686102623,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_11,40.53695022797084,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_12,53.66720129358816,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_13,35.647100662204906,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_14,53.13081838277769,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_15,52.77653550655491,139.97544633174778,282,0,False
hpmcounter7,drift,test_seed_16,69.44110503565763,139.97544633174778,282,0,False
