counter,mode,seed,num_windows,num_flagged_windows,max_D,threshold,trial_exceeds_threshold
hpmcounter3,replay,test_seed_20,291,0,31.25747210188444,189.48440654417075,False
hpmcounter3,replay,test_seed_3,291,0,11.582394743529116,189.48440654417075,False
hpmcounter3,replay,test_seed_4,291,0,20.1801382943862,189.48440654417075,False
hpmcounter3,replay,test_seed_5,291,0,22.779157379318764,189.48440654417075,False
hpmcounter3,replay,test_seed_6,291,0,19.79944813314831,189.48440654417075,False
hpmcounter3,replay,test_seed_7,291,0,19.79944813314831,189.48440654417075,False
hpmcounter3,replay,test_seed_8,291,0,19.79944813314831,189.48440654417075,False
hpmcounter3,replay,test_seed_9,291,0,19.79944813314831,189.48440654417075,False
hpmcounter4,drift,test_seed_1,291,0,44.11387702488095,659.7992298804954,False
hpmcounter4,drift,test_seed_10,291,0,35.06880764625273,659.7992298804954,False
hpmcounter4,drift,test_seed_11,291,0,62.87598151193052,659.7992298804954,False
hpmcounter4,drift,test_seed_12,291,0,29.498652810019127,659.7992298804954,False
hpmcounter4,drift,test_seed_13,291,0,51.77902791006587,659.7992298804954,False
hpmcounter4,drift,test_seed_14,291,0,31.43077731982345,659.7992298804954,False
hpmcounter4,drift,test_seed_15,291,0,54.07073104314328,659.7992298804954,False
hpmcounter4,drift,test_seed_16,291,0,46.55237022473885,659.7992298804954,False
hpmcounter4,drift,test_seed_17,291,0,39.17598312507075,659.7992298804954,False
hpmcounter4,drift,test_seed_18,291,0,46.95687258898403,659.7992298804954,False
hpmcounter4,drift,test_seed_19,291,0,94.68200930846824,659.7992298804954,False
hpmcounter4,drift,test_seed_2,291,0,40.02535887498265,659.7992298804954,False
hpmcounter4,drift,test_seed_20,291,0,42.36836185307235,659.7992298804954,False
hpmcounter4,drift,test_seed_3,291,0,70.72720074263299,659.7992298804954,False
hpmcounter4,drift,test_seed_4,291,0,86.4037842434041,659.7992298804954,False
hpmcounter4,drift,test_seed_5,291,0,41.67397936707986,659.7992298804954,False
hpmcounter4,drift,test_seed_6,291,0,30.82047267558803,659.7992298804954,False
hpmcounter4,drift,test_seed_7,291,0,38.97966788439903,659.7992298804954,False
hpmcounter4,drift,test_seed_8,291,0,53.60359081257117,659.7992298804954,False
hpmcounter4,drift,test_seed_9,291,0,50.37714491243525,659.7992298804954,False
hpmcounter4,jump,test_seed_1,291,0,68.46579266582427,659.7992298804954,False
hpmcounter4,jump,test_seed_10,291,0,28.087700155883237,659.7992298804954,False
hpmcounter4,jump,test_seed_11,291,0,47.36683026514575,659.7992298804954,False
hpmcounter4,jump,test_seed_12,291,0,28.941603511480142,659.7992298804954,False
hpmcounter4,jump,test_seed_13,291,0,56.23542718590282,659.7992298804954,False
hpmcounter4,jump,test_seed_14,291,0,15.377576599027805,659.7992298804954,False
hpmcounter4,jump,test_seed_15,291,0,19.624062049778622,659.7992298804954,False
hpmcounter4,jump,test_seed_16,291,0,57.65693718621939,659.7992298804954,False
hpmcounter4,jump,test_seed_17,291,0,18.382846161855312,659.7992298804954,False
hpmcounter4,jump,test_seed_18,291,0,54.28255642480704,659.7992298804954,False
hpmcounter4,jump,test_seed_19,291,0,134.04867127388565,659.7992298804954,False
hpmcounter4,jump,test_seed_2,291,0,42.31062603519957,659.7992298804954,False
hpmcounter4,jump,test_seed_20,291,0,62.59694047047142,659.7992298804954,False
hpmcounter4,jump,test_seed_3,291,0,69.21156027977102,659.7992298804954,False
hpmcounter4,jump,test_seed_4,291,0,101.98555374211482,659.7992298804954,False
hpmcounter4,jump,test_seed_5,291,0,67.59438439855383,659.7992298804954,False
hpmcounter4,jump,test_seed_6,291,0,31.40462451436028,659.7992298804954,False
hpmcounter4,jump,test_seed_7,291,0,30.94555572058537,659.7992298804954,False
hpmcounter4,jump,test_seed_8,291,0,62.46723644193992,659.7992298804954,False
hpmcounter4,jump,test_seed_9,291,0,20.920686377665355,659.7992298804954,False
hpmcounter4,normal,test_seed_1,291,0,88.20844613167318,659.7992298804954,False
hpmcounter4,normal,test_seed_10,291,0,69.34914037437758,659.7992298804954,False
hpmcounter4,normal,test_seed_11,291,0,376.86370183344,659.7992298804954,False
hpmcounter4,normal,test_seed_12,291,0,47.99489284276952,659.7992298804954,False
hpmcounter4,normal,test_seed_13,291,0,62.11216724616417,659.7992298804954,False
hpmcounter4,normal,test_seed_14,291,0,37.83634166788252,659.7992298804954,False
hpmcounter4,normal,test_seed_15,291,0,28.84826824022563,659.7992298804954,False
hpmcounter4,normal,test_seed_16,291,0,44.8049742107314,659.7992298804954,False
hpmcounter4,normal,test_seed_17,291,0,47.28679737339752,659.7992298804954,False
hpmcounter4,normal,test_seed_18,291,0,50.285822592034016,659.7992298804954,False
hpmcounter4,normal,test_seed_19,291,0,36.10807596475928,659.7992298804954,False
hpmcounter4,normal,test_seed_2,291,0,42.57705350235073,659.7992298804954,False
hpmcounter4,normal,test_seed_20,291,0,92.77731224484631,659.7992298804954,False
hpmcounter4,normal,test_seed_3,291,0,60.04859699290274,659.7992298804954,False
hpmcounter4,normal,test_seed_4,291,0,53.12299700337378,659.7992298804954,False
hpmcounter4,normal,test_seed_5,291,0,185.4662714956413,659.7992298804954,False
hpmcounter4,normal,test_seed_6,291,0,48.852138966076446,659.7992298804954,False
hpmcounter4,normal,test_seed_7,291,0,50.53483506970154,659.7992298804954,False
hpmcounter4,normal,test_seed_8,291,0,34.91754797626376,659.7992298804954,False
hpmcounter4,normal,test_seed_9,291,0,51.95339504955399,659.7992298804954,False
hpmcounter4,replay,test_seed_1,291,0,21.963737027486545,659.7992298804954,False
hpmcounter4,replay,test_seed_10,291,0,49.12206979398012,659.7992298804954,False
hpmcounter4,replay,test_seed_11,291,0,38.20095664278439,659.7992298804954,False
hpmcounter4,replay,test_seed_12,291,0,47.78909433764953,659.7992298804954,False
hpmcounter4,replay,test_seed_13,291,0,43.6878731725629,659.7992298804954,False
hpmcounter4,replay,test_seed_14,291,0,24.96050574608101,659.7992298804954,False
hpmcounter4,replay,test_seed_15,291,0,39.09837203690881,659.7992298804954,False
hpmcounter4,replay,test_seed_16,291,0,25.861156127240093,659.7992298804954,False
hpmcounter4,replay,test_seed_17,291,0,70.56825635226475,659.7992298804954,False
hpmcounter4,replay,test_seed_18,291,0,49.40790932493561,659.7992298804954,False
hpmcounter4,replay,test_seed_19,291,0,52.59026943979058,659.7992298804954,False
hpmcounter4,replay,test_seed_2,291,0,63.56705878093975,659.7992298804954,False
hpmcounter4,replay,test_seed_20,291,0,43.93233925979903,659.7992298804954,False
hpmcounter4,replay,test_seed_3,291,0,27.121216479881337,659.7992298804954,False
hpmcounter4,replay,test_seed_4,291,0,70.41357966112551,659.7992298804954,False
