iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11da94,0x9d8f8,0x80008be8,0x26,0x0,0x681f,0x50727,0x0,0x25e0c,0x21e9,0x13c2
1,0x1352d3,0xb4a97,0x80008be8,0x235d,0xb,0x74cb,0x5072f,0x0,0x313aa,0x21f0,0x1589
2,0x14caad,0xcbc62,0x80008be8,0x4694,0x16,0x8196,0x50737,0x0,0x3c955,0x21f3,0x1750
3,0x164202,0xe2e0b,0x80008be8,0x69c8,0x21,0x8e5c,0x5073f,0x0,0x47ee3,0x21f6,0x1917
4,0x17b9d9,0xf9f9e,0x80008be8,0x8d01,0x2c,0x9b01,0x50745,0x0,0x5347c,0x21f9,0x1ade
5,0x1931b6,0x111166,0x80008be8,0xb037,0x37,0xa7c7,0x5074b,0x0,0x5ea29,0x21fc,0x1ca5
6,0x1aa96c,0x12835f,0x80008be8,0xd36d,0x42,0xb47c,0x50751,0x0,0x6a018,0x21ff,0x1e6c
7,0x1c20fe,0x13f513,0x80008be8,0xf6a4,0x4d,0xc13f,0x50757,0x0,0x755b4,0x2202,0x2033
8,0x1d9825,0x1566a9,0x80008be8,0x119da,0x58,0xcde3,0x5075d,0x0,0x80b51,0x2205,0x21fa
9,0x1f0f2c,0x16d83c,0x80008be8,0x13d0e,0x63,0xdaa0,0x50763,0x0,0x8c0d2,0x2208,0x23c1
10,0x2086b3,0x1849f5,0x80008be8,0x16042,0x6e,0xe755,0x50769,0x0,0x97681,0x220b,0x2588
11,0x21fd90,0x19bb80,0x80008be8,0x18381,0x79,0xf3f6,0x50771,0x0,0xa2c14,0x220e,0x2750
12,0x237536,0x1b2d78,0x80008be8,0x1a6bb,0x84,0x100a8,0x50779,0x0,0xae203,0x2211,0x2918
13,0x24ec1e,0x1c9ed3,0x80008be8,0x1c9f8,0x8f,0x10d46,0x50781,0x0,0xb9769,0x2214,0x2ae0
14,0x2663f3,0x1e1125,0x80008be8,0x1ed33,0x9a,0x11a16,0x50787,0x0,0xc4d94,0x2217,0x2ca8
15,0x27dba1,0x1f828e,0x80008be8,0x2106f,0xa5,0x126b9,0x5078d,0x0,0xd0303,0x221a,0x2e70
16,0x2952c3,0x20f3d0,0x80008be8,0x233ab,0xb0,0x13347,0x50793,0x0,0xdb860,0x221d,0x3038
17,0x2acaa2,0x22655d,0x80008be8,0x256e7,0xbb,0x14007,0x50799,0x0,0xe6dd6,0x2220,0x3200
18,0x2c42e4,0x23d765,0x80008be8,0x27a23,0xc6,0x14cec,0x5079f,0x0,0xf23a2,0x2223,0x33c8
19,0x2dbaa5,0x2549b8,0x80008be8,0x29d60,0xd1,0x159dc,0x507a5,0x0,0xfd9ae,0x2226,0x3590
20,0x2f327b,0x26bb7a,0x80008be8,0x2c09c,0xdc,0x166aa,0x507ab,0x0,0x108f4b,0x2229,0x3758
21,0x30a9ca,0x282d11,0x80008be8,0x2e3d8,0xe7,0x1735c,0x507b3,0x0,0x1144d9,0x222c,0x3920
22,0x3220c2,0x299e7b,0x80008be8,0x30713,0xf2,0x1800e,0x507bb,0x0,0x11fa3a,0x222f,0x3ae8
23,0x3397f3,0x2b1025,0x80008be8,0x32a4d,0xfd,0x18cbb,0x507c3,0x0,0x12afe0,0x2232,0x3cb0
24,0x350eda,0x2c8179,0x80008be8,0x34d89,0x108,0x1994d,0x507c9,0x0,0x13654b,0x2235,0x3e78
25,0x3685ca,0x2df2ad,0x80008be8,0x370c5,0x113,0x1a5dd,0x507cf,0x0,0x141a98,0x2238,0x4040
26,0x37fcff,0x2f641f,0x80008be8,0x393fe,0x11e,0x1b296,0x507d5,0x0,0x14cffa,0x223b,0x4208
27,0x39739e,0x30d55f,0x80008be8,0x3b73a,0x129,0x1bf28,0x507db,0x0,0x158551,0x223e,0x43d0
28,0x3aeaff,0x3246ea,0x80008be8,0x3da7a,0x134,0x1cbdc,0x507e1,0x0,0x163ad1,0x2241,0x4598
29,0x3c62a3,0x33b8a3,0x80008be8,0x3fdb6,0x13f,0x1d8a6,0x507e7,0x0,0x16f069,0x2244,0x4760
30,0x3dda28,0x352ad6,0x80008be8,0x420f2,0x14a,0x1e587,0x507ed,0x0,0x17a664,0x2247,0x4928
31,0x3f514b,0x369c1e,0x80008be8,0x4442a,0x155,0x1f22a,0x507f5,0x0,0x185bb2,0x224a,0x4af0
32,0x40c82c,0x380d3a,0x80008be8,0x46765,0x160,0x1feb4,0x507fd,0x0,0x1910ed,0x224d,0x4cb8
33,0x423f78,0x397ec2,0x80008be8,0x48aa1,0x16b,0x20b67,0x50805,0x0,0x19c66b,0x2250,0x4e80
34,0x43b71c,0x3af05a,0x80008be8,0x4addd,0x176,0x21833,0x5080b,0x0,0x1a7be0,0x2253,0x5048
35,0x452e55,0x3c615d,0x80008be8,0x4d11b,0x181,0x224bc,0x50811,0x0,0x1b3103,0x2256,0x5210
36,0x46a5e7,0x3dd2dd,0x80008be8,0x4f459,0x18c,0x23165,0x50817,0x0,0x1be683,0x2259,0x53d8
37,0x481d4d,0x3f4452,0x80008be8,0x51794,0x197,0x23e12,0x5081d,0x0,0x1c9bf4,0x225c,0x55a0
38,0x499436,0x40b5e6,0x80008be8,0x53ad1,0x1a2,0x24ac4,0x50823,0x0,0x1d517f,0x225f,0x5768
39,0x4b0b74,0x42274c,0x80008be8,0x55e0e,0x1ad,0x2576a,0x50829,0x0,0x1e06e8,0x2262,0x5930
40,0x4c82f1,0x439914,0x80008be8,0x58148,0x1b8,0x26418,0x5082f,0x0,0x1ebcab,0x2265,0x5af8
41,0x4dfae0,0x450b3d,0x80008be8,0x5a484,0x1c3,0x270fd,0x50837,0x0,0x1f7298,0x2268,0x5cc0
42,0x4f726e,0x467cb0,0x80008be8,0x5c7be,0x1ce,0x27d9f,0x5083f,0x0,0x202812,0x226b,0x5e88
43,0x50e9d2,0x47ee77,0x80008be8,0x5eafa,0x1d9,0x28a62,0x50847,0x0,0x20ddbf,0x226e,0x6050
44,0x52612a,0x495ffa,0x80008be8,0x60e38,0x1e4,0x2970b,0x5084d,0x0,0x219342,0x2271,0x6218
45,0x53d834,0x4ad18a,0x80008be8,0x63172,0x1ef,0x2a3bd,0x50853,0x0,0x2248c9,0x2274,0x63e0
46,0x554fdc,0x4c435b,0x80008be8,0x654b3,0x1fa,0x2b093,0x50859,0x0,0x22fe6d,0x2277,0x65a8
47,0x56c76f,0x4db51d,0x80008be8,0x677f3,0x205,0x2bd4d,0x5085f,0x0,0x23b41e,0x227a,0x6770
48,0x583f7c,0x4f273c,0x80008be8,0x69b2e,0x210,0x2ca31,0x50865,0x0,0x246a02,0x227d,0x6938
