iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11da95,0x9d8d0,0x80008be8,0x26,0x0,0x681c,0x50703,0x0,0x25e00,0x21e8,0x13c2
1,0x13530c,0xb4a6f,0x80008be8,0x235d,0xb,0x74c8,0x5070b,0x0,0x3139e,0x21ef,0x1589
2,0x14cb25,0xcbc3a,0x80008be8,0x4695,0x16,0x8193,0x50713,0x0,0x3c949,0x21f2,0x1750
3,0x164303,0xe2de3,0x80008be8,0x69c9,0x21,0x8e59,0x5071b,0x0,0x47ed7,0x21f5,0x1917
4,0x17bb41,0xf9f76,0x80008be8,0x8d0a,0x2c,0x9afe,0x50721,0x0,0x53470,0x21f8,0x1ade
5,0x193366,0x11113e,0x80008be8,0xb044,0x37,0xa7c4,0x50727,0x0,0x5ea1d,0x21fb,0x1ca5
6,0x1aaac4,0x128337,0x80008be8,0xd37a,0x42,0xb479,0x5072d,0x0,0x6a00c,0x21fe,0x1e6c
7,0x1c224c,0x13f4eb,0x80008be8,0xf6b2,0x4d,0xc13c,0x50733,0x0,0x755a8,0x2201,0x2033
8,0x1d995c,0x156681,0x80008be8,0x119e4,0x58,0xcde0,0x50739,0x0,0x80b45,0x2204,0x21fa
9,0x1f1060,0x16d814,0x80008be8,0x13d17,0x63,0xda9d,0x5073f,0x0,0x8c0c6,0x2207,0x23c1
10,0x2087f3,0x1849cd,0x80008be8,0x1604b,0x6e,0xe752,0x50745,0x0,0x97675,0x220a,0x2588
11,0x21ff1a,0x19bb58,0x80008be8,0x18389,0x79,0xf3f3,0x5074d,0x0,0xa2c08,0x220d,0x2750
12,0x237685,0x1b2d50,0x80008be8,0x1a6c8,0x84,0x100a5,0x50755,0x0,0xae1f7,0x2210,0x2918
13,0x24ed95,0x1c9eab,0x80008be8,0x1ca04,0x8f,0x10d43,0x5075d,0x0,0xb975d,0x2213,0x2ae0
14,0x26653b,0x1e10fd,0x80008be8,0x1ed40,0x9a,0x11a13,0x50763,0x0,0xc4d88,0x2216,0x2ca8
15,0x27dccd,0x1f8266,0x80008be8,0x2107c,0xa5,0x126b6,0x50769,0x0,0xd02f7,0x2219,0x2e70
16,0x29544f,0x20f3a8,0x80008be8,0x233b8,0xb0,0x13344,0x5076f,0x0,0xdb854,0x221c,0x3038
17,0x2acbfe,0x226535,0x80008be8,0x256f4,0xbb,0x14004,0x50775,0x0,0xe6dca,0x221f,0x3200
18,0x2c4414,0x23d73d,0x80008be8,0x27a31,0xc6,0x14ce9,0x5077b,0x0,0xf2396,0x2222,0x33c8
19,0x2dbc55,0x254990,0x80008be8,0x29d71,0xd1,0x159d9,0x50781,0x0,0xfd9a2,0x2225,0x3590
20,0x2f3424,0x26bb52,0x80008be8,0x2c0af,0xdc,0x166a7,0x50787,0x0,0x108f3f,0x2228,0x3758
21,0x30ab7d,0x282ce9,0x80008be8,0x2e3ed,0xe7,0x17359,0x5078f,0x0,0x1144cd,0x222b,0x3920
22,0x3222d4,0x299e53,0x80008be8,0x30729,0xf2,0x1800b,0x50797,0x0,0x11fa2e,0x222e,0x3ae8
23,0x339a53,0x2b0ffd,0x80008be8,0x32a65,0xfd,0x18cb8,0x5079f,0x0,0x12afd4,0x2231,0x3cb0
24,0x351142,0x2c8151,0x80008be8,0x34da3,0x108,0x1994a,0x507a5,0x0,0x13653f,0x2234,0x3e78
25,0x3687e6,0x2df285,0x80008be8,0x370de,0x113,0x1a5da,0x507ab,0x0,0x141a8c,0x2237,0x4040
26,0x37ff24,0x2f63f7,0x80008be8,0x39417,0x11e,0x1b293,0x507b1,0x0,0x14cfee,0x223a,0x4208
27,0x3976c3,0x30d537,0x80008be8,0x3b753,0x129,0x1bf25,0x507b7,0x0,0x158545,0x223d,0x43d0
28,0x3aeed5,0x3246c2,0x80008be8,0x3da97,0x134,0x1cbd9,0x507bd,0x0,0x163ac5,0x2240,0x4598
29,0x3c66cc,0x33b87b,0x80008be8,0x3fdd5,0x13f,0x1d8a3,0x507c3,0x0,0x16f05d,0x2243,0x4760
30,0x3ddedc,0x352aae,0x80008be8,0x42111,0x14a,0x1e584,0x507c9,0x0,0x17a658,0x2246,0x4928
31,0x3f5643,0x369bf6,0x80008be8,0x4444b,0x155,0x1f227,0x507d1,0x0,0x185ba6,0x2249,0x4af0
32,0x40cd8c,0x380d12,0x80008be8,0x46786,0x160,0x1feb1,0x507d9,0x0,0x1910e1,0x224c,0x4cb8
33,0x4244ff,0x397e9a,0x80008be8,0x48ac2,0x16b,0x20b64,0x507e1,0x0,0x19c65f,0x224f,0x4e80
34,0x43bd02,0x3af032,0x80008be8,0x4adfd,0x176,0x21830,0x507e7,0x0,0x1a7bd4,0x2252,0x5048
35,0x453441,0x3c6135,0x80008be8,0x4d13c,0x181,0x224b9,0x507ed,0x0,0x1b30f7,0x2255,0x5210
36,0x46abc7,0x3dd2b5,0x80008be8,0x4f47c,0x18c,0x23162,0x507f3,0x0,0x1be677,0x2258,0x53d8
