iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11dacf,0x9d8d0,0x80008be8,0x26,0x0,0x681c,0x50711,0x0,0x25df4,0x21e8,0x13c1
1,0x1353af,0xb4ab4,0x80008be8,0x2362,0xb,0x74d0,0x50719,0x0,0x313cf,0x21ef,0x1588
2,0x14d166,0xcb2c5,0x80008be8,0x556e,0x20,0x8200,0x50721,0x0,0x3d297,0x21f2,0x1766
3,0x165017,0xe1ca6,0x80008be8,0x878c,0x35,0x8f41,0x50729,0x0,0x4926c,0x21f5,0x1948
4,0x17d144,0xf897a,0x80008be8,0xb9bf,0x4a,0x9cc2,0x5072f,0x0,0x55442,0x21f8,0x1b2e
5,0x195495,0x10f85a,0x80008be8,0xec0a,0x5f,0xaa6d,0x50735,0x0,0x61748,0x21fb,0x1d18
6,0x1acc2f,0x126a27,0x80008be8,0x10f3d,0x6a,0xb72b,0x5073b,0x0,0x6cd02,0x21fe,0x1edf
7,0x1c43c3,0x13db83,0x80008be8,0x13270,0x75,0xc3d1,0x50741,0x0,0x78263,0x2201,0x20a6
8,0x1dbb5e,0x154d84,0x80008be8,0x155a2,0x80,0xd0a0,0x50747,0x0,0x83840,0x2204,0x226d
9,0x1f32c6,0x16bf60,0x80008be8,0x178d4,0x8b,0xdd67,0x5074d,0x0,0x8ee00,0x2207,0x2434
10,0x20a9d3,0x1830f9,0x80008be8,0x19c06,0x96,0xea0d,0x50753,0x0,0x9a39e,0x220a,0x25fb
11,0x22210a,0x19a2b1,0x80008be8,0x1bf3f,0xa1,0xf6bf,0x5075b,0x0,0xa594d,0x220d,0x27c3
12,0x2397f6,0x1b1439,0x80008be8,0x1e27d,0xac,0x10385,0x50763,0x0,0xb0eb8,0x2210,0x298b
13,0x250ee3,0x1c85e3,0x80008be8,0x205b7,0xb7,0x11031,0x5076b,0x0,0xbc45f,0x2213,0x2b53
14,0x26861a,0x1df74d,0x80008be8,0x228ee,0xc2,0x11cd7,0x50771,0x0,0xc79cc,0x2216,0x2d1b
15,0x27fd74,0x1f68f0,0x80008be8,0x24c27,0xcd,0x129a5,0x50777,0x0,0xd2f4a,0x2219,0x2ee3
16,0x297532,0x20dafe,0x80008be8,0x26f66,0xd8,0x1368b,0x5077d,0x0,0xde51b,0x221c,0x30ab
17,0x2aecae,0x224c9f,0x80008be8,0x292a3,0xe3,0x14354,0x50783,0x0,0xe9a9c,0x221f,0x3273
18,0x2c63e3,0x23bdb7,0x80008be8,0x2b5e0,0xee,0x14fed,0x50789,0x0,0xf4fc4,0x2222,0x343b
19,0x2ddb1d,0x252ed1,0x80008be8,0x2d91f,0xf9,0x15c7d,0x5078f,0x0,0x1004f7,0x2225,0x3603
20,0x2f525d,0x26a002,0x80008be8,0x2fc62,0x104,0x16928,0x50795,0x0,0x10ba26,0x2228,0x37cb
21,0x30ca29,0x2811e7,0x80008be8,0x31f9a,0x10f,0x175f4,0x5079d,0x0,0x116fe8,0x222b,0x3993
22,0x32415a,0x298352,0x80008be8,0x342d8,0x11a,0x18288,0x507a5,0x0,0x122568,0x222e,0x3b5b
23,0x33b924,0x2af52c,0x80008be8,0x36618,0x125,0x18f64,0x507ad,0x0,0x12db0f,0x2231,0x3d23
24,0x353120,0x2c6793,0x80008be8,0x38952,0x130,0x19c4e,0x507b3,0x0,0x139135,0x2234,0x3eeb
25,0x36a7cd,0x2dd8a2,0x80008be8,0x3ac8c,0x13b,0x1a8e1,0x507b9,0x0,0x14465a,0x2237,0x40b3
26,0x381f03,0x2f49c2,0x80008be8,0x3cfc9,0x146,0x1b590,0x507bf,0x0,0x14fb74,0x223a,0x427b
27,0x399648,0x30bb40,0x80008be8,0x3f301,0x151,0x1c24b,0x507c5,0x0,0x15b0e0,0x223d,0x4443
28,0x3b0dd2,0x322cdd,0x80008be8,0x41640,0x15c,0x1cf0c,0x507cb,0x0,0x166665,0x2240,0x460b
29,0x3c852c,0x339e14,0x80008be8,0x4397c,0x167,0x1dbb3,0x507d1,0x0,0x171b9e,0x2243,0x47d3
30,0x3e1312,0x351717,0x80008be8,0x46c5b,0x17c,0x1e982,0x507d7,0x0,0x17e527,0x2246,0x49d2
31,0x3f9fd2,0x369008,0x80008be8,0x49f35,0x191,0x1f744,0x507df,0x0,0x18aeab,0x2249,0x4bd1
32,0x41174f,0x3801c1,0x80008be8,0x4c26f,0x19c,0x203f6,0x507e7,0x0,0x19645b,0x224c,0x4d99
33,0x42a4c8,0x397b8c,0x80008be8,0x4f54b,0x1b1,0x211e5,0x507ef,0x0,0x1a2e8c,0x224f,0x4f98
34,0x4431d2,0x3af4d9,0x80008be8,0x52829,0x1c6,0x21fc3,0x507f5,0x0,0x1af850,0x2252,0x5197
35,0x45bec8,0x3c6e40,0x80008be8,0x55b08,0x1db,0x22d8d,0x507fb,0x0,0x1bc242,0x2255,0x5396
36,0x474ba2,0x3de736,0x80008be8,0x58dea,0x1f0,0x23b43,0x50801,0x0,0x1c8bd7,0x2258,0x5595
37,0x48d872,0x3f60a4,0x80008be8,0x5c0c7,0x205,0x24937,0x50807,0x0,0x1d55a6,0x225b,0x5794
38,0x4a4fe2,0x40d283,0x80008be8,0x5e401,0x210,0x255e5,0x5080d,0x0,0x1e0b80,0x225e,0x595c
39,0x4bc746,0x42441b,0x80008be8,0x6073e,0x21b,0x26289,0x50813,0x0,0x1ec11d,0x2261,0x5b24
40,0x4d3eed,0x43b5f2,0x80008be8,0x62a7c,0x226,0x26f69,0x50819,0x0,0x1f76bd,0x2264,0x5cec
41,0x4eb5dc,0x452717,0x80008be8,0x64db9,0x231,0x27c1b,0x50821,0x0,0x202bd9,0x2267,0x5eb4
42,0x5043ce,0x46a0a8,0x80008be8,0x68094,0x246,0x28a11,0x50829,0x0,0x20f5c9,0x226a,0x60b3
43,0x51bb89,0x4811f5,0x80008be8,0x6a3d5,0x251,0x296b5,0x50831,0x0,0x21ab1b,0x226d,0x627b
44,0x53331e,0x49836c,0x80008be8,0x6c715,0x25c,0x2a34b,0x50837,0x0,0x2260a5,0x2270,0x6443
45,0x54aacb,0x4af52b,0x80008be8,0x6ea51,0x267,0x2b00b,0x5083d,0x0,0x23164d,0x2273,0x660b
46,0x56224c,0x4c66dc,0x80008be8,0x70d92,0x272,0x2bcda,0x50843,0x0,0x23cbd8,0x2276,0x67d3
47,0x579a2a,0x4dd8bd,0x80008be8,0x730d1,0x27d,0x2c9a7,0x50849,0x0,0x248195,0x2279,0x699b
48,0x59115f,0x4f4a71,0x80008be8,0x7540d,0x288,0x2d670,0x5084f,0x0,0x253729,0x227c,0x6b63
49,0x5a8913,0x50bc44,0x80008be8,0x77744,0x293,0x2e31f,0x50855,0x0,0x25ecf6,0x227f,0x6d2b
