t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error,lambda_k
1,0,14.974600,1.988080,1.988080,0,0,63.611138,1,4180483.8388,851790.8909,4725996.9928,4180483.8852,851790.4574,4726000.1391,15.5819,1.000000
2,0,15.101807,1.941549,1.964815,0,0,73.205792,1,4180482.5919,851789.5193,4726000.1544,4180483.1551,851790.3086,4726000.8072,10.0021,1.000000
3,0,7.109112,0.426401,1.452010,0,0,75.173785,1,4180482.6054,851789.5822,4725998.1111,4180482.4250,851790.1598,4726001.4754,7.6706,1.000000
4,0,18.630770,2.932485,1.822129,0,0,71.358176,1,4180479.6789,851789.6174,4726005.0598,4180481.6948,851790.0111,4726002.1435,14.3912,1.000000
5,0,23.391212,9.121377,3.281978,0,0,65.515268,1,4180475.0677,851782.8602,4726013.2041,4180480.9647,851789.8623,4726002.8117,27.3414,1.000000
6,0,21.554559,11.573791,4.663947,1,1,59.581536,1,4180479.5846,851786.1391,4726013.0164,4180480.2346,851789.7135,4726003.4798,10.0077,1.000000
7,0,23.707548,3.772192,4.536554,0,1,88.064189,1,4180478.0602,851786.8319,4726002.4477,4180479.5045,851789.5648,4726004.1480,12.5875,2.427979
8,0,18.816692,2.797749,4.319203,0,0,88.166014,1,4180480.0839,851787.5901,4725992.7786,4180478.7744,851789.4160,4726004.8161,20.3357,1.705524
9,0,8.334733,0.873394,3.936335,0,0,66.568654,1,4180477.8195,851786.9424,4725994.7711,4180478.0442,851789.2672,4726005.4843,7.5910,1.000000
10,0,24.937755,8.486547,4.391357,0,1,55.497375,1,4180481.1146,851789.7490,4725986.7754,4180477.3141,851789.1185,4726006.1525,35.1049,1.000000
11,0,36.135526,8.335790,5.026127,0,1,104.298257,1,4180479.8406,851793.2165,4726008.8766,4180476.5840,851788.9697,4726006.8206,15.5691,4.390775
