t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
180,1,8.617057,0.000000,0.000000,0,0,22.577989,1,4180353.1175,851768.7694,4726122.7840,4180353.1918,851763.8280,4726119.7369,12.3982
181,1,24.427428,0.000000,0.000000,0,0,22.577989,1,4180351.4538,851767.1647,4726120.8150,4180352.4617,851763.6793,4726120.4050,19.8173
182,1,5.658505,0.000000,0.000000,0,0,22.577989,1,4180351.5428,851767.2653,4726121.9099,4180351.7315,851763.5305,4726121.0731,6.7240
183,1,4.126498,0.000000,0.000000,0,0,22.577989,1,4180351.2134,851767.0076,4726123.1002,4180351.0014,851763.3817,4726121.7413,5.4199
184,1,12.239324,0.000000,0.000000,0,0,22.577989,1,4180351.1046,851766.4732,4726122.3419,4180350.2712,851763.2330,4726122.4094,10.7072
185,1,17.533753,0.000000,0.000000,0,0,22.577989,1,4180351.2028,851767.0019,4726120.7968,4180349.5411,851763.0842,4726123.0775,18.7683
186,1,12.814190,0.000000,0.000000,0,0,22.577989,1,4180350.1183,851765.1667,4726122.3069,4180348.8110,851762.9354,4726123.7457,7.8817
187,1,14.171517,0.000000,0.000000,0,0,22.577989,1,4180349.0014,851765.8659,4726124.5823,4180348.0808,851762.7867,4726124.4138,13.5640
188,1,9.010887,0.000000,0.000000,0,0,22.577989,1,4180347.7459,851764.7224,4726124.4584,4180347.3507,851762.6379,4726125.0819,6.9369
189,1,8.850755,0.000000,0.000000,0,0,22.577989,1,4180347.5002,851763.2545,4726125.7697,4180346.6205,851762.4891,4726125.7501,7.1628
190,1,10.585283,0.000000,0.000000,0,0,22.577989,1,4180345.3733,851763.7614,4726127.0901,4180345.8904,851762.3404,4726126.4182,10.1683
191,1,7.590673,0.000000,0.000000,0,0,22.577989,1,4180343.5996,851762.5220,4726127.9079,4180345.1603,851762.1916,4726127.0863,7.3246
192,1,15.136796,0.000000,0.000000,0,0,22.577989,1,4180343.2720,851759.4761,4726128.7967,4180344.4301,851762.0428,4726127.7545,14.8616
193,1,17.532622,0.000000,0.000000,0,0,22.577989,1,4180344.0613,851758.9747,4726127.5624,4180343.7000,851761.8940,4726128.4226,16.0766
194,1,7.946255,0.000000,0.000000,0,0,22.577989,1,4180344.4351,851759.1858,4726128.5491,4180342.9698,851761.7453,4726129.0907,6.6279
195,1,7.335711,0.000000,0.000000,0,0,22.577989,1,4180344.1368,851758.0363,4726128.3474,4180342.2397,851761.5965,4726129.7589,9.8758
196,1,8.298605,0.000000,0.000000,0,0,22.577989,1,4180342.1613,851757.1044,4726128.6823,4180341.5095,851761.4477,4726130.4270,8.8803
197,1,15.994437,0.000000,0.000000,0,0,22.577989,1,4180340.3632,851758.8348,4726130.1563,4180340.7794,851761.2990,4726131.0951,11.0836
198,1,7.574906,0.000000,0.000000,0,0,22.577989,1,4180340.4151,851757.3850,4726130.6091,4180340.0493,851761.1502,4726131.7632,9.7681
199,1,7.641025,0.000000,0.000000,0,0,22.577989,1,4180339.4854,851757.7734,4726131.9754,4180339.3191,851761.0014,4726132.4314,4.6553
200,1,11.099632,0.000000,0.000000,0,0,22.577989,1,4180337.9736,851757.1362,4726133.9807,4180338.5890,851760.8527,4726133.0995,11.5551
201,1,19.442191,0.000000,0.000000,0,0,22.577989,1,4180339.3728,851759.3490,4726134.2220,4180337.8588,851760.7039,4726133.7676,15.9292
202,1,7.479109,0.000000,0.000000,0,0,22.577989,1,4180337.7475,851759.5963,4726135.5059,4180337.1287,851760.5551,4726134.4358,6.3211
203,1,12.172631,0.000000,0.000000,0,0,22.577989,1,4180338.5671,851759.4150,4726135.1019,4180336.3986,851760.4064,4726135.1039,11.9037
204,1,9.728564,0.000000,0.000000,0,0,22.577989,1,4180338.5579,851758.7807,4726134.6145,4180335.6684,851760.2576,4726135.7720,10.9660
205,1,9.628562,0.000000,0.000000,0,0,22.577989,1,4180337.9897,851758.6856,4726133.9451,4180334.9383,851760.1088,4726136.4402,11.2127
206,1,4.721436,0.000000,0.000000,0,0,22.577989,1,4180336.6464,851758.3833,4726134.4929,4180334.2081,851759.9600,4726137.1083,3.4704
207,1,7.905792,0.000000,0.000000,0,0,22.577989,1,4180334.9045,851759.0203,4726134.8808,4180333.4780,851759.8113,4726137.7764,6.0715
208,1,10.008370,0.000000,0.000000,0,0,22.577989,1,4180333.3791,851760.0256,4726134.5306,4180332.7478,851759.6625,4726138.4446,11.3720
209,1,4.200597,0.000000,0.000000,0,0,22.577989,1,4180333.1852,851760.4759,4726135.1113,4180332.0177,851759.5137,4726139.1127,5.7421
210,1,11.025558,0.000000,0.000000,0,0,22.577989,1,4180332.4432,851758.9349,4726136.4435,4180331.2876,851759.3650,4726139.7808,8.0712
211,1,9.754588,0.000000,0.000000,0,0,22.577989,1,4180330.5462,851758.0950,4726137.7604,4180330.5574,851759.2162,4726140.4489,7.3790
212,1,8.026149,0.000000,0.000000,0,0,22.577989,1,4180329.0419,851758.2382,4726139.2430,4180329.8273,851759.0674,4726141.1171,5.6341
213,1,14.201345,0.000000,0.000000,0,0,22.577989,1,4180329.2690,851758.6017,4726141.5171,4180329.0971,851758.9187,4726141.7852,11.9485
214,1,7.972985,0.000000,0.000000,0,0,22.577989,1,4180327.7564,851758.2047,4726143.1542,4180328.3670,851758.7699,4726142.4533,7.8244
215,1,9.638041,0.000000,0.000000,0,0,22.577989,1,4180328.1099,851758.5852,4726143.1363,4180327.6368,851758.6211,4726143.1215,8.4076
216,1,13.630791,0.000000,0.000000,0,0,22.577989,1,4180326.2893,851757.6180,4726145.3741,4180326.9067,851758.4723,4726143.7896,13.5096
217,1,6.284225,0.000000,0.000000,0,0,22.577989,1,4180324.6630,851757.3901,4726146.8397,4180326.1766,851758.3236,4726144.4577,8.1965
218,1,18.160067,0.000000,0.000000,0,0,22.577989,1,4180324.4410,851756.7378,4726150.0548,4180325.4464,851758.1748,4726145.1259,20.5900
219,1,4.523052,0.000000,0.000000,0,0,22.577989,1,4180323.9332,851757.0434,4726151.5003,4180324.7163,851758.0260,4726145.7940,8.3623
220,1,8.869621,0.000000,0.000000,0,0,22.577989,1,4180322.9761,851757.6895,4726151.5889,4180323.9861,851757.8773,4726146.4621,4.1201
221,1,6.063093,0.000000,0.000000,0,0,22.577989,1,4180321.5221,851756.7457,4726152.3894,4180323.2560,851757.7285,4726147.1302,7.6468
222,1,10.534898,0.000000,0.000000,0,0,22.577989,1,4180321.0556,851756.6053,4726152.0424,4180322.5258,851757.5797,4726147.7984,4.7611
223,1,8.277847,0.000000,0.000000,0,0,22.577989,1,4180320.2578,851757.3411,4726153.8225,4180321.7957,851757.4310,4726148.4665,11.8497
224,1,24.550525,0.000000,0.000000,0,0,22.577989,1,4180319.4729,851757.4996,4726151.5617,4180321.0655,851757.2822,4726149.1346,18.9419
225,1,13.048766,0.000000,0.000000,0,0,22.577989,1,4180317.8816,851756.7389,4726150.7556,4180320.3354,851757.1334,4726149.8028,11.5059
226,1,12.544298,0.000000,0.000000,0,0,22.577989,1,4180318.0753,851754.7658,4726151.9150,4180319.6053,851756.9846,4726150.4709,12.1578
227,1,15.798005,0.000000,0.000000,0,0,22.577989,1,4180318.1817,851756.9049,4726151.7349,4180318.8751,851756.8359,4726151.1390,12.6782
228,1,11.872407,0.000000,0.000000,0,0,22.577989,1,4180318.0012,851758.1640,4726153.5169,4180318.1450,851756.6871,4726151.8071,12.2276
229,1,14.592719,0.000000,0.000000,0,0,22.577989,1,4180316.4916,851757.5975,4726152.4467,4180317.4148,851756.5383,4726152.4753,12.7001
230,1,14.061569,0.000000,0.000000,0,0,22.577989,1,4180315.9754,851758.0059,4726154.8390,4180316.6847,851756.3896,4726153.1434,14.1276
231,1,9.957250,0.000000,0.000000,0,0,22.577989,1,4180315.8877,851758.5372,4726156.7135,4180315.9545,851756.2408,4726153.8115,11.8942
232,1,8.000744,0.000000,0.000000,0,0,22.577989,1,4180314.4745,851758.7824,4726158.3895,4180315.2244,851756.0920,4726154.4797,11.1672
233,1,8.180835,0.000000,0.000000,0,0,22.577989,1,4180313.7091,851757.4811,4726158.8985,4180314.4942,851755.9433,4726155.1478,5.1509
234,1,22.090868,0.000000,0.000000,0,0,22.577989,1,4180313.2548,851757.7786,4726156.8231,4180313.7641,851755.7945,4726155.8159,18.4044
235,1,14.541594,0.000000,0.000000,0,0,22.577989,1,4180312.2934,851759.2353,4726159.0269,4180313.0339,851755.6457,4726156.4840,16.6070
236,1,7.543189,0.000000,0.000000,0,0,22.577989,1,4180311.5557,851758.4086,4726159.0556,4180312.3038,851755.4969,4726157.1522,3.1721
237,1,7.193868,0.000000,0.000000,0,0,22.577989,1,4180310.0717,851757.4771,4726159.4259,4180311.5737,851755.3482,4726157.8203,5.4133
238,1,5.285522,0.000000,0.000000,0,0,22.577989,1,4180308.4526,851756.9529,4726160.2247,4180310.8435,851755.1994,4726158.4884,6.6199
239,1,18.266659,0.000000,0.000000,0,0,22.577989,1,4180306.8537,851756.1154,4726158.6010,4180310.1134,851755.0506,4726159.1565,17.0690
240,1,5.819054,0.000000,0.000000,0,0,22.577989,1,4180306.5615,851755.9554,4726158.5131,4180309.3832,851754.9019,4726159.8247,5.3339
241,1,9.175548,0.000000,0.000000,0,0,22.577989,1,4180306.2722,851756.1006,4726160.0798,4180308.6531,851754.7531,4726160.4928,7.3983
242,1,14.883364,0.000000,0.000000,0,0,22.577989,1,4180304.6698,851755.4221,4726158.7810,4180307.9229,851754.6043,4726161.1609,16.0578
243,1,12.708316,0.000000,0.000000,0,0,22.577989,1,4180302.6576,851756.0175,4726160.5482,4180307.1928,851754.4556,4726161.8291,13.2315
244,1,11.985653,0.000000,0.000000,0,0,22.577989,1,4180303.6662,851756.3132,4726160.5759,4180306.4626,851754.3068,4726162.4972,9.0112
245,1,16.946767,0.000000,0.000000,0,0,22.577989,1,4180303.5617,851755.3684,4726163.1281,4180305.7325,851754.1580,4726163.1653,13.9587
246,1,11.153307,0.000000,0.000000,0,0,22.577989,1,4180301.0631,851755.3562,4726163.0214,4180305.0023,851754.0092,4726163.8334,13.2589
247,1,10.563003,0.000000,0.000000,0,0,22.577989,1,4180301.5424,851756.0598,4726162.8689,4180304.2722,851753.8605,4726164.5016,9.4894
248,1,17.357232,0.000000,0.000000,0,0,22.577989,1,4180302.5061,851756.5737,4726161.5287,4180303.5420,851753.7117,4726165.1697,18.1267
249,1,16.619515,0.000000,0.000000,0,0,22.577989,1,4180303.7288,851754.9486,4726160.6354,4180302.8119,851753.5629,4726165.8378,17.4736
250,1,9.910386,0.000000,0.000000,0,0,22.577989,1,4180303.9408,851753.8777,4726161.9605,4180302.0817,851753.4142,4726166.5059,6.3691
251,1,21.770030,0.000000,0.000000,0,0,22.577989,1,4180303.1334,851752.6278,4726165.0885,4180301.3516,851753.2654,4726167.1741,16.8783
252,1,18.859791,0.000000,0.000000,0,0,22.577989,1,4180303.6981,851752.4959,4726168.0315,4180300.6215,851753.1166,4726167.8422,17.5240
253,1,5.272012,0.000000,0.000000,0,0,22.577989,1,4180302.7477,851752.5439,4726168.3285,4180299.8913,851752.9679,4726168.5103,3.3080
254,1,13.690224,0.000000,0.000000,0,0,22.577989,1,4180300.5886,851752.0412,4726167.7852,4180299.1612,851752.8191,4726169.1784,11.7853
255,1,4.659204,0.000000,0.000000,0,0,22.577989,1,4180300.1185,851752.0333,4726167.8292,4180298.4310,851752.6703,4726169.8466,6.1658
256,1,21.104213,0.000000,0.000000,0,0,22.577989,1,4180300.4027,851752.2278,4726171.0969,4180297.7009,851752.5215,4726170.5147,19.5102
257,1,9.592395,0.000000,0.000000,0,0,22.577989,1,4180299.0483,851751.7087,4726170.7948,4180296.9707,851752.3728,4726171.1828,7.8988
258,1,1.307150,0.000000,0.000000,0,0,22.577989,1,4180298.3033,851751.4383,4726171.5806,4180296.2406,851752.2240,4726171.8509,1.4803
259,1,10.166685,0.000000,0.000000,0,0,22.577989,1,4180298.9271,851752.0626,4726171.4849,4180295.5104,851752.0752,4726172.5191,11.5115
260,1,2.894205,0.000000,0.000000,0,0,22.577989,1,4180298.1765,851751.6560,4726171.8595,4180294.7803,851751.9265,4726173.1872,3.9103
261,1,9.164853,0.000000,0.000000,0,0,22.577989,1,4180296.8413,851751.5760,4726173.5126,4180294.0501,851751.7777,4726173.8553,6.5518
262,1,8.105073,0.000000,0.000000,0,0,22.577989,1,4180296.6633,851751.4684,4726173.1766,4180293.3200,851751.6289,4726174.5234,9.5900
263,1,3.851082,0.000000,0.000000,0,0,22.577989,1,4180295.4926,851751.1511,4726173.6284,4180292.5898,851751.4801,4726175.1916,2.8388
264,1,18.935868,0.000000,0.000000,0,0,22.577989,1,4180293.2465,851750.9041,4726172.0496,4180291.8597,851751.3314,4726175.8597,19.2120
265,1,13.261934,0.000000,0.000000,0,0,22.577989,1,4180293.3935,851751.4611,4726174.0285,4180291.1295,851751.1826,4726176.5278,10.5209
266,1,16.990615,0.000000,0.000000,0,0,22.577989,1,4180291.4576,851751.5014,4726176.6283,4180290.3994,851751.0338,4726177.1959,13.7256
267,1,6.245480,0.000000,0.000000,0,0,22.577989,1,4180290.2900,851750.3313,4726177.2579,4180289.6692,851750.8851,4726177.8641,5.5731
268,1,13.918035,0.000000,0.000000,0,0,22.577989,1,4180287.3089,851751.0825,4726178.6130,4180288.9391,851750.7363,4726178.5322,13.0411
269,1,12.715941,0.000000,0.000000,0,0,22.577989,1,4180285.3694,851751.5341,4726180.8490,4180288.2089,851750.5875,4726179.2003,13.8136
270,1,15.267446,0.000000,0.000000,0,0,22.577989,1,4180285.4082,851751.8928,4726183.4988,4180287.4788,851750.4388,4726179.8684,16.1496
271,1,8.803912,0.000000,0.000000,0,0,22.577989,1,4180285.0226,851752.8661,4726183.6927,4180286.7486,851750.2900,4726180.5365,7.4222
272,1,14.624861,0.000000,0.000000,0,0,22.577989,1,4180283.7989,851752.1461,4726182.7881,4180286.0185,851750.1412,4726181.2047,11.1189
273,1,7.466999,0.000000,0.000000,0,0,22.577989,1,4180283.6243,851751.1207,4726183.8431,4180285.2883,851749.9924,4726181.8728,5.4591
274,1,17.458773,0.000000,0.000000,0,0,22.577989,1,4180283.3453,851752.2887,4726186.7158,4180284.5582,851749.8437,4726182.5409,19.5956
275,1,7.170868,0.000000,0.000000,0,0,22.577989,1,4180282.2513,851751.6833,4726186.8683,4180283.8280,851749.6949,4726183.2090,3.3018
276,1,11.090024,0.000000,0.000000,0,0,22.577989,1,4180281.1379,851752.9074,4726188.8936,4180283.0979,851749.5461,4726183.8772,15.6766
277,1,15.776160,0.000000,0.000000,0,0,22.577989,1,4180280.4382,851751.0904,4726188.3288,4180282.3677,851749.3974,4726184.5453,9.4742
278,1,18.032118,0.000000,0.000000,0,0,22.577989,1,4180279.9691,851752.1031,4726186.9841,4180281.6376,851749.2486,4726185.2134,15.0530
279,1,13.715464,0.000000,0.000000,0,0,22.577989,1,4180280.7769,851750.2672,4726187.9229,4180280.9074,851749.0998,4726185.8815,10.7940
280,1,26.849185,0.000000,0.000000,0,0,22.577989,1,4180279.0703,851749.4984,4726185.2218,4180280.1773,851748.9510,4726186.5496,24.7061
281,1,9.844193,0.000000,0.000000,0,0,22.577989,1,4180279.0519,851749.2089,4726184.5335,4180279.4471,851748.8023,4726187.2178,10.8543
282,1,10.676220,0.000000,0.000000,0,0,22.577989,1,4180276.4871,851748.8466,4726185.2914,4180278.7170,851748.6535,4726187.8859,10.6836
283,1,5.635095,0.000000,0.000000,0,0,22.577989,1,4180274.7183,851749.0157,4726185.9267,4180277.9868,851748.5047,4726188.5540,7.7696
284,1,22.376549,0.000000,0.000000,0,0,22.577989,1,4180273.3487,851747.9918,4726183.4950,4180277.2567,851748.3560,4726189.2221,25.6343
285,1,10.339340,0.000000,0.000000,0,0,22.577989,1,4180273.7528,851748.6756,4726184.2816,4180276.5265,851748.2072,4726189.8903,6.3941
286,1,7.561152,0.000000,0.000000,0,0,22.577989,1,4180272.2617,851747.3745,4726184.9366,4180275.7964,851748.0584,4726190.5584,9.0832
287,1,3.693941,0.000000,0.000000,0,0,22.577989,1,4180271.1961,851747.4727,4726184.8662,4180275.0662,851747.9096,4726191.2265,10.0053
288,1,10.724508,0.000000,0.000000,0,0,22.577989,1,4180271.8003,851748.3769,4726185.2365,4180274.3361,851747.7609,4726191.8946,9.5590
289,1,17.162619,0.000000,0.000000,0,0,22.577989,1,4180270.7320,851745.4237,4726186.4795,4180273.6059,851747.6121,4726192.5627,15.4254
290,1,18.237544,0.000000,0.000000,0,0,22.577989,1,4180270.7816,851744.5777,4726189.1340,4180272.8758,851747.4633,4726193.2309,12.1740
291,1,12.737553,0.000000,0.000000,0,0,22.577989,1,4180269.8097,851743.6083,4726191.2809,4180272.1456,851747.3146,4726193.8990,10.6376
292,1,9.007115,0.000000,0.000000,0,0,22.577989,1,4180269.8866,851741.9412,4726191.3232,4180271.4155,851747.1658,4726194.5671,12.8081
293,1,8.425554,0.000000,0.000000,0,0,22.577989,1,4180268.3013,851742.1312,4726192.5718,4180270.6853,851747.0170,4726195.2352,6.8199
294,1,13.020528,0.000000,0.000000,0,0,22.577989,1,4180267.5475,851742.6635,4726194.7336,4180269.9552,851746.8682,4726195.9033,9.2066
295,1,9.107446,0.000000,0.000000,0,0,22.577989,1,4180266.9223,851741.8716,4726194.3080,4180269.2250,851746.7195,4726196.5715,11.9728
296,1,15.145704,0.000000,0.000000,0,0,22.577989,1,4180267.3385,851743.8785,4726195.0218,4180268.4949,851746.5707,4726197.2396,9.6517
297,1,4.898532,0.000000,0.000000,0,0,22.577989,1,4180267.2281,851743.4063,4726195.1950,4180267.7647,851746.4219,4726197.9077,7.4580
298,1,6.738887,0.000000,0.000000,0,0,22.577989,1,4180267.5767,851743.2394,4726196.3991,4180267.0346,851746.2732,4726198.5758,5.6540
299,1,9.886138,0.000000,0.000000,0,0,22.577989,1,4180267.0447,851744.5992,4726197.6486,4180266.3044,851746.1244,4726199.2439,6.1621
