counter,mode,seed,num_windows,num_flagged_windows,max_D,threshold,trial_exceeds_threshold
hpmcounter7,replay,test_seed_13,282,0,34.179372098038314,139.97544633174778,False
hpmcounter7,replay,test_seed_14,282,0,46.81034492318266,139.97544633174778,False
hpmcounter7,replay,test_seed_15,282,0,41.01688086097569,139.97544633174778,False
hpmcounter7,replay,test_seed_16,282,0,53.75101119384264,139.97544633174778,False
hpmcounter7,replay,test_seed_17,282,0,52.19705739861909,139.97544633174778,False
hpmcounter7,replay,test_seed_18,282,0,28.252573714116878,139.97544633174778,False
hpmcounter7,replay,test_seed_19,282,0,46.84416997013303,139.97544633174778,False
hpmcounter7,replay,test_seed_2,282,0,61.65190968027785,139.97544633174778,False
hpmcounter7,replay,test_seed_20,282,0,24.74216326812565,139.97544633174778,False
hpmcounter7,replay,test_seed_3,282,0,50.45285327650996,139.97544633174778,False
hpmcounter7,replay,test_seed_4,282,0,31.44389247091057,139.97544633174778,False
hpmcounter7,replay,test_seed_5,282,0,72.71463511260379,139.97544633174778,False
hpmcounter7,replay,test_seed_6,282,0,104.74077088862336,139.97544633174778,False
hpmcounter7,replay,test_seed_7,282,0,104.74077088862336,139.97544633174778,False
hpmcounter7,replay,test_seed_8,282,0,104.74077088862336,139.97544633174778,False
hpmcounter7,replay,test_seed_9,282,0,104.74077088862336,139.97544633174778,False
hpmcounter8,drift,test_seed_1,282,0,135.35200169222642,210.3186740895653,False
hpmcounter8,drift,test_seed_10,282,0,91.3761034273129,210.3186740895653,False
hpmcounter8,drift,test_seed_11,282,0,70.00710544781496,210.3186740895653,False
hpmcounter8,drift,test_seed_12,282,0,53.58183508236565,210.3186740895653,False
hpmcounter8,drift,test_seed_13,282,0,68.83027082066153,210.3186740895653,False
hpmcounter8,drift,test_seed_14,282,0,69.90040279561117,210.3186740895653,False
hpmcounter8,drift,test_seed_15,282,0,116.96784874059726,210.3186740895653,False
hpmcounter8,drift,test_seed_16,282,0,161.35035148045557,210.3186740895653,False
hpmcounter8,drift,test_seed_17,282,0,72.65425296705679,210.3186740895653,False
hpmcounter8,drift,test_seed_18,282,0,58.73755303343234,210.3186740895653,False
hpmcounter8,drift,test_seed_19,282,0,86.74564739496194,210.3186740895653,False
hpmcounter8,drift,test_seed_2,282,0,73.26949433131793,210.3186740895653,False
hpmcounter8,drift,test_seed_20,282,0,53.56370890366606,210.3186740895653,False
hpmcounter8,drift,test_seed_3,282,0,68.83061926600273,210.3186740895653,False
hpmcounter8,drift,test_seed_4,282,0,102.79342712289342,210.3186740895653,False
hpmcounter8,drift,test_seed_5,282,0,130.34692600890014,210.3186740895653,False
hpmcounter8,drift,test_seed_6,282,0,91.19897894625664,210.3186740895653,False
hpmcounter8,drift,test_seed_7,282,0,90.77059183539892,210.3186740895653,False
hpmcounter8,drift,test_seed_8,282,0,72.65010868790925,210.3186740895653,False
hpmcounter8,drift,test_seed_9,282,0,78.23400867168068,210.3186740895653,False
hpmcounter8,jump,test_seed_1,282,0,86.58225611395156,210.3186740895653,False
hpmcounter8,jump,test_seed_10,282,0,144.89604428572133,210.3186740895653,False
hpmcounter8,jump,test_seed_11,282,0,55.15812846050217,210.3186740895653,False
hpmcounter8,jump,test_seed_12,282,0,83.9690688484433,210.3186740895653,False
hpmcounter8,jump,test_seed_13,282,0,63.58544261303123,210.3186740895653,False
hpmcounter8,jump,test_seed_14,282,0,73.07907337999238,210.3186740895653,False
hpmcounter8,jump,test_seed_15,282,0,82.63898756987017,210.3186740895653,False
hpmcounter8,jump,test_seed_16,282,0,160.8746009700018,210.3186740895653,False
hpmcounter8,jump,test_seed_17,282,0,85.26548827152709,210.3186740895653,False
hpmcounter8,jump,test_seed_18,282,0,119.48067495977156,210.3186740895653,False
hpmcounter8,jump,test_seed_19,282,0,115.57574677247588,210.3186740895653,False
hpmcounter8,jump,test_seed_2,282,0,114.63827319501608,210.3186740895653,False
hpmcounter8,jump,test_seed_20,282,0,92.85195784726224,210.3186740895653,False
hpmcounter8,jump,test_seed_3,282,0,64.59916990227238,210.3186740895653,False
hpmcounter8,jump,test_seed_4,282,0,113.12780142481546,210.3186740895653,False
hpmcounter8,jump,test_seed_5,282,0,89.6201620071812,210.3186740895653,False
hpmcounter8,jump,test_seed_6,282,0,63.981945805783006,210.3186740895653,False
hpmcounter8,jump,test_seed_7,282,0,148.95623993250047,210.3186740895653,False
hpmcounter8,jump,test_seed_8,282,0,99.1917810646464,210.3186740895653,False
hpmcounter8,jump,test_seed_9,282,0,100.34518313848844,210.3186740895653,False
hpmcounter8,replay,test_seed_1,282,0,72.96857105291856,210.3186740895653,False
hpmcounter8,replay,test_seed_10,282,0,146.68669333957422,210.3186740895653,False
hpmcounter8,replay,test_seed_11,282,0,89.95193144575845,210.3186740895653,False
hpmcounter8,replay,test_seed_12,282,0,85.21129406430076,210.3186740895653,False
hpmcounter8,replay,test_seed_13,282,0,142.89097561185994,210.3186740895653,False
hpmcounter8,replay,test_seed_14,282,0,82.17067629685249,210.3186740895653,False
hpmcounter8,replay,test_seed_15,282,0,103.36879409842652,210.3186740895653,False
hpmcounter8,replay,test_seed_16,282,0,82.21265706244003,210.3186740895653,False
hpmcounter8,replay,test_seed_17,282,0,99.74727843016063,210.3186740895653,False
hpmcounter8,replay,test_seed_18,282,0,123.8843193917116,210.3186740895653,False
hpmcounter8,replay,test_seed_19,282,0,84.0626596126417,210.3186740895653,False
hpmcounter8,replay,test_seed_2,282,0,119.1950609861455,210.3186740895653,False
hpmcounter8,replay,test_seed_20,282,0,99.86815922839448,210.3186740895653,False
hpmcounter8,replay,test_seed_3,282,0,99.9226579990408,210.3186740895653,False
hpmcounter8,replay,test_seed_4,282,0,57.50812076003196,210.3186740895653,False
hpmcounter8,replay,test_seed_5,282,0,163.8462790539701,210.3186740895653,False
hpmcounter8,replay,test_seed_6,282,0,116.31950758449004,210.3186740895653,False
hpmcounter8,replay,test_seed_7,282,0,116.31950758449004,210.3186740895653,False
hpmcounter8,replay,test_seed_8,282,0,116.31950758449004,210.3186740895653,False
hpmcounter8,replay,test_seed_9,282,0,116.31950758449004,210.3186740895653,False
hpmcounter9,drift,test_seed_1,282,0,78.70790709906825,165.14037238157442,False
hpmcounter9,drift,test_seed_10,282,0,109.55266189565326,165.14037238157442,False
hpmcounter9,drift,test_seed_11,282,0,43.76861485792915,165.14037238157442,False
hpmcounter9,drift,test_seed_12,282,0,61.9327392829439,165.14037238157442,False
hpmcounter9,drift,test_seed_13,282,0,42.732728207828,165.14037238157442,False
hpmcounter9,drift,test_seed_14,282,0,58.088130460331534,165.14037238157442,False
hpmcounter9,drift,test_seed_15,282,0,58.21562446571626,165.14037238157442,False
hpmcounter9,drift,test_seed_16,282,0,116.17742883283316,165.14037238157442,False
hpmcounter9,drift,test_seed_17,282,0,69.44312449954045,165.14037238157442,False
hpmcounter9,drift,test_seed_18,282,0,40.32744639633362,165.14037238157442,False
hpmcounter9,drift,test_seed_19,282,0,28.88644796882605,165.14037238157442,False
hpmcounter9,drift,test_seed_2,282,0,89.53306261786517,165.14037238157442,False
hpmcounter9,drift,test_seed_20,282,0,81.48051736031354,165.14037238157442,False
hpmcounter9,drift,test_seed_3,282,0,60.27274991590865,165.14037238157442,False
hpmcounter9,drift,test_seed_4,282,0,71.878079383552,165.14037238157442,False
hpmcounter9,drift,test_seed_5,282,0,63.48420474414572,165.14037238157442,False
hpmcounter9,drift,test_seed_6,282,0,44.93670114557192,165.14037238157442,False
hpmcounter9,drift,test_seed_7,282,0,61.01214720790888,165.14037238157442,False
hpmcounter9,drift,test_seed_8,282,0,55.7653181436652,165.14037238157442,False
hpmcounter9,drift,test_seed_9,282,0,50.911388901338135,165.14037238157442,False
hpmcounter9,jump,test_seed_1,282,0,95.6409147244251,165.14037238157442,False
hpmcounter9,jump,test_seed_10,282,0,57.80629398063024,165.14037238157442,False
hpmcounter9,jump,test_seed_11,282,0,48.59028204433484,165.14037238157442,False
hpmcounter9,jump,test_seed_12,282,0,64.12834360005347,165.14037238157442,False
hpmcounter9,jump,test_seed_13,282,0,68.97903142476882,165.14037238157442,False
hpmcounter9,jump,test_seed_14,282,0,83.28377024782137,165.14037238157442,False
hpmcounter9,jump,test_seed_15,282,0,45.692734305660565,165.14037238157442,False
hpmcounter9,jump,test_seed_16,282,0,152.1706367361678,165.14037238157442,False
hpmcounter9,jump,test_seed_17,282,0,72.81854433346227,165.14037238157442,False
hpmcounter9,jump,test_seed_18,282,0,86.09391883535471,165.14037238157442,False
hpmcounter9,jump,test_seed_19,282,0,48.72883019849203,165.14037238157442,False
hpmcounter9,jump,test_seed_2,282,0,77.9624374717034,165.14037238157442,False
hpmcounter9,jump,test_seed_20,282,0,65.66884983611551,165.14037238157442,False
hpmcounter9,jump,test_seed_3,282,0,66.25756786051323,165.14037238157442,False
hpmcounter9,jump,test_seed_4,282,0,75.74343178489299,165.14037238157442,False
hpmcounter9,jump,test_seed_5,282,0,63.875259106676026,165.14037238157442,False
hpmcounter9,jump,test_seed_6,282,0,39.479539998692495,165.14037238157442,False
hpmcounter9,jump,test_seed_7,282,0,67.7763272075161,165.14037238157442,False
hpmcounter9,jump,test_seed_8,282,0,80.09790249716846,165.14037238157442,False
hpmcounter9,jump,test_seed_9,282,0,73.67870532722468,165.14037238157442,False
hpmcounter9,replay,test_seed_1,282,0,75.37906476082506,165.14037238157442,False
hpmcounter9,replay,test_seed_10,282,0,90.40830910256354,165.14037238157442,False
hpmcounter9,replay,test_seed_11,282,0,74.8702239608645,165.14037238157442,False
hpmcounter9,replay,test_seed_12,282,0,53.58709848398394,165.14037238157442,False
hpmcounter9,replay,test_seed_13,282,0,51.02289680921138,165.14037238157442,False
hpmcounter9,replay,test_seed_14,282,0,70.2410396823711,165.14037238157442,False
hpmcounter9,replay,test_seed_15,282,0,83.56973646583143,165.14037238157442,False
hpmcounter9,replay,test_seed_16,282,0,93.13569487940904,165.14037238157442,False
hpmcounter9,replay,test_seed_17,282,0,127.54588813545354,165.14037238157442,False
hpmcounter9,replay,test_seed_18,282,0,59.39567948975629,165.14037238157442,False
hpmcounter9,replay,test_seed_19,282,0,68.14262245579313,165.14037238157442,False
hpmcounter9,replay,test_seed_2,282,0,103.75218716793204,165.14037238157442,False
hpmcounter9,replay,test_seed_20,282,0,36.60931060074031,165.14037238157442,False
hpmcounter9,replay,test_seed_3,282,0,54.75651481611182,165.14037238157442,False
hpmcounter9,replay,test_seed_4,282,0,46.96979513635417,165.14037238157442,False
hpmcounter9,replay,test_seed_5,282,0,58.11890060394472,165.14037238157442,False
hpmcounter9,replay,test_seed_6,282,0,44.43732097221413,165.14037238157442,False
hpmcounter9,replay,test_seed_7,282,0,44.43732097221413,165.14037238157442,False
hpmcounter9,replay,test_seed_8,282,0,44.43732097221413,165.14037238157442,False
hpmcounter9,replay,test_seed_9,282,0,44.43732097221413,165.14037238157442,False
