counter,mode,seed,exceed_count,cusum_max,h_count,h_cusum,count_flag,cusum_flag,flag_or
hpmcounter4,drift,seed5,277,354.36892760148464,226.55000000000004,269.7922456110586,True,True,True
hpmcounter4,drift,seed6,0,4.452386349126035,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,drift,seed7,28,43.51445821226269,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,drift,seed8,136,184.29143213517165,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,drift,seed9,0,13.53290375765325,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,jump,seed1,46,78.46926487634133,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,jump,seed10,132,298.36672592018334,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed11,145,404.7946753708114,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed12,176,536.9987625569404,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed13,133,187.0036143737105,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,jump,seed14,138,367.74645285541595,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed15,294,1070.2350218265906,226.55000000000004,269.7922456110586,True,True,True
hpmcounter4,jump,seed16,138,250.73132227972056,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,jump,seed17,278,507.36202083918437,226.55000000000004,269.7922456110586,True,True,True
hpmcounter4,jump,seed18,135,285.4194471412152,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed19,142,215.88418621248502,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,jump,seed2,136,207.4137091295219,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,jump,seed20,194,436.0581231809179,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed3,137,177.42472558017238,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,jump,seed4,135,324.10997718679516,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed5,277,674.0429559631544,226.55000000000004,269.7922456110586,True,True,True
hpmcounter4,jump,seed6,143,317.8455283102527,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed7,137,169.2704566864036,226.55000000000004,269.7922456110586,False,False,False
hpmcounter4,jump,seed8,147,413.363779923008,226.55000000000004,269.7922456110586,False,True,True
hpmcounter4,jump,seed9,136,278.9448755006494,226.55000000000004,269.7922456110586,False,True,True
hpmcounter5,drift,seed1,23,17.20785238597623,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed10,1,0.7187394290110325,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed11,142,258.84181634651014,159.1000000000001,233.2409448071101,False,True,True
hpmcounter5,drift,seed12,165,244.92521015159076,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,drift,seed13,0,0.043537529281901355,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed14,85,77.31767208045,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,drift,seed15,294,568.8401889501894,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,drift,seed16,0,0.24609809920064074,159.1000000000001,233.2409448071101,False,False,False
