counter,h_V
hpmcounter10,1.0563177399504988
hpmcounter3,0.9309801929661153
hpmcounter4,0.9273285580613932
hpmcounter5,1.0059879905842384
hpmcounter6,2.07594975058161e-31
hpmcounter7,0.0
hpmcounter8,1.0452829483811092
hpmcounter9,0.6823063756327473
