t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
13,0,12.721355,4.892951,3.494204,0,0,35.119808,1,4180474.9145,851785.1700,4726003.1512,4180475.1237,851788.6722,4726008.1569,6.2917
14,0,5.337403,0.415687,3.229232,0,0,33.294196,1,4180473.4471,851784.9605,4726002.5847,4180474.3936,851788.5234,4726008.8251,10.7339
15,0,17.310789,2.519803,3.067030,0,0,31.714948,1,4180472.7448,851784.5655,4726006.3295,4180473.6635,851788.3746,4726009.4932,11.3876
16,0,10.495677,2.647267,2.946968,0,0,30.347273,1,4180470.0466,851783.8854,4726005.7300,4180472.9334,851788.2259,4726010.1614,14.4268
17,0,25.114336,11.501618,4.026266,1,0,29.162617,1,4180467.4420,851786.4759,4726002.6869,4180472.2032,851788.0771,4726010.8295,27.9281
18,0,25.459980,5.910315,4.295658,0,0,28.137250,1,4180467.0053,851786.1595,4726007.3070,4180471.4731,851787.9283,4726011.4977,16.8258
19,0,9.210289,2.601877,4.389811,0,1,27.251173,1,4180464.8462,851787.4661,4726007.3547,4180470.7430,851787.7796,4726012.1658,13.4448
20,0,13.088368,2.518988,4.356072,0,0,26.487297,1,4180464.7053,851786.8591,4726009.7278,4180470.0129,851787.6308,4726012.8340,7.2717
21,0,6.662204,0.384932,3.624287,0,0,25.830822,1,4180463.5716,851786.8725,4726011.4342,4180469.2828,851787.4820,4726013.5021,6.7084
22,0,25.800607,14.941231,4.833467,1,1,25.268773,1,4180465.3450,851784.6476,4726014.8235,4180468.5526,851787.3333,4726014.1703,21.4918
23,0,8.361260,2.238574,4.568029,0,1,24.789667,1,4180466.0076,851784.4689,4726016.0603,4180467.8225,851787.1845,4726014.8384,6.1332
24,0,11.071202,4.124449,4.938905,0,1,24.383269,1,4180465.2021,851786.2826,4726017.0850,4180467.0924,851787.0357,4726015.5066,8.8100
25,0,3.963322,0.159300,4.702855,0,1,24.040413,1,4180464.6346,851786.1518,4726017.4691,4180466.3623,851786.8870,4726016.1747,2.5410
26,0,19.438677,3.678319,4.805960,0,1,23.752877,1,4180464.0840,851785.4129,4726021.0853,4180465.6321,851786.7382,4726016.8429,21.0659
27,0,19.484068,11.967367,4.852535,1,1,23.513285,1,4180461.9255,851782.2349,4726021.3472,4180464.9020,851786.5895,4726017.5110,20.4413
28,0,9.305176,1.952195,4.456723,0,1,23.315038,1,4180461.5219,851782.9990,4726021.5134,4180464.1719,851786.4407,4726018.1792,2.8613
29,0,8.248995,1.387410,4.335277,0,0,23.152247,1,4180461.0913,851783.6539,4726023.3161,4180463.4418,851786.2919,4726018.8473,9.8536
30,0,14.599025,1.893858,4.272764,0,0,23.019684,1,4180460.3624,851783.5984,4726026.3289,4180462.7116,851786.1432,4726019.5155,19.6228
31,0,16.863345,3.273507,4.561621,0,1,22.912730,1,4180460.5231,851782.9818,4726029.6465,4180461.9815,851785.9944,4726020.1836,23.9035
32,0,22.479866,5.150693,3.582567,0,0,22.827326,1,4180460.8191,851782.7755,4726028.0270,4180461.2514,851785.8456,4726020.8518,12.7141
33,0,18.306758,3.059234,3.664633,0,0,22.759925,1,4180460.5735,851782.3613,4726026.7078,4180460.5213,851785.6969,4726021.5199,11.4620
34,0,8.809573,1.839104,3.436099,0,0,22.707448,1,4180458.8199,851782.2760,4726028.3980,4180459.7911,851785.5481,4726022.1881,13.0791
35,0,4.096025,0.567485,3.476917,0,0,22.667235,1,4180457.9345,851781.3371,4726029.4132,4180459.0610,851785.3993,4726022.8563,10.0971
36,0,9.973950,2.709062,3.379992,0,0,22.637007,1,4180457.5111,851782.5637,4726031.0893,4180458.3309,851785.2506,4726023.5244,12.7408
37,0,8.622985,0.753601,2.258615,0,0,22.614819,1,4180456.8404,851782.7694,4726031.0236,4180457.6008,851785.1018,4726024.1926,1.2013
38,0,10.010143,2.304964,2.293892,0,0,22.599026,1,4180455.2813,851783.6779,4726032.8602,4180456.8706,851784.9530,4726024.8607,15.2206
39,0,11.233401,1.267921,2.281943,0,0,22.588247,1,4180454.9853,851783.6564,4726032.4422,4180456.1405,851784.8043,4726025.5289,2.9866
40,0,11.905208,1.671599,2.259717,0,0,22.581332,1,4180453.7815,851783.0972,4726031.8941,4180455.4104,851784.6555,4726026.1970,6.8890
41,0,21.786253,4.370346,2.369401,0,0,22.577332,1,4180452.5669,851782.9004,4726029.8660,4180454.6803,851784.5067,4726026.8652,16.4707
42,0,15.108528,2.483058,2.102637,0,0,22.575473,1,4180452.4832,851783.1430,4726028.5788,4180453.9501,851784.3580,4726027.5333,11.6600
43,0,14.327809,4.359709,2.232685,0,0,22.575131,1,4180449.9389,851783.2894,4726030.4062,4180453.2200,851784.2092,4726028.2015,15.9348
44,0,7.969681,0.627533,2.111528,0,0,22.575809,1,4180448.9938,851782.9673,4726029.9590,4180452.4899,851784.0604,4726028.8696,7.1827
45,0,11.862634,2.769864,2.331766,0,0,22.577119,1,4180449.3422,851782.2601,4726031.6444,4180451.7598,851783.9117,4726029.5378,11.3502
46,0,6.548149,1.379168,2.198776,0,0,22.578766,1,4180448.7308,851783.2702,4726032.0113,4180451.0296,851783.7629,4726030.2059,4.8764
