iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11d9d8,0x9d894,0x80008be8,0x26,0x0,0x681d,0x50705,0x0,0x25df4,0x21e8,0x13c2
1,0x135316,0xb4a39,0x80008be8,0x2362,0xb,0x74c8,0x5070d,0x0,0x31399,0x21ef,0x1589
2,0x14cbd5,0xcbc62,0x80008be8,0x469c,0x16,0x81ac,0x50715,0x0,0x3c989,0x21f2,0x1750
3,0x16434f,0xe2d9c,0x80008be8,0x69d3,0x21,0x8e48,0x5071d,0x0,0x47ed2,0x21f5,0x1917
4,0x17bb9b,0xf9f16,0x80008be8,0x8d10,0x2c,0x9aea,0x50723,0x0,0x53455,0x21f8,0x1ade
5,0x1933a1,0x1110df,0x80008be8,0xb043,0x37,0xa7b7,0x50729,0x0,0x5e9fc,0x21fb,0x1ca5
6,0x1aabbd,0x1282d2,0x80008be8,0xd377,0x42,0xb46c,0x5072f,0x0,0x69fe5,0x21fe,0x1e6c
7,0x1c2377,0x13f47f,0x80008be8,0xf6ae,0x4d,0xc136,0x50735,0x0,0x75573,0x2201,0x2033
8,0x1d9aed,0x15665f,0x80008be8,0x119e2,0x58,0xcde5,0x5073b,0x0,0x80b4f,0x2204,0x21fa
9,0x1f11d4,0x16d789,0x80008be8,0x13d16,0x63,0xda86,0x50741,0x0,0x8c083,0x2207,0x23c1
10,0x208904,0x1848b9,0x80008be8,0x1604d,0x6e,0xe712,0x50747,0x0,0x975d2,0x220a,0x2588
11,0x2200ae,0x19ba3d,0x80008be8,0x18387,0x79,0xf3bf,0x5074f,0x0,0xa2b52,0x220d,0x2750
12,0x237892,0x1b2c4d,0x80008be8,0x1a6c7,0x84,0x10087,0x50757,0x0,0xae143,0x2210,0x2918
13,0x24f02b,0x1c9ddb,0x80008be8,0x1ca07,0x8f,0x10d3e,0x5075f,0x0,0xb96c3,0x2213,0x2ae0
14,0x26686a,0x1e1012,0x80008be8,0x1ed45,0x9a,0x11a08,0x50765,0x0,0xc4cd9,0x2216,0x2ca8
15,0x27e021,0x1f817a,0x80008be8,0x21084,0xa5,0x126a3,0x5076b,0x0,0xd024f,0x2219,0x2e70
16,0x2957bc,0x20f2fd,0x80008be8,0x233c4,0xb0,0x1333b,0x50771,0x0,0xdb7e3,0x221c,0x3038
17,0x2ad028,0x2264f9,0x80008be8,0x25701,0xbb,0x14023,0x50777,0x0,0xe6da0,0x221f,0x3200
18,0x2c486c,0x23d6ef,0x80008be8,0x27a3d,0xc6,0x14d04,0x5077d,0x0,0xf235e,0x2222,0x33c8
19,0x2dc0a6,0x254924,0x80008be8,0x29d7b,0xd1,0x159fa,0x50783,0x0,0xfd946,0x2225,0x3590
20,0x2f3869,0x26bae1,0x80008be8,0x2c0b9,0xdc,0x166c5,0x50789,0x0,0x108ee1,0x2228,0x3758
21,0x30b099,0x282cb8,0x80008be8,0x2e3f5,0xe7,0x1737f,0x50791,0x0,0x1144a7,0x222b,0x3920
22,0x322858,0x299e23,0x80008be8,0x30731,0xf2,0x18033,0x50799,0x0,0x11fa07,0x222e,0x3ae8
23,0x339fbe,0x2b0fcc,0x80008be8,0x32a6d,0xfd,0x18cea,0x507a1,0x0,0x12afa2,0x2231,0x3cb0
24,0x3516dd,0x2c8135,0x80008be8,0x34dad,0x108,0x1997f,0x507a7,0x0,0x13651f,0x2234,0x3e78
25,0x368e41,0x2df28d,0x80008be8,0x370ed,0x113,0x1a616,0x507ad,0x0,0x141a89,0x2237,0x4040
26,0x38059b,0x2f63e2,0x80008be8,0x3942b,0x11e,0x1b2cf,0x507b3,0x0,0x14cfce,0x223a,0x4208
27,0x397cf7,0x30d579,0x80008be8,0x3b767,0x129,0x1bf77,0x507b9,0x0,0x158566,0x223d,0x43d0
28,0x3af4a1,0x3246f9,0x80008be8,0x3daab,0x134,0x1cc1d,0x507bf,0x0,0x163ae9,0x2240,0x4598
29,0x3c6c52,0x33b8ca,0x80008be8,0x3fde9,0x13f,0x1d8ec,0x507c5,0x0,0x16f094,0x2243,0x4760
30,0x3de40a,0x352aef,0x80008be8,0x42125,0x14a,0x1e5c5,0x507cb,0x0,0x17a689,0x2246,0x4928
31,0x3f5bd1,0x369c82,0x80008be8,0x44462,0x155,0x1f27c,0x507d3,0x0,0x185c0e,0x2249,0x4af0
32,0x40d304,0x380d8a,0x80008be8,0x4679e,0x160,0x1ff13,0x507db,0x0,0x191128,0x224c,0x4cb8
33,0x424af9,0x397f2a,0x80008be8,0x48ada,0x16b,0x20bc7,0x507e3,0x0,0x19c6bd,0x224f,0x4e80
34,0x43c2c0,0x3af0e0,0x80008be8,0x4ae16,0x176,0x21893,0x507e9,0x0,0x1a7c50,0x2252,0x5048
35,0x453a9d,0x3c6258,0x80008be8,0x4d154,0x181,0x22549,0x507ef,0x0,0x1b31bb,0x2255,0x5210
36,0x46b212,0x3dd3e5,0x80008be8,0x4f492,0x18c,0x231e1,0x507f5,0x0,0x1be759,0x2258,0x53d8
