HPM3 configured with 
mask 0x40001
HPM4 configured with mask 0x1000000
HPM5 configured with mask 0x2001
HPM6 configured with mask 0x0201
HPM7 configured with mask 0x0101
HPM8 configured with mask 0x2000
HPM9 configured with mask 0x8001
HPM10 configured with mask 0x0100
Start
Stop
DIAG_START
DIAG:132,0,13.667178,2.119907,1.600243,0,0,4.841261,1,4180387.6775,851770.4424,4726089.6154,4180388.2384,851770.9689,4726087.6663,11.4900,1.000000
DIAG:133,0,17.846924,6.359689,2.087219,0,0,4.820922,1,4180387.0672,851770.6182,4726089.8992,4180387.5083,851770.8202,4726088.3344,15.8203,1.000000
DIAG:134,0,7.663006,2.143545,2.211914,0,0,4.801093,1,4180386.2937,851770.7079,4726090.6726,4180386.7781,851770.6714,4726089.0026,8.0938,1.000000
DIAG:135,0,10.778188,4.186418,2.529947,0,0,4.781760,1,4180385.5845,851770.1688,4726091.2901,4180386.0480,851770.5226,4726089.6707,10.3430,1.000000
DIAG:136,0,10.271117,3.423064,2.825191,0,0,4.762915,1,4180385.0190,851770.2575,4726092.1468,4180385.3179,851770.3739,4726090.3389,10.6654,1.000000
DIAG:137,0,20.480816,4.579584,3.098471,0,0,4.744545,1,4180384.1824,851769.9609,4726092.2715,4180384.5877,851770.2251,4726091.0070,18.7383,1.000000
DIAG:138,0,8.094081,2.356894,3.129420,0,0,4.726640,1,4180383.2623,851769.9893,4726092.9082,4180383.8576,851770.0763,4726091.6751,7.8565,1.216988
DIAG:139,0,20.152600,6.318572,3.617689,0,0,4.709189,1,4180382.3011,851770.0492,4726093.0893,4180383.1275,851769.9276,4726092.3433,19.1869,1.402510
DIAG:140,0,7.800300,2.152946,3.664425,0,0,4.692184,1,4180381.8068,851769.8143,4726093.8679,4180382.3973,851769.7788,4726093.0114,7.3391,8.721794
DIAG:141,0,12.547919,2.040670,3.568129,0,0,4.675612,1,4180381.2105,851769.6864,4726094.9153,4180381.6672,851769.6300,4726093.6796,13.2269,7.982782
DIAG:142,0,8.085556,0.723987,3.428537,0,0,4.659466,1,4180380.5007,851769.4549,4726095.3947,4180380.9370,851769.4813,4726094.3477,6.8178,8.216796
DIAG:143,0,11.587925,2.978368,3.090405,0,0,4.643735,1,4180379.5363,851769.1601,4726096.3478,4180380.2069,851769.3325,4726095.0158,12.6781,5.711553
DIAG:144,0,27.307118,9.397117,3.815762,0,0,4.628410,1,4180378.9733,851769.2349,4726097.7942,4180379.4768,851769.1837,4726095.6840,28.4528,1.873025
DIAG:145,0,16.030684,3.156280,3.712748,0,0,4.613482,1,4180378.3821,851769.1486,4726098.0705,4180378.7466,851769.0349,4726096.3521,13.8530,16.312718
DIAG:146,0,11.481572,4.732495,3.843691,0,0,4.598941,1,4180377.6207,851769.3570,4726098.8803,4180378.0165,851768.8862,4726097.0202,12.2503,19.334037
DIAG:147,0,20.890730,4.281330,3.813866,0,0,4.584780,1,4180376.8828,851769.2270,4726099.0004,4180377.2864,851768.7374,4726097.6884,19.0326,19.952300
DIAG:148,0,24.085193,7.479253,4.326102,0,0,4.570989,1,4180376.0255,851768.8171,4726099.0634,4180376.5562,851768.5886,4726098.3565,22.7458,20.373980
DIAG:149,0,6.833287,1.623508,3.856595,0,0,4.557561,1,4180375.4512,851768.8123,4726099.6913,4180375.8261,851768.4399,4726099.0247,6.4194,31.384056
DIAG:150,1,704.809143,19200.382925,1923.679593,1,1,4.544486,1,4180392.2330,851785.8917,4726100.4938,4180375.0960,851768.2911,4726099.6928,704.8009,23.806981
DIAG:151,1,690.418661,18419.222412,3765.397767,1,1,4.531756,1,4180408.7416,851803.0765,4726101.6002,4180374.3658,851768.1423,4726100.3609,715.4066,10653.514250
DIAG:152,1,658.624592,16765.668406,5441.892209,1,1,4.519365,1,4180424.8578,851819.6317,4726102.0368,4180373.6357,851767.9936,4726101.0291,708.4327,20910.205083
DIAG:153,1,633.233575,15500.323275,6991.626700,1,1,4.507303,1,4180440.4454,851835.9822,4726102.8652,4180372.9055,851767.8448,4726101.6972,707.1827,30301.487197
DIAG:154,1,615.582235,14648.548757,8455.541864,1,1,4.495564,1,4180455.8099,851852.1802,4726103.7109,4180372.1754,851767.6960,4726102.3653,713.1091,39032.368030
DIAG:155,1,585.669268,13260.699704,9781.296206,1,1,4.484139,1,4180470.8446,851867.7234,4726104.3941,4180371.4453,851767.5473,4726103.0335,706.4896,47316.657711
DIAG:156,1,556.882422,11989.446341,10979.767591,1,1,4.473023,1,4180485.3875,851882.8061,4726105.1488,4180370.7151,851767.3985,4726103.7016,700.2955,54871.715865
DIAG:157,1,538.881506,11224.018226,12101.741281,1,1,4.462206,1,4180499.6767,851897.6938,4726106.1365,4180369.9850,851767.2497,4726104.3698,704.1872,61748.676345
DIAG:158,1,524.211629,10624.614119,13163.454767,1,1,4.451683,1,4180513.7253,851912.5416,4726106.7852,4180369.2549,851767.1010,4726105.0379,711.0880,68218.729217
DIAG:159,1,506.251303,9898.591471,14153.151564,1,1,4.441447,1,4180527.7633,851926.9261,4726106.9611,4180368.5247,851766.9522,4726105.7060,714.3376,74371.429020
DIAG:160,1,481.972935,8969.353654,13130.048637,1,1,4.431490,1,4180541.4416,851940.8817,4726107.0902,4180367.7946,851766.8034,4726106.3742,711.0424,80154.466875
DIAG:161,1,458.549911,8125.042061,12100.630601,1,1,4.421806,1,4180554.6177,851954.5923,4726107.4113,4180367.0644,851766.6547,4726107.0423,708.1754,74530.477352
DIAG:162,1,437.516420,7396.383541,11163.702115,1,1,4.412389,1,4180567.3637,851968.0674,4726108.4668,4180366.3343,851766.5059,4726107.7104,707.0477,68833.889382
