t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
185,1,17.742665,0.000000,0.000000,0,0,22.577989,1,4180346.4193,851761.4163,4726117.2684,4180349.5411,851763.0842,4726123.0775,20.0797
186,1,11.886029,0.000000,0.000000,0,0,22.577989,1,4180345.8550,851761.2918,4726119.2030,4180348.8110,851762.9354,4726123.7457,6.4128
187,1,5.780729,0.000000,0.000000,0,0,22.577989,1,4180344.8599,851761.0509,4726120.3926,4180348.0808,851762.7867,4726124.4138,5.2471
188,1,6.705772,0.000000,0.000000,0,0,22.577989,1,4180343.2910,851761.0048,4726120.3821,4180347.3507,851762.6379,4726125.0819,11.6988
189,1,7.129762,0.000000,0.000000,0,0,22.577989,1,4180343.6898,851760.9567,4726121.3003,4180346.6205,851762.4891,4726125.7501,2.8050
190,1,9.356346,0.000000,0.000000,0,0,22.577989,1,4180341.3914,851760.9095,4726121.9423,4180345.8904,851762.3404,4726126.4182,12.6408
191,1,8.096728,0.000000,0.000000,0,0,22.577989,1,4180340.5732,851760.4959,4726121.4171,4180345.1603,851762.1916,4726127.0863,13.7295
192,1,14.029510,0.000000,0.000000,0,0,22.577989,1,4180340.7820,851761.1754,4726123.4385,4180344.4301,851762.0428,4726127.7545,6.8785
193,1,15.964700,0.000000,0.000000,0,0,22.577989,1,4180340.2733,851762.7047,4726125.7165,4180343.7000,851761.8940,4726128.4226,12.2598
194,1,13.780756,0.000000,0.000000,0,0,22.577989,1,4180339.3512,851762.4184,4726124.6113,4180342.9698,851761.7453,4726129.0907,16.9845
195,1,17.744402,0.000000,0.000000,0,0,22.577989,1,4180339.1959,851762.9043,4726127.4519,4180342.2397,851761.5965,4726129.7589,13.1907
196,1,10.487540,0.000000,0.000000,0,0,22.577989,1,4180338.7087,851761.0489,4726128.2486,4180341.5095,851761.4477,4726130.4270,9.3411
197,1,17.683081,0.000000,0.000000,0,0,22.577989,1,4180339.8030,851761.0999,4726130.9384,4180340.7794,851761.2990,4726131.0951,14.4719
198,1,11.067917,0.000000,0.000000,0,0,22.577989,1,4180340.2241,851762.4148,4726132.5898,4180340.0493,851761.1502,4726131.7632,10.6685
199,1,24.609539,0.000000,0.000000,0,0,22.577989,1,4180339.1558,851762.5728,4726136.7162,4180339.3191,851761.0014,4726132.4314,25.6867
200,1,19.843822,0.000000,0.000000,0,0,22.577989,1,4180338.2244,851760.6008,4726140.0114,4180338.5890,851760.8527,4726133.0995,23.1396
201,1,14.078364,0.000000,0.000000,0,0,22.577989,1,4180338.1290,851759.9101,4726139.5168,4180337.8588,851760.7039,4726133.7676,7.1297
202,1,10.517779,0.000000,0.000000,0,0,22.577989,1,4180336.1844,851760.4814,4726140.0548,4180337.1287,851760.5551,4726134.4358,8.5872
203,1,10.817937,0.000000,0.000000,0,0,22.577989,1,4180335.1598,851759.9656,4726139.8177,4180336.3986,851760.4064,4726135.1039,5.7274
204,1,10.875999,0.000000,0.000000,0,0,22.577989,1,4180335.6948,851759.7042,4726142.0001,4180335.6684,851760.2576,4726135.7720,14.8219
205,1,12.565247,0.000000,0.000000,0,0,22.577989,1,4180334.3699,851759.0673,4726141.5974,4180334.9383,851760.1088,4726136.4402,7.0858
206,1,5.308635,0.000000,0.000000,0,0,22.577989,1,4180333.3583,851758.9547,4726143.2317,4180334.2081,851759.9600,4726137.1083,10.6132
207,1,10.205511,0.000000,0.000000,0,0,22.577989,1,4180333.9494,851757.9561,4726145.1103,4180333.4780,851759.8113,4726137.7764,15.1239
208,1,13.727331,0.000000,0.000000,0,0,22.577989,1,4180333.3913,851759.4598,4726144.9728,4180332.7478,851759.6625,4726138.4446,8.1329
209,1,6.538336,0.000000,0.000000,0,0,22.577989,1,4180331.9541,851760.0870,4726145.9088,4180332.0177,851759.5137,4726139.1127,8.4829
210,1,6.315682,0.000000,0.000000,0,0,22.577989,1,4180330.9137,851759.9390,4726146.1543,4180331.2876,851759.3650,4726139.7808,2.6404
211,1,20.960640,0.000000,0.000000,0,0,22.577989,1,4180330.5924,851758.2082,4726144.6463,4180330.5574,851759.2162,4726140.4489,14.8750
212,1,9.852588,0.000000,0.000000,0,0,22.577989,1,4180329.9928,851758.4173,4726144.1721,4180329.8273,851759.0674,4726141.1171,5.4095
213,1,13.232685,0.000000,0.000000,0,0,22.577989,1,4180327.7257,851759.5787,4726144.0565,4180329.0971,851758.9187,4726141.7852,11.4926
214,1,12.204184,0.000000,0.000000,0,0,22.577989,1,4180326.2496,851760.8400,4726145.8941,4180328.3670,851758.7699,4726142.4533,14.8056
215,1,7.970932,0.000000,0.000000,0,0,22.577989,1,4180326.7416,851761.2637,4726146.9079,4180327.6368,851758.6211,4726143.1215,8.7597
216,1,4.854788,0.000000,0.000000,0,0,22.577989,1,4180325.2990,851760.8824,4726147.6122,4180326.9067,851758.4723,4726143.7896,6.0301
217,1,14.790906,0.000000,0.000000,0,0,22.577989,1,4180325.3829,851760.9057,4726146.5112,4180326.1766,851758.3236,4726144.4577,10.8287
218,1,6.370052,0.000000,0.000000,0,0,22.577989,1,4180324.2689,851760.1621,4726146.6018,4180325.4464,851758.1748,4726145.1259,3.9666
219,1,17.883829,0.000000,0.000000,0,0,22.577989,1,4180322.9475,851758.1087,4726145.3906,4180324.7163,851758.0260,4726145.7940,15.8157
220,1,7.256426,0.000000,0.000000,0,0,22.577989,1,4180322.7567,851757.8769,4726146.6863,4180323.9861,851757.8773,4726146.4621,5.9991
221,1,12.220723,0.000000,0.000000,0,0,22.577989,1,4180320.5289,851757.2919,4726148.3609,4180323.2560,851757.7285,4726147.1302,13.1409
222,1,19.717877,0.000000,0.000000,0,0,22.577989,1,4180318.3834,851756.1519,4726146.6034,4180322.5258,851757.5797,4726147.7984,20.0740
223,1,11.471271,0.000000,0.000000,0,0,22.577989,1,4180319.2680,851756.1289,4726146.4612,4180321.7957,851757.4310,4726148.4665,8.3453
224,1,11.871903,0.000000,0.000000,0,0,22.577989,1,4180319.0533,851755.9997,4726148.3415,4180321.0655,851757.2822,4726149.1346,9.0913
225,1,10.849649,0.000000,0.000000,0,0,22.577989,1,4180319.7191,851756.7927,4726149.4127,4180320.3354,851757.1334,4726149.8028,8.1776
226,1,13.665708,0.000000,0.000000,0,0,22.577989,1,4180319.8809,851757.4115,4726151.5505,4180319.6053,851756.9846,4726150.4709,12.9170
227,1,9.730258,0.000000,0.000000,0,0,22.577989,1,4180317.5886,851757.5337,4726152.1596,4180318.8751,851756.8359,4726151.1390,9.3768
228,1,3.366840,0.000000,0.000000,0,0,22.577989,1,4180317.2458,851757.0863,4726152.5737,4180318.1450,851756.6871,4726151.8071,1.6531
229,1,3.415524,0.000000,0.000000,0,0,22.577989,1,4180317.1669,851757.0695,4726153.2736,4180317.4148,851756.5383,4726152.4753,2.9567
230,1,11.924413,0.000000,0.000000,0,0,22.577989,1,4180315.5987,851755.7180,4726152.8184,4180316.6847,851756.3896,4726153.1434,11.1440
231,1,11.386676,0.000000,0.000000,0,0,22.577989,1,4180313.4619,851755.1536,4726152.3115,4180315.9545,851756.2408,4726153.8115,12.5772
232,1,11.027953,0.000000,0.000000,0,0,22.577989,1,4180311.4512,851753.3484,4726152.3943,4180315.2244,851756.0920,4726154.4797,14.0264
233,1,17.710535,0.000000,0.000000,0,0,22.577989,1,4180310.6811,851755.4453,4726154.2886,4180314.4942,851755.9433,4726155.1478,14.1823
234,1,9.350307,0.000000,0.000000,0,0,22.577989,1,4180309.7518,851754.9178,4726153.6373,4180313.7641,851755.7945,4726155.8159,11.1240
235,1,2.078138,0.000000,0.000000,0,0,22.577989,1,4180308.8549,851754.5644,4726154.3546,4180313.0339,851755.6457,4726156.4840,4.3402
236,1,10.293561,0.000000,0.000000,0,0,22.577989,1,4180308.1418,851755.2990,4726155.9952,4180312.3038,851755.4969,4726157.1522,8.2530
237,1,17.456838,0.000000,0.000000,0,0,22.577989,1,4180309.7825,851754.0195,4726157.6206,4180311.5737,851755.3482,4726157.8203,13.5748
238,1,7.176815,0.000000,0.000000,0,0,22.577989,1,4180309.0904,851752.5817,4726157.8952,4180310.8435,851755.1994,4726158.4884,8.7795
239,1,28.892571,0.000000,0.000000,0,0,22.577989,1,4180307.2395,851752.7106,4726162.2065,4180310.1134,851755.0506,4726159.1565,28.5791
240,1,17.305396,0.000000,0.000000,0,0,22.577989,1,4180308.1671,851754.5037,4726164.2291,4180309.3832,851754.9019,4726159.8247,16.3728
241,1,7.786212,0.000000,0.000000,0,0,22.577989,1,4180306.3481,851754.8415,4726164.7563,4180308.6531,851754.7531,4726160.4928,8.1384
242,1,25.332656,0.000000,0.000000,0,0,22.577989,1,4180306.4251,851753.8111,4726162.4734,4180307.9229,851754.6043,4726161.1609,20.6073
243,1,13.832470,0.000000,0.000000,0,0,22.577989,1,4180307.9357,851754.8827,4726163.4021,4180307.1928,851754.4556,4726161.8291,12.4774
244,1,14.457789,0.000000,0.000000,0,0,22.577989,1,4180306.8649,851754.9180,4726162.2696,4180306.4626,851754.3068,4726162.4972,12.6769
245,1,4.336816,0.000000,0.000000,0,0,22.577989,1,4180307.1190,851754.9094,4726162.6985,4180305.7325,851754.1580,4726163.1653,5.0963
246,1,4.443977,0.000000,0.000000,0,0,22.577989,1,4180305.9967,851754.6667,4726163.5216,4180305.0023,851754.0092,4726163.8334,2.5447
247,1,5.752339,0.000000,0.000000,0,0,22.577989,1,4180304.9136,851755.3556,4726164.4423,4180304.2722,851753.8605,4726164.5016,5.6214
248,1,13.728552,0.000000,0.000000,0,0,22.577989,1,4180304.1256,851754.2997,4726166.6791,4180303.5420,851753.7117,4726165.1697,12.9269
249,1,21.004171,0.000000,0.000000,0,0,22.577989,1,4180304.5902,851754.7251,4726164.7710,4180302.8119,851753.5629,4726165.8378,19.8455
250,1,5.499850,0.000000,0.000000,0,0,22.577989,1,4180303.4320,851755.3626,4726165.5209,4180302.0817,851753.4142,4726166.5059,5.2717
251,1,11.146869,0.000000,0.000000,0,0,22.577989,1,4180303.7677,851754.6151,4726167.2744,4180301.3516,851753.2654,4726167.1741,10.4385
252,1,14.301057,0.000000,0.000000,0,0,22.577989,1,4180303.3010,851752.0923,4726167.3720,4180300.6215,851753.1166,4726167.8422,13.1531
253,1,9.566926,0.000000,0.000000,0,0,22.577989,1,4180302.0950,851751.4460,4726166.8692,4180299.8913,851752.9679,4726168.5103,9.5386
254,1,11.208035,0.000000,0.000000,0,0,22.577989,1,4180302.5698,851751.3205,4726168.6719,4180299.1612,851752.8191,4726169.1784,11.2192
255,1,14.211756,0.000000,0.000000,0,0,22.577989,1,4180300.2538,851749.4321,4726168.7381,4180298.4310,851752.6703,4726169.8466,13.2353
256,1,6.504547,0.000000,0.000000,0,0,22.577989,1,4180299.6538,851748.9577,4726170.1734,4180297.7009,851752.5215,4726170.5147,6.7346
257,1,2.551675,0.000000,0.000000,0,0,22.577989,1,4180299.3899,851748.7901,4726170.7817,4180296.9707,851752.3728,4726171.1828,4.6353
258,1,21.291460,0.000000,0.000000,0,0,22.577989,1,4180297.6744,851750.0357,4726173.8072,4180296.2406,851752.2240,4726171.8509,18.8556
259,1,9.206273,0.000000,0.000000,0,0,22.577989,1,4180297.1637,851749.7293,4726173.4057,4180295.5104,851752.0752,4726172.5191,7.8938
260,1,11.395484,0.000000,0.000000,0,0,22.577989,1,4180295.9254,851750.7125,4726173.0033,4180294.7803,851751.9265,4726173.1872,8.8908
261,1,7.944734,0.000000,0.000000,0,0,22.577989,1,4180296.3264,851749.6788,4726173.6609,4180294.0501,851751.7777,4726173.8553,9.5936
262,1,12.479424,0.000000,0.000000,0,0,22.577989,1,4180296.4685,851751.4571,4726173.7945,4180293.3200,851751.6289,4726174.5234,11.8112
263,1,17.816961,0.000000,0.000000,0,0,22.577989,1,4180296.0388,851753.7272,4726176.0452,4180292.5898,851751.4801,4726175.1916,17.6693
264,1,27.148513,0.000000,0.000000,0,0,22.577989,1,4180292.8597,851753.7086,4726179.7812,4180291.8597,851751.3314,4726175.8597,26.2046
265,1,26.023365,0.000000,0.000000,0,0,22.577989,1,4180290.8412,851754.2219,4726177.4106,4180291.1295,851751.1826,4726176.5278,22.1460
266,1,13.420105,0.000000,0.000000,0,0,22.577989,1,4180291.4485,851753.0506,4726179.0565,4180290.3994,851751.0338,4726177.1959,12.0863
267,1,23.191989,0.000000,0.000000,0,0,22.577989,1,4180291.3251,851750.1951,4726177.6793,4180289.6692,851750.8851,4726177.8641,20.4674
268,1,6.851552,0.000000,0.000000,0,0,22.577989,1,4180290.6170,851748.7321,4726178.3007,4180288.9391,851750.7363,4726178.5322,7.7927
269,1,12.004520,0.000000,0.000000,0,0,22.577989,1,4180288.7470,851750.0032,4726178.2832,4180288.2089,851750.5875,4726179.2003,9.6670
270,1,14.668813,0.000000,0.000000,0,0,22.577989,1,4180287.0175,851750.5139,4726180.6012,4180287.4788,851750.4388,4726179.8684,13.4426
271,1,4.365226,0.000000,0.000000,0,0,22.577989,1,4180286.0821,851750.6333,4726181.8462,4180286.7486,851750.2900,4726180.5365,5.1821
272,1,7.642408,0.000000,0.000000,0,0,22.577989,1,4180284.8757,851749.3932,4726183.1012,4180286.0185,851750.1412,4726181.2047,8.3495
273,1,8.918174,0.000000,0.000000,0,0,22.577989,1,4180283.8594,851748.0932,4726184.7362,4180285.2883,851749.9924,4726181.8728,11.0925
274,1,11.572185,0.000000,0.000000,0,0,22.577989,1,4180283.6030,851748.2809,4726184.1749,4180284.5582,851749.8437,4726182.5409,7.8767
275,1,5.680197,0.000000,0.000000,0,0,22.577989,1,4180282.7215,851748.8730,4726185.3239,4180283.8280,851749.6949,4726183.2090,5.8347
276,1,4.805509,0.000000,0.000000,0,0,22.577989,1,4180281.3215,851748.0303,4726186.2471,4180283.0979,851749.5461,4726183.8772,7.0069
277,1,15.502125,0.000000,0.000000,0,0,22.577989,1,4180280.9149,851748.8462,4726185.1674,4180282.3677,851749.3974,4726184.5453,12.3689
278,1,14.326524,0.000000,0.000000,0,0,22.577989,1,4180281.1609,851750.4032,4726186.9837,4180281.6376,851749.2486,4726185.2134,13.7496
279,1,15.088287,0.000000,0.000000,0,0,22.577989,1,4180280.6056,851751.0126,4726185.7714,4180280.9074,851749.0998,4726185.8815,13.6607
280,1,18.194738,0.000000,0.000000,0,0,22.577989,1,4180279.5152,851752.5773,4726184.2298,4180280.1773,851748.9510,4726186.5496,19.4459
281,1,6.474819,0.000000,0.000000,0,0,22.577989,1,4180277.8146,851752.8313,4726184.1386,4180279.4471,851748.8023,4726187.2178,9.6727
282,1,22.541429,0.000000,0.000000,0,0,22.577989,1,4180276.7518,851751.2534,4726187.1996,4180278.7170,851748.6535,4726187.8859,17.9530
283,1,17.888166,0.000000,0.000000,0,0,22.577989,1,4180275.6942,851750.5493,4726185.4987,4180277.9868,851748.5047,4726188.5540,18.4370
284,1,10.652047,0.000000,0.000000,0,0,22.577989,1,4180275.9319,851750.1272,4726187.0183,4180277.2567,851748.3560,4726189.2221,6.2999
285,1,13.370544,0.000000,0.000000,0,0,22.577989,1,4180276.8226,851749.8687,4726186.2631,4180276.5265,851748.2072,4726189.8903,14.3222
286,1,17.989431,0.000000,0.000000,0,0,22.577989,1,4180275.2058,851749.5499,4726188.9320,4180275.7964,851748.0584,4726190.5584,14.1525
287,1,6.083140,0.000000,0.000000,0,0,22.577989,1,4180273.5009,851748.9440,4726189.5423,4180275.0662,851747.9096,4726191.2265,6.2891
288,1,8.858590,0.000000,0.000000,0,0,22.577989,1,4180273.5749,851747.7956,4726190.7646,4180274.3361,851747.7609,4726191.8946,6.3547
289,1,4.688446,0.000000,0.000000,0,0,22.577989,1,4180273.6910,851747.5207,4726191.4132,4180273.6059,851747.6121,4726192.5627,4.0443
290,1,14.422264,0.000000,0.000000,0,0,22.577989,1,4180273.5735,851747.8282,4726193.8546,4180272.8758,851747.4633,4726193.2309,13.2804
291,1,9.045448,0.000000,0.000000,0,0,22.577989,1,4180271.8495,851748.6873,4726194.2130,4180272.1456,851747.3146,4726193.8990,8.4954
292,1,14.437631,0.000000,0.000000,0,0,22.577989,1,4180270.1591,851747.8335,4726193.2623,4180271.4155,851747.1658,4726194.5671,13.8657
293,1,21.613238,0.000000,0.000000,0,0,22.577989,1,4180269.4131,851748.4840,4726191.0822,4180270.6853,851747.0170,4726195.2352,23.1064
294,1,5.310486,0.000000,0.000000,0,0,22.577989,1,4180267.7848,851748.8157,4726191.6769,4180269.9552,851746.8682,4726195.9033,7.6660
295,1,11.426042,0.000000,0.000000,0,0,22.577989,1,4180268.0416,851747.1951,4726192.6199,4180269.2250,851746.7195,4726196.5715,7.7487
296,1,17.167181,0.000000,0.000000,0,0,22.577989,1,4180265.1323,851746.1484,4726194.6040,4180268.4949,851746.5707,4726197.2396,15.5710
297,1,13.216472,0.000000,0.000000,0,0,22.577989,1,4180265.9067,851747.4415,4726195.4582,4180267.7647,851746.4219,4726197.9077,10.1876
298,1,17.090578,0.000000,0.000000,0,0,22.577989,1,4180264.6549,851746.7741,4726193.8499,4180267.0346,851746.2732,4726198.5758,19.7711
299,1,11.512128,0.000000,0.000000,0,0,22.577989,1,4180265.4845,851747.5741,4726193.7368,4180266.3044,851746.1244,4726199.2439,12.7804
