iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11da94,0x9d8e4,0x80008be8,0x26,0x0,0x681d,0x50711,0x0,0x25e0c,0x21e9,0x13c2
1,0x135369,0xb4a93,0x80008be8,0x2360,0xb,0x74d6,0x50719,0x0,0x313ad,0x21f0,0x1589
2,0x14cb8d,0xcbc7b,0x80008be8,0x4698,0x16,0x81b2,0x50721,0x0,0x3c964,0x21f3,0x1750
3,0x164399,0xe2e01,0x80008be8,0x69cb,0x21,0x8e66,0x50729,0x0,0x47ee1,0x21f6,0x1917
4,0x17bb52,0xf9faf,0x80008be8,0x8d02,0x2c,0x9b13,0x5072f,0x0,0x5348d,0x21f9,0x1ade
5,0x193286,0x111183,0x80008be8,0xb034,0x37,0xa7ce,0x50735,0x0,0x5ea51,0x21fc,0x1ca5
6,0x1aa9bd,0x128364,0x80008be8,0xd36a,0x42,0xb48b,0x5073b,0x0,0x6a020,0x21ff,0x1e6c
7,0x1c2113,0x13f4d7,0x80008be8,0xf69e,0x4d,0xc149,0x50741,0x0,0x75580,0x2202,0x2033
8,0x1d97ff,0x1566bb,0x80008be8,0x119d0,0x58,0xcdfd,0x50747,0x0,0x80b5b,0x2205,0x21fa
9,0x1f0f43,0x16d848,0x80008be8,0x13d02,0x63,0xdaba,0x5074d,0x0,0x8c0d6,0x2208,0x23c1
10,0x2086af,0x1849b9,0x80008be8,0x16036,0x6e,0xe769,0x50753,0x0,0x97643,0x220b,0x2588
11,0x21fd6b,0x19bb1b,0x80008be8,0x18372,0x79,0xf3f8,0x5075b,0x0,0xa2bbf,0x220e,0x2750
12,0x237509,0x1b2d0e,0x80008be8,0x1a6ae,0x84,0x100b6,0x50763,0x0,0xae19d,0x2211,0x2918
13,0x24ebde,0x1c9e63,0x80008be8,0x1c9e8,0x8f,0x10d51,0x5076b,0x0,0xb9700,0x2214,0x2ae0
14,0x266371,0x1e1069,0x80008be8,0x1ed22,0x9a,0x11a17,0x50771,0x0,0xc4ce9,0x2217,0x2ca8
15,0x27db0b,0x1f8227,0x80008be8,0x2105e,0xa5,0x126d7,0x50777,0x0,0xd0290,0x221a,0x2e70
16,0x295267,0x20f3e9,0x80008be8,0x23398,0xb0,0x13393,0x5077d,0x0,0xdb83f,0x221d,0x3038
17,0x2ac9bd,0x2265c8,0x80008be8,0x256d6,0xbb,0x14067,0x50783,0x0,0xe6df3,0x2220,0x3200
18,0x2c4166,0x23d793,0x80008be8,0x27a10,0xc6,0x14d32,0x50789,0x0,0xf239c,0x2223,0x33c8
19,0x2db948,0x254a0e,0x80008be8,0x29d4b,0xd1,0x15a25,0x5078f,0x0,0xfd9cd,0x2226,0x3590
20,0x2f3157,0x26bbf8,0x80008be8,0x2c08a,0xdc,0x166f8,0x50795,0x0,0x108f8d,0x2229,0x3758
21,0x30a855,0x282d7e,0x80008be8,0x2e3c6,0xe7,0x1739e,0x5079d,0x0,0x114516,0x222c,0x3920
22,0x321f86,0x299f14,0x80008be8,0x30701,0xf2,0x18058,0x507a5,0x0,0x11fa9b,0x222f,0x3ae8
23,0x339677,0x2b104c,0x80008be8,0x32a3c,0xfd,0x18cf2,0x507ad,0x0,0x12afe2,0x2232,0x3cb0
24,0x350d2a,0x2c818a,0x80008be8,0x34d78,0x108,0x19982,0x507b3,0x0,0x136539,0x2235,0x3e78
25,0x368440,0x2df2f9,0x80008be8,0x370b2,0x113,0x1a616,0x507b9,0x0,0x141abd,0x2238,0x4040
26,0x37fb3f,0x2f6438,0x80008be8,0x393eb,0x11e,0x1b2bf,0x507bf,0x0,0x14cffc,0x223b,0x4208
27,0x397277,0x30d5d5,0x80008be8,0x3b725,0x129,0x1bf67,0x507c5,0x0,0x15859a,0x223e,0x43d0
28,0x3ae9c0,0x324758,0x80008be8,0x3da65,0x134,0x1cc0d,0x507cb,0x0,0x163b20,0x2241,0x4598
29,0x3c616c,0x33b919,0x80008be8,0x3fda2,0x13f,0x1d8d8,0x507d1,0x0,0x16f0bf,0x2244,0x4760
30,0x3dd956,0x352b3c,0x80008be8,0x420dc,0x14a,0x1e5b3,0x507d7,0x0,0x17a6b0,0x2247,0x4928
31,0x3f506e,0x369cb0,0x80008be8,0x44416,0x155,0x1f258,0x507df,0x0,0x185c28,0x224a,0x4af0
32,0x40c792,0x380dbd,0x80008be8,0x46753,0x160,0x1fee1,0x507e7,0x0,0x191155,0x224d,0x4cb8
33,0x423efd,0x397f99,0x80008be8,0x48a90,0x16b,0x20ba9,0x507ef,0x0,0x19c712,0x2250,0x4e80
34,0x43b689,0x3af14d,0x80008be8,0x4adcb,0x176,0x2187a,0x507f5,0x0,0x1a7c9e,0x2253,0x5048
35,0x452de1,0x3c62a5,0x80008be8,0x4d107,0x181,0x22524,0x507fb,0x0,0x1b31f5,0x2256,0x5210
36,0x46a501,0x3dd3c6,0x80008be8,0x4f445,0x18c,0x231b1,0x50801,0x0,0x1be732,0x2259,0x53d8
37,0x481c4b,0x3f454c,0x80008be8,0x51780,0x197,0x23e74,0x50807,0x0,0x1c9c9e,0x225c,0x55a0
38,0x499321,0x40b6a2,0x80008be8,0x53aba,0x1a2,0x24b14,0x5080d,0x0,0x1d51fd,0x225f,0x5768
39,0x4b0a4f,0x422840,0x80008be8,0x55df6,0x1ad,0x257b4,0x50813,0x0,0x1e07a4,0x2262,0x5930
40,0x4c81a7,0x439a05,0x80008be8,0x58130,0x1b8,0x26467,0x50819,0x0,0x1ebd5f,0x2265,0x5af8
41,0x4df984,0x450c2d,0x80008be8,0x5a46c,0x1c3,0x27157,0x50821,0x0,0x1f7340,0x2268,0x5cc0
42,0x4f712a,0x467de7,0x80008be8,0x5c7a6,0x1ce,0x27e0c,0x50829,0x0,0x2028ee,0x226b,0x5e88
43,0x50e91c,0x47f028,0x80008be8,0x5eae2,0x1d9,0x28afe,0x50831,0x0,0x20dee6,0x226e,0x6050
44,0x526072,0x49618c,0x80008be8,0x60e20,0x1e4,0x297a0,0x50837,0x0,0x219451,0x2271,0x6218
45,0x53d7a4,0x4ad324,0x80008be8,0x6315a,0x1ef,0x2a447,0x5083d,0x0,0x2249eb,0x2274,0x63e0
46,0x554f4f,0x4c4509,0x80008be8,0x65496,0x1fa,0x2b125,0x50843,0x0,0x22ff9b,0x2277,0x65a8
47,0x56c726,0x4db719,0x80008be8,0x677d0,0x205,0x2bdf7,0x50849,0x0,0x23b582,0x227a,0x6770
48,0x583eb7,0x4f2912,0x80008be8,0x69b0b,0x210,0x2cac9,0x5084f,0x0,0x246b52,0x227d,0x6938
49,0x59b696,0x509ad4,0x80008be8,0x6be47,0x21b,0x2d785,0x50855,0x0,0x252101,0x2280,0x6b00
50,0x5b2eb0,0x520d12,0x80008be8,0x6e183,0x226,0x2e463,0x5085b,0x0,0x25d70a,0x2283,0x6cc8
51,0x5ca66b,0x537f69,0x80008be8,0x704bd,0x231,0x2f134,0x50863,0x0,0x268d39,0x2286,0x6e90
52,0x5e1d82,0x54f108,0x80008be8,0x727f5,0x23c,0x2fddb,0x5086b,0x0,0x2742da,0x228b,0x7058
53,0x5f94d1,0x566308,0x80008be8,0x74b31,0x247,0x30ab6,0x50873,0x0,0x27f8a8,0x228e,0x7220
54,0x610c7a,0x57d513,0x80008be8,0x76e6f,0x252,0x31794,0x50879,0x0,0x28ae7e,0x2291,0x73e8
55,0x628401,0x5946bb,0x80008be8,0x791ab,0x25d,0x32444,0x5087f,0x0,0x29641f,0x2294,0x75b0
56,0x63fafb,0x5ab849,0x80008be8,0x7b4e5,0x268,0x330e4,0x50885,0x0,0x2a19b6,0x2297,0x7778
57,0x657273,0x5c2a0d,0x80008be8,0x7d81f,0x273,0x33daa,0x5088b,0x0,0x2acf5d,0x229a,0x7940
58,0x66e9cb,0x5d9bd1,0x80008be8,0x7fb5a,0x27e,0x34a6c,0x50891,0x0,0x2b8508,0x229d,0x7b08
59,0x68613c,0x5f0dd6,0x80008be8,0x81e96,0x289,0x3573c,0x50897,0x0,0x2c3ae6,0x22a0,0x7cd0
60,0x69d8d2,0x607f4e,0x80008be8,0x841d7,0x294,0x363f4,0x5089d,0x0,0x2cf04f,0x22a3,0x7e98
61,0x6b50b2,0x61f12c,0x80008be8,0x86516,0x29f,0x370b3,0x508a5,0x0,0x2da617,0x22a6,0x8060
62,0x6cc83c,0x6362a2,0x80008be8,0x88854,0x2aa,0x37d56,0x508ad,0x0,0x2e5b93,0x22a9,0x8228
63,0x6e4014,0x64d466,0x80008be8,0x8ab8f,0x2b5,0x38a1a,0x508b5,0x0,0x2f113c,0x22ac,0x83f0
64,0x6fb7e9,0x6646b0,0x80008be8,0x8cecb,0x2c0,0x3970a,0x508bb,0x0,0x2fc73f,0x22af,0x85b8
65,0x712f90,0x67b814,0x80008be8,0x8f207,0x2cb,0x3a3b6,0x508c1,0x0,0x307ca0,0x22b2,0x8780
66,0x72a67c,0x692954,0x80008be8,0x91543,0x2d6,0x3b057,0x508c7,0x0,0x3131e8,0x22b5,0x8948
67,0x7434d5,0x6aa2ab,0x80008be8,0x9482c,0x2eb,0x3be42,0x508cd,0x0,0x31fba9,0x22b8,0x8b47
68,0x75c1eb,0x6c1bec,0x80008be8,0x97b0c,0x300,0x3cc27,0x508d3,0x0,0x32c55a,0x22bb,0x8d46
69,0x774f6d,0x6d9547,0x80008be8,0x9ade7,0x315,0x3da0d,0x508d9,0x0,0x338f24,0x22be,0x8f45
70,0x78dce1,0x6f0edb,0x80008be8,0x9e0c6,0x32a,0x3e7ec,0x508df,0x0,0x34592e,0x22c1,0x9144
71,0x7a549b,0x708063,0x80008be8,0xa0402,0x335,0x3f4a9,0x508e7,0x0,0x350ea2,0x22c4,0x930c
72,0x7be204,0x71f942,0x80008be8,0xa36e1,0x34a,0x40262,0x508ef,0x0,0x35d81d,0x22c7,0x950b
73,0x7d596e,0x736af3,0x80008be8,0xa5a1d,0x355,0x40f20,0x508f7,0x0,0x368db9,0x22ca,0x96d3
74,0x7ed095,0x74dc30,0x80008be8,0xa7d57,0x360,0x41bb0,0x508fd,0x0,0x37430f,0x22cd,0x989b
75,0x8048d7,0x764dd5,0x80008be8,0xaa091,0x36b,0x42868,0x50903,0x0,0x37f8a5,0x22d0,0x9a63
76,0x81c0d8,0x77bfb4,0x80008be8,0xac3cd,0x376,0x4352a,0x50909,0x0,0x38ae6b,0x22d3,0x9c2b
77,0x833822,0x79312e,0x80008be8,0xae707,0x381,0x441e5,0x5090f,0x0,0x3963d3,0x22d6,0x9df3
78,0x84b00b,0x7aa326,0x80008be8,0xb0a43,0x38c,0x44ebd,0x50915,0x0,0x3a199c,0x22d9,0x9fbb
79,0x862801,0x7c1559,0x80008be8,0xb2d82,0x397,0x45bb3,0x5091b,0x0,0x3acf82,0x22dc,0xa183
80,0x879f58,0x7d86db,0x80008be8,0xb50ba,0x3a2,0x4686e,0x50921,0x0,0x3b84f2,0x22df,0xa34b
81,0x891662,0x7ef866,0x80008be8,0xb73f7,0x3ad,0x47532,0x50929,0x0,0x3c3a62,0x22e2,0xa513
82,0x8a8d4c,0x8069a5,0x80008be8,0xb9731,0x3b8,0x481bf,0x50931,0x0,0x3cefbd,0x22e6,0xa6db
83,0x8c044d,0x81dacd,0x80008be8,0xbba6d,0x3c3,0x48e5a,0x50939,0x0,0x3da4f3,0x22e9,0xa8a3
84,0x8d7bb6,0x834ca1,0x80008be8,0xbddab,0x3ce,0x49b31,0x5093f,0x0,0x3e5a99,0x22ec,0xaa6b
85,0x8ef38f,0x84be71,0x80008be8,0xc00ea,0x3d9,0x4a7ec,0x50945,0x0,0x3f1057,0x22ef,0xac33
86,0x906b36,0x863022,0x80008be8,0xc2426,0x3e4,0x4b4a4,0x5094b,0x0,0x3fc5f9,0x22f2,0xadfb
87,0x91e29c,0x87a1cf,0x80008be8,0xc4763,0x3ef,0x4c17a,0x50951,0x0,0x407b79,0x22f5,0xafc3
88,0x935adc,0x891406,0x80008be8,0xc6a9f,0x3fa,0x4ce52,0x50957,0x0,0x413181,0x22f9,0xb18b
