iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11daa9,0x9d8e4,0x80008be8,0x26,0x0,0x681c,0x50707,0x0,0x25e00,0x21e8,0x13c1
1,0x1353b3,0xb4ab2,0x80008be8,0x2361,0xb,0x74db,0x5070f,0x0,0x313ba,0x21ef,0x1588
2,0x14d1c5,0xcb2f7,0x80008be8,0x5570,0x20,0x823f,0x50717,0x0,0x3d282,0x21f2,0x1766
3,0x1650c8,0xe1d2a,0x80008be8,0x8787,0x35,0x8f97,0x5071f,0x0,0x49292,0x21f5,0x1948
4,0x17d187,0xf89d1,0x80008be8,0xb9b8,0x4a,0x9d1c,0x50725,0x0,0x55437,0x21f8,0x1b2e
5,0x19545f,0x10f8c2,0x80008be8,0xec04,0x5f,0xaaa7,0x5072b,0x0,0x6176e,0x21fb,0x1d18
6,0x1ad972,0x126957,0x80008be8,0x11e6d,0x74,0xb84e,0x50731,0x0,0x6db7b,0x21fe,0x1f06
7,0x1c6113,0x13dcbf,0x80008be8,0x150f0,0x89,0xc617,0x50737,0x0,0x7a187,0x2201,0x20f8
8,0x1dea5f,0x15524a,0x80008be8,0x1838f,0x9e,0xd3fc,0x5073d,0x0,0x868e8,0x2204,0x22ee
9,0x1f61f6,0x16c355,0x80008be8,0x1a6c3,0xa9,0xe080,0x50743,0x0,0x91e1a,0x2207,0x24b5
10,0x20da2d,0x183597,0x80008be8,0x1c9f9,0xb4,0xed63,0x50749,0x0,0x9d424,0x220a,0x267c
11,0x2251f0,0x19a768,0x80008be8,0x1ed34,0xbf,0xfa3b,0x50751,0x0,0xa89c6,0x220d,0x2844
12,0x23c996,0x1b1928,0x80008be8,0x21073,0xca,0x10703,0x50759,0x0,0xb3f67,0x2210,0x2a0c
13,0x254136,0x1c8b10,0x80008be8,0x233b0,0xd5,0x113cb,0x50761,0x0,0xbf530,0x2213,0x2bd4
14,0x26b8c8,0x1dfd16,0x80008be8,0x256ef,0xe0,0x12097,0x50767,0x0,0xcab13,0x2216,0x2d9c
15,0x283092,0x1f6ef1,0x80008be8,0x27a2d,0xeb,0x12d62,0x5076d,0x0,0xd60cc,0x2219,0x2f64
16,0x29a869,0x20e0d2,0x80008be8,0x29d6c,0xf6,0x13a2d,0x50773,0x0,0xe168b,0x221c,0x312c
17,0x2b1f52,0x22522b,0x80008be8,0x2c0a6,0x101,0x146c1,0x50779,0x0,0xecbf9,0x221f,0x32f4
18,0x2c96c9,0x23c3ea,0x80008be8,0x2e3de,0x10c,0x15379,0x5077f,0x0,0xf81a9,0x2222,0x34bc
19,0x2e0e1a,0x25354c,0x80008be8,0x30718,0x117,0x1601e,0x50785,0x0,0x10370f,0x2225,0x3684
20,0x2f85ce,0x26a70e,0x80008be8,0x32a59,0x122,0x16cfa,0x5078b,0x0,0x10ec9e,0x2228,0x384c
21,0x30fd48,0x28191c,0x80008be8,0x34d97,0x12d,0x179dc,0x50793,0x0,0x11a273,0x222b,0x3a14
22,0x3274dc,0x298a9d,0x80008be8,0x370d3,0x138,0x1869f,0x5079b,0x0,0x1257da,0x222e,0x3bdc
23,0x33ec7e,0x2afc22,0x80008be8,0x39410,0x143,0x1934f,0x507a3,0x0,0x130d58,0x2231,0x3da4
24,0x3564c1,0x2c6e70,0x80008be8,0x3b74a,0x14e,0x1a045,0x507a9,0x0,0x13c359,0x2234,0x3f6c
25,0x36dc0c,0x2ddfc6,0x80008be8,0x3da88,0x159,0x1ace3,0x507af,0x0,0x1478ba,0x2237,0x4134
26,0x385340,0x2f510c,0x80008be8,0x3fdc7,0x164,0x1b972,0x507b5,0x0,0x152e1a,0x223a,0x42fc
27,0x39cad2,0x30c285,0x80008be8,0x42105,0x16f,0x1c618,0x507bb,0x0,0x15e396,0x223d,0x44c4
28,0x3b42af,0x32344a,0x80008be8,0x44445,0x17a,0x1d2ea,0x507c1,0x0,0x169932,0x2240,0x468c
29,0x3cba26,0x33a5a0,0x80008be8,0x46781,0x185,0x1df92,0x507c7,0x0,0x174e89,0x2243,0x4854
30,0x3e3234,0x351768,0x80008be8,0x48abe,0x190,0x1ec56,0x507cd,0x0,0x180436,0x2246,0x4a1c
31,0x3faa09,0x3688e4,0x80008be8,0x4adfd,0x19b,0x1f90d,0x507d5,0x0,0x18b9a4,0x2249,0x4be4
32,0x4121d5,0x37fa57,0x80008be8,0x4d137,0x1a6,0x205d0,0x507dd,0x0,0x196efd,0x224c,0x4dac
33,0x42995d,0x396c70,0x80008be8,0x4f474,0x1b1,0x21288,0x507e5,0x0,0x1a2507,0x224f,0x4f74
34,0x44114e,0x3ade67,0x80008be8,0x517b2,0x1bc,0x21f51,0x507eb,0x0,0x1adade,0x2252,0x513c
35,0x4588fb,0x3c4fb9,0x80008be8,0x53aef,0x1c7,0x22bf3,0x507f1,0x0,0x1b9037,0x2255,0x5304
36,0x4700c1,0x3dc151,0x80008be8,0x55e2f,0x1d2,0x23894,0x507f7,0x0,0x1c45d7,0x2258,0x54cc
37,0x48787e,0x3f3364,0x80008be8,0x5816f,0x1dd,0x2456a,0x507fd,0x0,0x1cfbbd,0x225b,0x5694
38,0x49f052,0x40a502,0x80008be8,0x5a4ad,0x1e8,0x25221,0x50803,0x0,0x1db14d,0x225e,0x585c
39,0x4b68b1,0x4216e7,0x80008be8,0x5c7e9,0x1f3,0x25eee,0x50809,0x0,0x1e670e,0x2261,0x5a24
40,0x4ce0f0,0x4388b3,0x80008be8,0x5eb26,0x1fe,0x26bc3,0x5080f,0x0,0x1f1cae,0x2264,0x5bec
41,0x4e58e9,0x44fa24,0x80008be8,0x60e65,0x209,0x27880,0x50817,0x0,0x1fd20b,0x2267,0x5db4
42,0x4fd100,0x466c21,0x80008be8,0x631a3,0x214,0x2854e,0x5081f,0x0,0x2087e3,0x226a,0x5f7c
43,0x51490a,0x47dddb,0x80008be8,0x654e0,0x21f,0x29226,0x50827,0x0,0x213d6e,0x226d,0x6144
44,0x52c0a1,0x494fbb,0x80008be8,0x67822,0x22a,0x29ed8,0x5082d,0x0,0x21f345,0x2270,0x630c
45,0x5437cf,0x4ac0fd,0x80008be8,0x69b5d,0x235,0x2ab8c,0x50833,0x0,0x22a87c,0x2273,0x64d4
46,0x55c689,0x4c3a68,0x80008be8,0x6ce47,0x24a,0x2b966,0x50839,0x0,0x237262,0x2276,0x66d3
47,0x575377,0x4db322,0x80008be8,0x70125,0x25f,0x2c733,0x5083f,0x0,0x243ba4,0x2279,0x68d2
48,0x58e15f,0x4f2d0a,0x80008be8,0x73404,0x274,0x2d52a,0x50845,0x0,0x2505ea,0x227c,0x6ad1
49,0x5a6f1a,0x50a6f4,0x80008be8,0x766e6,0x289,0x2e339,0x5084b,0x0,0x25d01a,0x227f,0x6cd0
50,0x5be759,0x5218b6,0x80008be8,0x78a22,0x294,0x2f00b,0x50851,0x0,0x2685b3,0x2282,0x6e98
51,0x5d5f23,0x538a23,0x80008be8,0x7ad5f,0x29f,0x2fcbe,0x50859,0x0,0x273b16,0x2285,0x7060
52,0x5ed6b3,0x54fb95,0x80008be8,0x7d09a,0x2aa,0x3097f,0x50861,0x0,0x27f070,0x2288,0x7228
53,0x604dc1,0x566ca3,0x80008be8,0x7f3d6,0x2b5,0x31610,0x50869,0x0,0x28a596,0x228b,0x73f0
54,0x61c582,0x57de66,0x80008be8,0x81710,0x2c0,0x322c0,0x5086f,0x0,0x295b52,0x228e,0x75b8
55,0x633d2d,0x59501a,0x80008be8,0x83a4e,0x2cb,0x32f77,0x50875,0x0,0x2a10f8,0x2291,0x7780
56,0x64b49f,0x5ac1c0,0x80008be8,0x85d8c,0x2d6,0x33c2d,0x5087b,0x0,0x2ac691,0x2294,0x7948
57,0x662c1b,0x5c3368,0x80008be8,0x880c8,0x2e1,0x34907,0x50881,0x0,0x2b7c08,0x2297,0x7b10
58,0x67a336,0x5da4ce,0x80008be8,0x8a400,0x2ec,0x355b6,0x50887,0x0,0x2c3168,0x229a,0x7cd8
59,0x691a78,0x5f166b,0x80008be8,0x8c73a,0x2f7,0x36266,0x5088d,0x0,0x2ce6fe,0x229d,0x7ea0
60,0x6a91c3,0x60880b,0x80008be8,0x8ea76,0x302,0x36f28,0x50893,0x0,0x2d9c85,0x22a0,0x8068
61,0x6c092a,0x61f996,0x80008be8,0x90db0,0x30d,0x37be6,0x5089b,0x0,0x2e51fb,0x22a4,0x8230
62,0x6d80af,0x636b2d,0x80008be8,0x930ea,0x318,0x3888e,0x508a3,0x0,0x2f0793,0x22a8,0x83f8
63,0x6ef7c4,0x64dc81,0x80008be8,0x95424,0x323,0x3952e,0x508ab,0x0,0x2fbcf0,0x22ac,0x85c0
64,0x706efc,0x664dc9,0x80008be8,0x9775e,0x32e,0x3a1c7,0x508b1,0x0,0x307248,0x22af,0x8788
65,0x71e62a,0x67bf26,0x80008be8,0x99a9a,0x339,0x3ae67,0x508b7,0x0,0x3127ae,0x22b2,0x8950
66,0x735de4,0x6930c6,0x80008be8,0x9bdd4,0x344,0x3bb2e,0x508bd,0x0,0x31dd30,0x22b5,0x8b18
67,0x74d589,0x6aa28e,0x80008be8,0x9e10e,0x34f,0x3c7e2,0x508c3,0x0,0x3292ed,0x22b8,0x8ce0
68,0x764cf8,0x6c1429,0x80008be8,0xa044c,0x35a,0x3d48a,0x508c9,0x0,0x334889,0x22bb,0x8ea8
69,0x77c4dd,0x6d863b,0x80008be8,0xa2788,0x365,0x3e176,0x508cf,0x0,0x33fe58,0x22be,0x9070
70,0x793c81,0x6ef7fb,0x80008be8,0xa4ac6,0x370,0x3ee25,0x508d5,0x0,0x34b412,0x22c1,0x9238
71,0x7ab3fc,0x706928,0x80008be8,0xa6e00,0x37b,0x3fab5,0x508dd,0x0,0x356958,0x22c4,0x9400
72,0x7c2b5c,0x71dacd,0x80008be8,0xa9138,0x386,0x4076a,0x508e5,0x0,0x361ef1,0x22c7,0x95c8
73,0x7da280,0x734ca3,0x80008be8,0xab472,0x391,0x41436,0x508ed,0x0,0x36d4a4,0x22ca,0x9790
74,0x7f1a9c,0x74becf,0x80008be8,0xad7ac,0x39c,0x4212e,0x508f3,0x0,0x378a81,0x22cd,0x9958
75,0x8091ec,0x763067,0x80008be8,0xafae7,0x3a7,0x42dd2,0x508f9,0x0,0x38401e,0x22d0,0x9b20
76,0x82099f,0x77a25e,0x80008be8,0xb1e26,0x3b2,0x43ab2,0x508ff,0x0,0x38f5de,0x22d3,0x9ce8
77,0x83813b,0x791409,0x80008be8,0xb4163,0x3bd,0x4475a,0x50905,0x0,0x39ab8a,0x22d6,0x9eb0
78,0x84f902,0x7a860a,0x80008be8,0xb649d,0x3c8,0x45434,0x5090b,0x0,0x3a615a,0x22d9,0xa078
79,0x8670e2,0x7bf795,0x80008be8,0xb87d9,0x3d3,0x460fe,0x50911,0x0,0x3b16c4,0x22dc,0xa240
80,0x87e841,0x7d68be,0x80008be8,0xbab15,0x3de,0x46da2,0x50917,0x0,0x3bcbf2,0x22df,0xa408
81,0x896095,0x7edabe,0x80008be8,0xbce53,0x3e9,0x47a88,0x5091f,0x0,0x3c81b5,0x22e2,0xa5d0
82,0x8ad836,0x804c98,0x80008be8,0xbf192,0x3f4,0x4875c,0x50927,0x0,0x3d3764,0x22e5,0xa798
83,0x8c5076,0x81bf42,0x80008be8,0xc14cf,0x3ff,0x49455,0x5092f,0x0,0x3dedbe,0x22e8,0xa960
84,0x8dc80f,0x8330e7,0x80008be8,0xc380d,0x40a,0x4a104,0x50935,0x0,0x3ea35d,0x22eb,0xab28
85,0x8f4011,0x84a327,0x80008be8,0xc5b4c,0x415,0x4adf8,0x5093b,0x0,0x3f5952,0x22ee,0xacf0
86,0x90b83c,0x8615fe,0x80008be8,0xc7e88,0x420,0x4bb0c,0x50941,0x0,0x400fbe,0x22f1,0xaeb8
87,0x922ffb,0x8787c1,0x80008be8,0xca1c2,0x42b,0x4c7d1,0x50947,0x0,0x40c565,0x22f4,0xb080
88,0x93a764,0x88f961,0x80008be8,0xcc500,0x436,0x4d497,0x5094d,0x0,0x417ae8,0x22f7,0xb248
89,0x951e87,0x8a6b06,0x80008be8,0xce83d,0x441,0x4e13e,0x50953,0x0,0x42308f,0x22fa,0xb410
90,0x969647,0x8bdd31,0x80008be8,0xd0b77,0x44c,0x4ee1a,0x50959,0x0,0x42e687,0x22fd,0xb5d8
91,0x980dac,0x8d4e85,0x80008be8,0xd2eb2,0x457,0x4fab5,0x50961,0x0,0x439be9,0x2300,0xb7a0
92,0x99854f,0x8ec09a,0x80008be8,0xd51f1,0x462,0x5079d,0x50969,0x0,0x4451bf,0x2303,0xb968
93,0x9afc6a,0x903265,0x80008be8,0xd752b,0x46d,0x5145a,0x50971,0x0,0x450776,0x2306,0xbb30
94,0x9c7366,0x91a3e5,0x80008be8,0xd9867,0x478,0x520ff,0x50977,0x0,0x45bcfa,0x2309,0xbcf8
95,0x9deb54,0x9315b5,0x80008be8,0xdbba5,0x483,0x52dd4,0x5097d,0x0,0x46729e,0x230c,0xbec0
96,0x9f6305,0x948743,0x80008be8,0xddee3,0x48e,0x53a91,0x50983,0x0,0x472818,0x230f,0xc088
97,0xa0da6c,0x95f8d3,0x80008be8,0xe021d,0x499,0x5473c,0x50989,0x0,0x47dda6,0x2312,0xc250
98,0xa2525c,0x976ace,0x80008be8,0xe2557,0x4a4,0x5540a,0x5098f,0x0,0x48937c,0x2315,0xc418
99,0xa3ca42,0x98dc78,0x80008be8,0xe4893,0x4af,0x560d8,0x50995,0x0,0x494901,0x2318,0xc5e0
100,0xa5425d,0x9a4e42,0x80008be8,0xe6bd1,0x4ba,0x56d93,0x5099b,0x0,0x49feb9,0x231b,0xc7a8
101,0xa6b9a0,0x9bbf52,0x80008be8,0xe8f0b,0x4c5,0x57a2b,0x509a3,0x0,0x4ab3da,0x231e,0xc970
102,0xa8314c,0x9d3155,0x80008be8,0xeb247,0x4d0,0x586fb,0x509ab,0x0,0x4b69b6,0x2321,0xcb38
103,0xa9a8c4,0x9ea2b8,0x80008be8,0xed584,0x4db,0x593a7,0x509b3,0x0,0x4c1f16,0x2324,0xcd00
104,0xab1fdc,0xa0148b,0x80008be8,0xef8c0,0x4e6,0x5a05f,0x509b9,0x0,0x4cd4da,0x2328,0xcec8
105,0xac9713,0xa18584,0x80008be8,0xf1bfc,0x4f1,0x5ad10,0x509bf,0x0,0x4d89cb,0x232b,0xd090
106,0xae0eef,0xa2f7c6,0x80008be8,0xf3f3a,0x4fc,0x5ba00,0x509c5,0x0,0x4e3fc6,0x232e,0xd258
107,0xaf8637,0xa4694c,0x80008be8,0xf6276,0x507,0x5c6a6,0x509cb,0x0,0x4ef54f,0x2331,0xd420
108,0xb0fd73,0xa5da82,0x80008be8,0xf85b4,0x512,0x5d349,0x509d1,0x0,0x4faa8b,0x2334,0xd5e8
109,0xb274eb,0xa74c8e,0x80008be8,0xfa8ee,0x51d,0x5e012,0x509d7,0x0,0x506077,0x2337,0xd7b0
110,0xb3ec67,0xa8be14,0x80008be8,0xfcc2b,0x528,0x5ecbb,0x509dd,0x0,0x5115fd,0x233a,0xd978
111,0xb563c4,0xaa2f6c,0x80008be8,0xfef68,0x533,0x5f96b,0x509e5,0x0,0x51cb4e,0x233d,0xdb40
112,0xb6dab9,0xaba075,0x80008be8,0x1012a2,0x53e,0x605fb,0x509ed,0x0,0x528070,0x2340,0xdd08
113,0xb851aa,0xad11c7,0x80008be8,0x1035dc,0x549,0x6129f,0x509f5,0x0,0x5335c7,0x2343,0xded0
114,0xb9c911,0xae839b,0x80008be8,0x105916,0x554,0x61f52,0x509fb,0x0,0x53eb91,0x2346,0xe098
115,0xbb4064,0xaff4f0,0x80008be8,0x107c51,0x55f,0x62bfd,0x50a01,0x0,0x54a0e4,0x2349,0xe260
116,0xbcb7ad,0xb16623,0x80008be8,0x109f8d,0x56a,0x638a3,0x50a07,0x0,0x55561a,0x234c,0xe428
117,0xbe2f04,0xb2d7dc,0x80008be8,0x10c2c9,0x575,0x6456f,0x50a0d,0x0,0x560bb0,0x234f,0xe5f0
118,0xbfa68a,0xb449ba,0x80008be8,0x10e605,0x580,0x6523d,0x50a13,0x0,0x56c169,0x2352,0xe7b8
119,0xc11dd1,0xb5bb95,0x80008be8,0x11093e,0x58b,0x65f05,0x50a19,0x0,0x577725,0x2355,0xe980
120,0xc29509,0xb72d07,0x80008be8,0x112c78,0x596,0x66bbb,0x50a1f,0x0,0x582c8a,0x2358,0xeb48
121,0xc40c05,0xb89eaf,0x80008be8,0x114fb2,0x5a1,0x67872,0x50a27,0x0,0x58e224,0x235c,0xed10
122,0xc58328,0xba0fef,0x80008be8,0x1172eb,0x5ac,0x6850f,0x50a2f,0x0,0x599770,0x235f,0xeed8
123,0xc6fab1,0xbb8186,0x80008be8,0x119629,0x5b7,0x691c8,0x50a37,0x0,0x5a4cf7,0x2362,0xf0a0
124,0xc87216,0xbcf2e4,0x80008be8,0x11b968,0x5c2,0x69e6d,0x50a3d,0x0,0x5b0259,0x2365,0xf268
125,0xc9e97e,0xbe6467,0x80008be8,0x11dca7,0x5cd,0x6ab12,0x50a43,0x0,0x5bb7e0,0x2368,0xf430
126,0xcb613a,0xbfd619,0x80008be8,0x11ffe7,0x5d8,0x6b7d7,0x50a49,0x0,0x5c6d76,0x236b,0xf5f8
127,0xccef56,0xc14f3e,0x80008be8,0x1232d4,0x5ed,0x6c5ac,0x50a4f,0x0,0x5d371b,0x236e,0xf7f7
128,0xce6701,0xc2c0a4,0x80008be8,0x12560e,0x5f8,0x6d266,0x50a55,0x0,0x5dec70,0x2371,0xf9bf
129,0xcfde91,0xc4328f,0x80008be8,0x12794c,0x603,0x6df17,0x50a5b,0x0,0x5ea253,0x2374,0xfb87
130,0xd155fd,0xc5a3e2,0x80008be8,0x129c88,0x60e,0x6ebae,0x50a61,0x0,0x5f57b8,0x2377,0xfd4f
131,0xd2cdcb,0xc7158c,0x80008be8,0x12bfc5,0x619,0x6f870,0x50a69,0x0,0x600d49,0x237a,0xff17
132,0xd4457b,0xc88713,0x80008be8,0x12e304,0x624,0x70528,0x50a71,0x0,0x60c2c1,0x237d,0x100df
133,0xd5bd15,0xc9f8bd,0x80008be8,0x13063e,0x62f,0x711dc,0x50a79,0x0,0x617860,0x2380,0x102a7
134,0xd734cb,0xcb6a85,0x80008be8,0x13297b,0x63a,0x71ea1,0x50a7f,0x0,0x622e0c,0x2383,0x1046f
