iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11d986,0x9d858,0x80008be8,0x26,0x0,0x681e,0x50713,0x0,0x25e00,0x21e9,0x13c2
1,0x13529f,0xb4a55,0x80008be8,0x235f,0xb,0x74e3,0x5071b,0x0,0x313e3,0x21f0,0x1589
2,0x14cb04,0xcbc61,0x80008be8,0x4697,0x16,0x81bf,0x50723,0x0,0x3c9be,0x21f3,0x1750
3,0x1642a7,0xe2dc0,0x80008be8,0x69c9,0x21,0x8e6a,0x5072b,0x0,0x47f1d,0x21f6,0x1917
4,0x17ba1d,0xf9f78,0x80008be8,0x8cfd,0x2c,0x9b24,0x50731,0x0,0x534c6,0x21f9,0x1ade
5,0x1931c9,0x111182,0x80008be8,0xb032,0x37,0xa7f4,0x50737,0x0,0x5eaab,0x21fc,0x1ca5
6,0x1aa9d1,0x128363,0x80008be8,0xd367,0x42,0xb4ad,0x5073d,0x0,0x6a07e,0x21ff,0x1e6c
7,0x1c208a,0x13f4d2,0x80008be8,0xf69d,0x4d,0xc153,0x50743,0x0,0x755f2,0x2202,0x2033
8,0x1d97fe,0x156691,0x80008be8,0x119d1,0x58,0xcdff,0x50749,0x0,0x80bb0,0x2205,0x21fa
9,0x1f0edd,0x16d7d2,0x80008be8,0x13d01,0x63,0xdaa2,0x5074f,0x0,0x8c0f9,0x2208,0x23c1
10,0x20862a,0x18495f,0x80008be8,0x16033,0x6e,0xe748,0x50755,0x0,0x9768b,0x220b,0x2588
11,0x21fd53,0x19baa7,0x80008be8,0x1836d,0x79,0xf3dc,0x5075d,0x0,0xa2be8,0x220e,0x2750
12,0x237499,0x1b2c81,0x80008be8,0x1a6a7,0x84,0x1008c,0x50765,0x0,0xae1bb,0x2211,0x2918
13,0x24ec02,0x1c9e0d,0x80008be8,0x1c9e3,0x8f,0x10d45,0x5076d,0x0,0xb9737,0x2214,0x2ae0
14,0x2663b2,0x1e1008,0x80008be8,0x1ed1d,0x9a,0x119fb,0x50773,0x0,0xc4d25,0x2217,0x2ca8
15,0x27db01,0x1f8165,0x80008be8,0x21057,0xa5,0x1269b,0x50779,0x0,0xd028b,0x221a,0x2e70
16,0x29524c,0x20f2c2,0x80008be8,0x23392,0xb0,0x1333c,0x5077f,0x0,0xdb7f0,0x221d,0x3038
17,0x2aca25,0x22647a,0x80008be8,0x256ce,0xbb,0x14000,0x50785,0x0,0xe6d8d,0x2220,0x3200
18,0x2c41a5,0x23d64f,0x80008be8,0x27a09,0xc6,0x14cce,0x5078b,0x0,0xf233d,0x2223,0x33c8
19,0x2db9ba,0x254884,0x80008be8,0x29d44,0xd1,0x159c6,0x50791,0x0,0xfd923,0x2226,0x3590
20,0x2f31a2,0x26ba60,0x80008be8,0x2c081,0xdc,0x166a2,0x50797,0x0,0x108ecc,0x2229,0x3758
21,0x30a94d,0x282c32,0x80008be8,0x2e3bf,0xe7,0x1736e,0x5079f,0x0,0x11447b,0x222c,0x3920
22,0x3220b6,0x299d7c,0x80008be8,0x306fc,0xf2,0x1801f,0x507a7,0x0,0x11f9bd,0x222f,0x3ae8
23,0x3397ea,0x2b0ede,0x80008be8,0x32a3a,0xfd,0x18cb5,0x507af,0x0,0x12af32,0x2232,0x3cb0
24,0x350f27,0x2c8055,0x80008be8,0x34d72,0x108,0x19958,0x507b5,0x0,0x1364af,0x2235,0x3e78
25,0x36863d,0x2df1bf,0x80008be8,0x370a5,0x113,0x1a5ed,0x507bb,0x0,0x141a2d,0x2238,0x4040
26,0x37fdca,0x2f632c,0x80008be8,0x393dd,0x11e,0x1b2b0,0x507c1,0x0,0x14cf80,0x223b,0x4208
27,0x3974ef,0x30d490,0x80008be8,0x3b716,0x129,0x1bf44,0x507c7,0x0,0x1584f9,0x223e,0x43d0
28,0x3aec1d,0x3245cc,0x80008be8,0x3da56,0x134,0x1cbe0,0x507cd,0x0,0x163a42,0x2241,0x4598
29,0x3c641f,0x33b783,0x80008be8,0x3fd94,0x13f,0x1d89f,0x507d3,0x0,0x16efe3,0x2244,0x4760
30,0x3ddc69,0x3529a5,0x80008be8,0x420d4,0x14a,0x1e572,0x507d9,0x0,0x17a5db,0x2247,0x4928
31,0x3f5476,0x369b63,0x80008be8,0x44410,0x155,0x1f230,0x507e1,0x0,0x185b84,0x224a,0x4af0
32,0x40cbee,0x380ca3,0x80008be8,0x4674c,0x160,0x1fec1,0x507e9,0x0,0x1910dc,0x224d,0x4cb8
33,0x424366,0x397e95,0x80008be8,0x48a8a,0x16b,0x20b8f,0x507f1,0x0,0x19c6a9,0x2250,0x4e80
34,0x43bb2b,0x3af05a,0x80008be8,0x4adc8,0x176,0x21862,0x507f7,0x0,0x1a7c44,0x2253,0x5048
35,0x453203,0x3c614b,0x80008be8,0x4d108,0x181,0x224e9,0x507fd,0x0,0x1b3157,0x2256,0x5210
36,0x46a947,0x3dd293,0x80008be8,0x4f448,0x18c,0x23191,0x50803,0x0,0x1be6a0,0x2259,0x53d8
37,0x4820c3,0x3f445f,0x80008be8,0x51783,0x197,0x23e64,0x50809,0x0,0x1c9c42,0x225c,0x55a0
38,0x499828,0x40b5fa,0x80008be8,0x53abd,0x1a2,0x24b13,0x5080f,0x0,0x1d51d7,0x225f,0x5768
39,0x4b0fa8,0x422755,0x80008be8,0x55df9,0x1ad,0x257ad,0x50815,0x0,0x1e0741,0x2262,0x5930
40,0x4c875c,0x43991a,0x80008be8,0x5812f,0x1b8,0x26463,0x5081b,0x0,0x1ebcf9,0x2265,0x5af8
41,0x4dff00,0x450b3f,0x80008be8,0x5a46b,0x1c3,0x27146,0x50823,0x0,0x1f72e4,0x2268,0x5cc0
42,0x4f771b,0x467d08,0x80008be8,0x5c7a5,0x1ce,0x27dfd,0x5082b,0x0,0x20289f,0x226b,0x5e88
43,0x50ef18,0x47eeec,0x80008be8,0x5eae1,0x1d9,0x28ad2,0x50833,0x0,0x20de57,0x226e,0x6050
44,0x52666c,0x496030,0x80008be8,0x60e21,0x1e4,0x2976e,0x50839,0x0,0x2193a8,0x2271,0x6218
45,0x53dda5,0x4ad15d,0x80008be8,0x63160,0x1ef,0x2a3fb,0x5083f,0x0,0x2248f1,0x2274,0x63e0
46,0x555514,0x4c42e4,0x80008be8,0x65499,0x1fa,0x2b0bd,0x50845,0x0,0x22fe5f,0x2277,0x65a8
47,0x56cc83,0x4db4cf,0x80008be8,0x677d1,0x205,0x2bd8a,0x5084b,0x0,0x23b426,0x227a,0x6770
48,0x584451,0x4f26ce,0x80008be8,0x69b09,0x210,0x2ca64,0x50851,0x0,0x2469f4,0x227d,0x6938
49,0x59bbf0,0x509871,0x80008be8,0x6be45,0x21b,0x2d724,0x50857,0x0,0x251f80,0x2280,0x6b00
50,0x5b3455,0x520a88,0x80008be8,0x6e181,0x226,0x2e405,0x5085d,0x0,0x25d55f,0x2283,0x6cc8
51,0x5cac42,0x537cce,0x80008be8,0x704bb,0x231,0x2f0d9,0x50865,0x0,0x268b7a,0x2286,0x6e90
52,0x5e236e,0x54ede9,0x80008be8,0x727fb,0x23c,0x2fd6e,0x5086d,0x0,0x2740a9,0x2289,0x7058
53,0x5f9acd,0x565fa1,0x80008be8,0x74b39,0x247,0x30a35,0x50875,0x0,0x27f643,0x228c,0x7220
54,0x611251,0x57d200,0x80008be8,0x76e77,0x252,0x31731,0x5087b,0x0,0x28ac4f,0x228f,0x73e8
55,0x628992,0x5943ef,0x80008be8,0x791b1,0x25d,0x323e2,0x50881,0x0,0x296236,0x2292,0x75b0
56,0x6400a6,0x5ab579,0x80008be8,0x7b4ec,0x268,0x3307b,0x50887,0x0,0x2a17d0,0x2295,0x7778
57,0x657823,0x5c272d,0x80008be8,0x7d829,0x273,0x33d36,0x5088d,0x0,0x2acd72,0x2298,0x7940
58,0x66efb1,0x5d9923,0x80008be8,0x7fb64,0x27e,0x34a06,0x50893,0x0,0x2b8341,0x229b,0x7b08
59,0x6866bd,0x5f0a7e,0x80008be8,0x81ea1,0x289,0x356a6,0x50899,0x0,0x2c38a5,0x229e,0x7cd0
60,0x69ddc2,0x607be3,0x80008be8,0x841e0,0x294,0x3635c,0x5089f,0x0,0x2cedfd,0x22a1,0x7e98
61,0x6b5559,0x61edac,0x80008be8,0x8651e,0x29f,0x37010,0x508a7,0x0,0x2da3bb,0x22a4,0x8060
62,0x6ccce3,0x635fb3,0x80008be8,0x8885c,0x2aa,0x37cd2,0x508af,0x0,0x2e59a9,0x22a7,0x8228
63,0x6e5b77,0x64d8fe,0x80008be8,0x8bb4e,0x2bf,0x38aa1,0x508b7,0x0,0x2f237a,0x22aa,0x8427
64,0x6fd3b8,0x664afb,0x80008be8,0x8de8a,0x2ca,0x39785,0x508bd,0x0,0x2fd93c,0x22ad,0x85ef
65,0x714b5c,0x67bcdc,0x80008be8,0x901c6,0x2d5,0x3a44c,0x508c3,0x0,0x308eff,0x22b0,0x87b7
66,0x72c337,0x692ee2,0x80008be8,0x92502,0x2e0,0x3b11a,0x508c9,0x0,0x3144e0,0x22b3,0x897f
67,0x743adf,0x6aa08d,0x80008be8,0x9483e,0x2eb,0x3bddd,0x508cf,0x0,0x31fa71,0x22b6,0x8b47
68,0x75b297,0x6c129d,0x80008be8,0x96b7c,0x2f6,0x3caa5,0x508d5,0x0,0x32b062,0x22b9,0x8d0f
69,0x7729df,0x6d845a,0x80008be8,0x98ebb,0x301,0x3d75d,0x508db,0x0,0x336610,0x22bc,0x8ed7
70,0x78a0de,0x6ef5e4,0x80008be8,0x9b1f3,0x30c,0x3e3f7,0x508e1,0x0,0x341ba9,0x22bf,0x909f
71,0x7a1851,0x7067b9,0x80008be8,0x9d531,0x317,0x3f0c5,0x508e9,0x0,0x34d159,0x22c2,0x9267
72,0x7b8f6e,0x71d940,0x80008be8,0x9f86d,0x322,0x3fd6b,0x508f1,0x0,0x3586e3,0x22c7,0x942f
73,0x7d06bd,0x734b14,0x80008be8,0xa1ba7,0x32d,0x40a40,0x508f9,0x0,0x363c8b,0x22ca,0x95f7
74,0x7e7e56,0x74bcbd,0x80008be8,0xa3ee5,0x338,0x4170a,0x508ff,0x0,0x36f213,0x22cd,0x97bf
