iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11da93,0x9d90c,0x80008be8,0x26,0x0,0x681f,0x50713,0x0,0x25e0c,0x21e9,0x13c2
1,0x135352,0xb4af9,0x80008be8,0x2362,0xb,0x74e5,0x5071b,0x0,0x313de,0x21f0,0x1589
2,0x14cb6a,0xcbcd4,0x80008be8,0x469b,0x16,0x81a9,0x50723,0x0,0x3c9a0,0x21f3,0x1750
3,0x164349,0xe2e67,0x80008be8,0x69d1,0x21,0x8e60,0x5072b,0x0,0x47f27,0x21f6,0x1917
4,0x17bac9,0xf9fc3,0x80008be8,0x8d09,0x2c,0x9af1,0x50731,0x0,0x5349d,0x21f9,0x1ade
5,0x193309,0x1111ed,0x80008be8,0xb041,0x37,0xa7c4,0x50737,0x0,0x5ea9f,0x21fc,0x1ca5
6,0x1aaa8c,0x1283a5,0x80008be8,0xd377,0x42,0xb46c,0x5073d,0x0,0x6a05a,0x21ff,0x1e6c
7,0x1c21cc,0x13f4db,0x80008be8,0xf6af,0x4d,0xc10c,0x50743,0x0,0x7559b,0x2202,0x2033
8,0x1d98ee,0x156685,0x80008be8,0x119e5,0x58,0xcdb2,0x50749,0x0,0x80b4a,0x2205,0x21fa
9,0x1f1033,0x16d7c8,0x80008be8,0x13d1b,0x63,0xda56,0x5074f,0x0,0x8c094,0x2208,0x23c1
10,0x20876d,0x184915,0x80008be8,0x16053,0x6e,0xe6eb,0x50755,0x0,0x975f7,0x220b,0x2588
11,0x21fea2,0x19ba39,0x80008be8,0x18391,0x79,0xf375,0x5075d,0x0,0xa2b3a,0x220e,0x2750
12,0x23760c,0x1b2c40,0x80008be8,0x1a6cd,0x84,0x10035,0x50765,0x0,0xae12a,0x2211,0x2918
13,0x24ed61,0x1c9e3e,0x80008be8,0x1ca0d,0x8f,0x10cf6,0x5076d,0x0,0xb9710,0x2214,0x2ae0
14,0x2664f3,0x1e1046,0x80008be8,0x1ed4c,0x9a,0x119b4,0x50773,0x0,0xc4d03,0x2217,0x2ca8
15,0x27dc79,0x1f81b0,0x80008be8,0x2108c,0xa5,0x1265e,0x50779,0x0,0xd026c,0x221a,0x2e70
16,0x2953de,0x20f317,0x80008be8,0x233ca,0xb0,0x132fc,0x5077f,0x0,0xdb7de,0x221d,0x3038
17,0x2acb74,0x2264ed,0x80008be8,0x25709,0xbb,0x13fce,0x50785,0x0,0xe6d8b,0x2220,0x3200
18,0x2c4366,0x23d694,0x80008be8,0x27a47,0xc6,0x14c91,0x5078b,0x0,0xf2318,0x2223,0x33c8
19,0x2dbb6d,0x25490b,0x80008be8,0x29d89,0xd1,0x15989,0x50791,0x0,0xfd940,0x2226,0x3590
20,0x2f336b,0x26baf5,0x80008be8,0x2c0cb,0xdc,0x1665a,0x50797,0x0,0x108f02,0x2229,0x3758
21,0x30ab19,0x282c68,0x80008be8,0x2e40b,0xe7,0x1730e,0x5079f,0x0,0x11446a,0x222c,0x3920
22,0x3222c4,0x299dce,0x80008be8,0x30749,0xf2,0x17fda,0x507a7,0x0,0x11f9ad,0x222f,0x3ae8
23,0x339a41,0x2b0f4b,0x80008be8,0x32a87,0xfd,0x18c73,0x507af,0x0,0x12af3a,0x2232,0x3cb0
24,0x3511d9,0x2c80b1,0x80008be8,0x34dc6,0x108,0x1991b,0x507b5,0x0,0x1364a1,0x2235,0x3e78
25,0x36891f,0x2df240,0x80008be8,0x37106,0x113,0x1a5b5,0x507bb,0x0,0x141a3f,0x2238,0x4040
26,0x380031,0x2f63bf,0x80008be8,0x39444,0x11e,0x1b268,0x507c1,0x0,0x14cfb4,0x223b,0x4208
27,0x3977bc,0x30d553,0x80008be8,0x3b77f,0x129,0x1bf17,0x507c7,0x0,0x158542,0x223e,0x43d0
28,0x3aeefd,0x324698,0x80008be8,0x3dabf,0x134,0x1cbc9,0x507cd,0x0,0x163a7e,0x2242,0x4598
29,0x3c6671,0x33b86d,0x80008be8,0x3fdff,0x13f,0x1d888,0x507d3,0x0,0x16f03d,0x2246,0x4760
30,0x3dde47,0x352a89,0x80008be8,0x4213f,0x14a,0x1e561,0x507d9,0x0,0x17a629,0x2249,0x4928
31,0x3f6ca9,0x36a34c,0x80008be8,0x4542d,0x15f,0x1f314,0x507e1,0x0,0x186f8e,0x224c,0x4b27
32,0x40f9fd,0x381c85,0x80008be8,0x486cc,0x174,0x2010f,0x507e9,0x0,0x19396a,0x224f,0x4d25
33,0x4287b0,0x3995da,0x80008be8,0x4b966,0x189,0x20f12,0x507f1,0x0,0x1a035a,0x2252,0x4f23
34,0x43ff5a,0x3b071e,0x80008be8,0x4dca2,0x194,0x21bc3,0x507f7,0x0,0x1ab896,0x2255,0x50eb
35,0x457743,0x3c7921,0x80008be8,0x4ffde,0x19f,0x2289d,0x507fd,0x0,0x1b6e68,0x2258,0x52b3
36,0x46ef6c,0x3deb1f,0x80008be8,0x52323,0x1aa,0x23576,0x50803,0x0,0x1c2436,0x225b,0x547b
37,0x486722,0x3f5cf8,0x80008be8,0x54665,0x1b5,0x24234,0x50809,0x0,0x1cd9fa,0x225e,0x5643
38,0x49dead,0x40cea0,0x80008be8,0x569a4,0x1c0,0x24ee0,0x5080f,0x0,0x1d8f9f,0x2261,0x580b
39,0x4b5652,0x423fb3,0x80008be8,0x58ce1,0x1cb,0x25b84,0x50815,0x0,0x1e44b7,0x2264,0x59d3
40,0x4cce99,0x43b1ae,0x80008be8,0x5b01f,0x1d6,0x26849,0x5081b,0x0,0x1efa96,0x2267,0x5b9b
41,0x4e468a,0x452387,0x80008be8,0x5d35d,0x1e1,0x2750b,0x50823,0x0,0x1fb056,0x226a,0x5d63
42,0x4fbe60,0x469515,0x80008be8,0x5f69c,0x1ec,0x281cb,0x5082b,0x0,0x2065cd,0x226d,0x5f2b
43,0x5135e3,0x48065a,0x80008be8,0x619dc,0x1f7,0x28e61,0x50833,0x0,0x211b25,0x2270,0x60f3
44,0x52ad3a,0x49777e,0x80008be8,0x63d1f,0x202,0x29aff,0x50839,0x0,0x21d054,0x2273,0x62bb
45,0x542519,0x4ae927,0x80008be8,0x6605f,0x20d,0x2a7c4,0x5083f,0x0,0x2285e1,0x2276,0x6483
46,0x559c9f,0x4c5a61,0x80008be8,0x6839b,0x218,0x2b46a,0x50845,0x0,0x233b1e,0x2279,0x664b
47,0x5713cc,0x4dcb8f,0x80008be8,0x6a6d8,0x223,0x2c10d,0x5084b,0x0,0x23f052,0x227c,0x6813
48,0x588b36,0x4f3d4a,0x80008be8,0x6ca14,0x22e,0x2cdc4,0x50851,0x0,0x24a5ff,0x227f,0x69db
49,0x5a0302,0x50af40,0x80008be8,0x6ed54,0x239,0x2da7d,0x50857,0x0,0x255be5,0x2282,0x6ba3
50,0x5b7a83,0x522109,0x80008be8,0x71092,0x244,0x2e74a,0x5085d,0x0,0x26118a,0x2285,0x6d6b
