t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error,lambda_k
1,0,5.521357,0.803142,0.803142,0,0,63.611138,1,4180483.5904,851788.4731,4725999.2273,4180483.8852,851790.4574,4726000.1391,5.3530,1.000000
2,0,14.235552,2.596789,1.699965,0,0,73.205792,1,4180486.1534,851790.1463,4726002.7062,4180483.1551,851790.3086,4726000.8072,11.9549,1.000000
3,0,3.883966,0.379717,1.259883,0,0,75.173785,1,4180485.1804,851791.3037,4726003.7851,4180482.4250,851790.1598,4726001.4754,2.9798,1.000000
4,0,12.475827,4.039004,1.954663,0,0,71.358176,1,4180479.2877,851793.0668,4726005.9152,4180481.6948,851790.0111,4726002.1435,10.6453,1.000000
5,0,25.967239,8.678060,3.299342,0,0,65.515268,1,4180480.3942,851788.1606,4725998.8826,4180480.9647,851789.8623,4726002.8117,19.5411,1.000000
6,0,8.762200,0.853794,2.891751,0,0,59.581536,1,4180477.9525,851787.5399,4726001.4723,4180480.2346,851789.7135,4726003.4798,5.8818,1.000000
7,0,6.981463,1.073898,2.632058,0,0,54.217664,1,4180477.7034,851788.9710,4726000.3699,4180479.5045,851789.5648,4726004.1480,6.9343,1.000000
8,0,4.984859,0.632347,2.382094,0,0,49.554253,1,4180477.9304,851789.6961,4725999.7169,4180478.7744,851789.4160,4726004.8161,7.0694,1.000000
9,0,20.344435,5.399627,2.717375,0,0,45.544164,1,4180480.1357,851790.4259,4726004.7397,4180478.0442,851789.2672,4726005.4843,14.9926,1.000000
10,0,7.933597,1.789816,2.624619,0,0,42.095053,1,4180478.0998,851788.9997,4726004.6104,4180477.3141,851789.1185,4726006.1525,5.9270,1.000000
11,0,5.509058,0.537955,2.598101,0,0,39.114046,1,4180477.0888,851789.7729,4726006.1370,4180476.5840,851788.9697,4726006.8206,4.0550,1.000000
12,0,7.770516,1.453210,2.483743,0,0,36.520552,1,4180475.7043,851788.2868,4726005.6962,4180475.8539,851788.8209,4726007.4888,7.4159,1.000000
13,0,8.415523,1.813526,2.627124,0,0,34.248163,1,4180476.4774,851787.2695,4726007.1501,4180475.1237,851788.6722,4726008.1569,7.7186,1.000000
14,0,6.170424,1.179990,2.341222,0,0,32.243169,1,4180476.0377,851785.6561,4726008.0542,4180474.3936,851788.5234,4726008.8251,7.7631,1.000000
15,0,8.744068,2.377377,1.711154,0,0,30.462339,1,4180476.4855,851783.7653,4726008.1976,4180473.6635,851788.3746,4726009.4932,12.4274,1.000000
16,0,7.371894,0.801448,1.705919,0,0,28.870804,1,4180475.2740,851783.4214,4726009.9439,4180472.9334,851788.2259,4726010.1614,6.4590,1.000000
17,0,9.223571,1.042209,1.702751,0,0,27.440301,1,4180474.1845,851782.4917,4726012.0954,4180472.2032,851788.0771,4726010.8295,11.0572,1.000000
18,0,16.923518,5.380763,2.177592,0,0,26.147768,1,4180473.8274,851783.9277,4726015.0407,4180471.4731,851787.9283,4726011.4977,15.5273,1.000000
19,0,17.470504,3.238372,1.961467,0,0,24.974256,1,4180473.1366,851784.3911,4726013.2633,4180470.7430,851787.7796,4726012.1658,13.1309,1.000000
20,0,5.737476,0.299235,1.812409,0,0,23.904076,1,4180472.6514,851784.1477,4726013.1255,4180470.0129,851787.6308,4726012.8340,6.2705,1.000000
21,0,10.780044,3.189236,2.077537,0,0,22.924151,1,4180470.6045,851783.6312,4726012.9806,4180469.2828,851787.4820,4726013.5021,9.5712,1.000000
22,0,16.110889,3.902053,2.322421,0,0,22.023498,1,4180470.7322,851782.3411,4726011.6322,4180468.5526,851787.3333,4726014.1703,18.9004,1.000000
23,0,15.102507,6.071862,2.748255,0,0,21.192840,1,4180469.9600,851783.8116,4726013.3102,4180467.8225,851787.1845,4726014.8384,9.3263,1.000000
24,0,15.729211,7.945733,3.424829,0,0,20.424284,1,4180467.6463,851782.2126,4726014.5789,4180467.0924,851787.0357,4726015.5066,16.1726,1.000000
25,0,11.570756,1.670671,3.354158,0,0,19.711080,1,4180466.3396,851781.7718,4726016.5633,4180466.3623,851786.8870,4726016.1747,11.8503,1.000000
26,0,8.512271,2.443845,3.518398,0,0,19.047420,1,4180466.3381,851782.2288,4726017.5043,4180465.6321,851786.7382,4726016.8429,6.0834,1.000000
27,0,13.874065,6.013329,4.015510,0,0,18.428284,1,4180465.8154,851783.5518,4726018.8578,4180464.9020,851786.5895,4726017.5110,10.3227,1.000000
28,0,18.150717,3.942604,3.871694,0,0,17.849306,1,4180465.3236,851784.0485,4726017.6273,4180464.1719,851786.4407,4726018.1792,16.1302,1.000000
29,0,10.673240,3.142500,3.862107,0,0,17.306677,1,4180465.2712,851784.7227,4726018.9290,4180463.4418,851786.2919,4726018.8473,9.5878,1.000000
30,0,14.505313,5.667081,4.398892,0,1,16.797056,1,4180463.2129,851784.3696,4726020.5073,4180462.7116,851786.1432,4726019.5155,13.3562,1.000000
31,0,13.263547,3.632381,4.443206,0,1,35.486477,1,4180460.1077,851784.4173,4726023.3268,4180461.9815,851785.9944,4726020.1836,13.6676,2.538105
32,0,10.896714,3.789301,4.431931,0,1,30.699448,1,4180458.2861,851786.3205,4726024.5777,4180461.2514,851785.8456,4726020.8518,11.7584,1.000000
33,0,3.693024,0.286562,3.853401,0,0,27.264437,1,4180457.8429,851786.4569,4726025.8656,4180460.5213,851785.6969,4726021.5199,6.7403,1.000000
34,0,12.628923,2.281345,3.286962,0,0,24.676908,1,4180457.5530,851787.2341,4726024.9181,4180459.7911,851785.5481,4726022.1881,8.7715,1.000000
35,0,4.266080,0.458606,3.165755,0,0,22.655897,1,4180456.7459,851787.7463,4726025.3138,4180459.0610,851785.3993,4726022.8563,5.6124,1.000000
36,0,12.462339,1.596755,3.081046,0,0,21.032382,1,4180455.6090,851788.0782,4726027.7355,4180458.3309,851785.2506,4726023.5244,16.0170,1.000000
37,0,11.449469,3.753653,2.855079,0,0,19.698503,1,4180454.8348,851786.7519,4726027.8277,4180457.6008,851785.1018,4726024.1926,7.3738,1.000000
38,0,10.993715,1.481634,2.608982,0,0,18.582146,1,4180454.2570,851786.3022,4726029.8746,4180456.8706,851784.9530,4726024.8607,14.1461,1.000000
39,0,18.676960,3.911536,2.685885,0,0,17.633241,1,4180453.1220,851786.8492,4726028.6665,4180456.1405,851784.8043,4726025.5289,15.0651,1.000000
40,0,8.143046,0.640670,2.183244,0,0,16.815923,1,4180452.1789,851786.9428,4726030.3210,4180455.4104,851784.6555,4726026.1970,12.3633,1.000000
41,0,8.189017,2.196394,2.039646,0,0,16.103821,1,4180452.1788,851786.8478,4726030.8262,4180454.6803,851784.5067,4726026.8652,4.8428,1.000000
42,0,6.753923,0.723792,1.733095,0,0,15.477110,1,4180451.7151,851786.8706,4726031.0280,4180453.9501,851784.3580,4726027.5333,3.4583,1.000000
43,0,5.162764,0.616357,1.766074,0,0,14.920598,1,4180451.2877,851786.8755,4726031.4514,4180453.2200,851784.2092,4726028.2015,3.1819,1.000000
44,0,17.741755,3.798920,1.917832,0,0,14.422451,1,4180451.0752,851786.8637,4726033.7877,4180452.4899,851784.0604,4726028.8696,20.6606,1.000000
45,0,10.609660,1.995032,2.071474,0,0,13.973315,1,4180450.6015,851786.3583,4726033.8038,4180451.7598,851783.9117,4726029.5378,4.5925,1.000000
46,0,8.094529,0.751923,1.986991,0,0,13.565706,1,4180449.9422,851786.5256,4726033.9059,4180451.0296,851783.7629,4726030.2059,5.7154,1.000000
47,0,30.258029,9.774940,2.589120,0,0,13.193564,1,4180449.4577,851787.0834,4726032.1415,4180450.2995,851783.6141,4726030.8740,27.3106,1.000000
48,0,5.969170,1.107221,2.551678,0,0,12.851937,1,4180448.2770,851786.8641,4726033.0484,4180449.5694,851783.4654,4726031.5422,6.9953,1.000000
49,0,7.999572,1.658925,2.326417,0,0,12.536741,1,4180447.7281,851786.3534,4726034.1474,4180448.8393,851783.3166,4726032.2103,6.9995,1.000000
50,0,23.203294,6.085596,2.870910,0,0,12.244581,1,4180447.1824,851785.8328,4726036.6251,4180448.1091,851783.1678,4726032.8785,24.4810,1.000000
51,0,7.841325,1.625797,2.813850,0,0,11.972614,1,4180446.6531,851785.3280,4726037.0037,4180447.3790,851783.0191,4726033.5466,3.4382,1.000000
52,0,30.933824,9.100849,3.651556,0,0,11.718443,1,4180445.8700,851785.0495,4726035.4029,4180446.6489,851782.8703,4726034.2148,27.3060,1.000000
53,0,13.277342,1.928185,3.782739,0,0,11.480039,1,4180444.9830,851785.2096,4726035.1187,4180445.9187,851782.7215,4726034.8829,12.9580,1.000000
54,0,8.651755,0.841366,3.486983,0,0,11.255668,1,4180444.2713,851785.3267,4726036.3753,4180445.1886,851782.5728,4726035.5511,9.8053,1.000000
55,0,14.784957,7.589589,4.046439,0,0,11.043847,1,4180444.1615,851784.3986,4726036.7259,4180444.4585,851782.4240,4726036.2192,11.8507,1.000000
56,0,10.576421,1.131443,4.084391,0,0,10.843299,1,4180443.3162,851784.4031,4726038.1098,4180443.7284,851782.2752,4726036.8874,11.4813,1.000000
57,0,20.630125,8.975090,4.004406,0,0,10.652919,1,4180441.6030,851784.5706,4726037.6928,4180442.9982,851782.1265,4726037.5555,20.4721,1.000000
58,0,11.226460,4.620199,4.355704,0,0,10.471749,1,4180441.1878,851783.7714,4726038.4401,4180442.2681,851781.9777,4726038.2237,8.3918,1.000000
59,0,7.737728,2.150068,4.404818,0,1,10.298952,1,4180440.9443,851783.4984,4726039.1891,4180441.5380,851781.8289,4726038.8918,6.3159,1.000000
60,0,4.837010,0.668413,3.863100,0,0,49.367707,1,4180441.7720,851783.0596,4726039.4533,4180440.8079,851781.6802,4726039.5600,4.1434,6.769181
61,0,8.169387,1.925811,3.893101,0,0,38.661244,1,4180442.8491,851783.9709,4726039.3723,4180440.0777,851781.5314,4726040.2281,9.7410,1.000000
62,0,16.952391,6.942240,3.677240,0,0,32.061560,1,4180444.5918,851782.0889,4726042.0977,4180439.3476,851781.3826,4726040.8963,17.4629,1.000000
63,0,8.923837,1.815549,3.665977,0,0,27.592630,1,4180442.7514,851781.9501,4726043.8178,4180438.6175,851781.2339,4726041.5644,7.2047,1.000000
64,0,17.990147,3.198399,3.901680,0,0,24.372272,1,4180441.6222,851782.2333,4726041.6913,4180437.8873,851781.0851,4726042.2326,15.6430,1.000000
65,0,14.666444,5.356149,3.678336,0,0,21.946937,1,4180439.2995,851782.4054,4726041.0024,4180437.1572,851780.9363,4726042.9007,12.6169,1.000000
66,0,18.628601,6.557780,4.220970,0,0,20.059367,1,4180437.6311,851781.0892,4726043.5172,4180436.4271,851780.7876,4726043.5689,15.5163,1.000000
67,0,11.928093,2.755630,3.599024,0,0,18.552624,1,4180437.2546,851781.8453,4726043.0192,4180435.6970,851780.6388,4726044.2370,12.4947,1.000000
68,0,11.433889,2.533927,3.390397,0,0,17.325423,1,4180436.3819,851780.9100,4726044.6406,4180434.9668,851780.4900,4726044.9052,9.5492,1.000000
69,0,17.859359,4.660575,3.641447,0,0,16.309397,1,4180436.4169,851780.2316,4726046.9743,4180434.2367,851780.3413,4726045.5733,18.0674,1.000000
70,0,21.314126,4.338741,4.008480,0,0,15.456665,1,4180436.0344,851780.0031,4726045.5090,4180433.5066,851780.1925,4726046.2414,20.3485,1.000000
71,0,6.874622,0.968543,3.912753,0,0,14.732655,1,4180435.8227,851779.8244,4726045.6195,4180432.7764,851780.0437,4726046.9096,9.2757,1.000000
72,0,16.533376,2.677772,3.486306,0,0,14.111747,1,4180435.0686,851779.8983,4726047.7299,4180432.0463,851779.8950,4726047.5777,15.2520,1.000000
73,0,17.804991,5.635721,3.868324,0,0,13.574530,1,4180433.6555,851780.2929,4726049.6783,4180431.3162,851779.7462,4726048.2459,16.7188,1.000000
74,0,10.228618,1.673673,3.715851,0,0,13.106018,1,4180433.4238,851780.0421,4726049.5894,4180430.5861,851779.5974,4726048.9140,10.4354,1.000000
75,0,2.261490,0.178712,3.198107,0,0,12.694442,1,4180432.9575,851779.9317,4726050.2889,4180429.8559,851779.4487,4726049.5822,5.2737,1.000000
76,0,24.053842,5.876215,3.129951,0,0,12.330434,1,4180432.6421,851779.6583,4726049.0373,4180429.1258,851779.2999,4726050.2503,24.0819,1.000000
77,0,14.614635,5.408580,3.395246,0,0,12.006435,1,4180431.5426,851778.7336,4726050.3795,4180428.3957,851779.1511,4726050.9185,12.5185,1.000000
78,0,3.145751,0.359473,3.177800,0,0,11.716286,1,4180430.7584,851778.3709,4726051.0389,4180427.6655,851779.0024,4726051.5866,3.4441,1.000000
79,0,13.933160,1.863551,2.898098,0,0,11.454919,1,4180430.1848,851778.2964,4726052.6949,4180426.9354,851778.8536,4726052.2548,13.9087,1.000000
80,0,16.018722,3.683339,2.832558,0,0,11.218129,1,4180429.2528,851778.5886,4726054.4012,4180426.2053,851778.7048,4726052.9229,15.7988,1.000000
81,0,9.402904,1.795246,2.915228,0,0,11.002403,1,4180428.9691,851778.1940,4726055.5963,4180425.4752,851778.5561,4726053.5911,12.3895,1.000000
82,0,25.724506,11.566079,3.804059,1,0,10.804789,1,4180427.3424,851777.6590,4726054.7556,4180424.7450,851778.4073,4726054.2592,22.4183,1.000000
83,0,6.059583,1.357613,3.376248,0,0,10.622793,1,4180426.8632,851777.0935,4726055.3543,4180424.0149,851778.2585,4726054.9273,8.1563,1.000000
84,0,7.479733,0.972630,3.306144,0,0,10.454299,1,4180425.9110,851776.9939,4726055.5658,4180423.2848,851778.1098,4726055.5955,5.9945,1.000000
85,0,10.218147,3.889110,3.677184,0,0,10.297507,1,4180425.1230,851777.5494,4726056.2302,4180422.5546,851777.9610,4726056.2636,9.0430,1.000000
86,0,5.736534,1.126959,3.202258,0,0,10.150879,1,4180424.4431,851777.7897,4726056.7379,4180421.8245,851777.8122,4726056.9318,5.9994,1.000000
87,0,14.432174,4.421929,3.103593,0,0,10.013098,1,4180423.1342,851777.4694,4726058.0854,4180421.0944,851777.6635,4726057.5999,12.7532,1.000000
88,0,14.358932,5.132389,3.580885,0,0,9.883035,1,4180421.7221,851777.1463,4726059.3586,4180420.3642,851777.5147,4726058.2681,13.3482,1.000000
89,0,7.433454,0.712657,3.465795,0,0,9.759722,1,4180421.1808,851777.0380,4726060.4741,4180419.6341,851777.3659,4726058.9362,8.9752,1.000000
90,0,18.095983,3.970933,3.494555,0,0,9.642324,1,4180420.4208,851776.5267,4726060.0871,4180418.9040,851777.2172,4726059.6044,16.7341,1.000000
91,0,9.386684,2.247640,3.539794,0,0,9.530125,1,4180419.3946,851776.7340,4726060.3712,4180418.1739,851777.0684,4726060.2725,7.9673,1.000000
92,0,16.813050,3.941665,2.777353,0,0,9.422508,1,4180418.2952,851776.3669,4726060.0831,4180417.4437,851776.9196,4726060.9406,16.4270,1.000000
93,0,7.165811,1.348462,2.776437,0,0,9.318942,1,4180417.4701,851775.8779,4726060.9843,4180416.7136,851776.7709,4726061.6088,6.9564,1.000000
94,0,14.041972,6.477011,3.326876,0,0,9.218970,1,4180415.9280,851775.8902,4726061.2712,4180415.9835,851776.6221,4726062.2769,13.5316,1.000000
95,0,10.705908,4.227754,3.360740,0,0,9.122200,1,4180414.5597,851776.0235,4726061.7918,4180415.2533,851776.4733,4726062.9451,10.7247,1.000000
96,0,11.874174,4.827461,3.730790,0,0,9.028293,1,4180413.1328,851775.6398,4726062.6499,4180414.5232,851776.3246,4726063.6132,12.3264,1.000000
97,0,9.678828,1.496089,3.438206,0,0,8.936958,1,4180412.2946,851775.7859,4726063.7625,4180413.7931,851776.1758,4726064.2814,8.7378,1.000000
98,0,14.862810,2.876185,3.212586,0,0,8.847948,1,4180411.8107,851775.7778,4726065.1915,4180413.0629,851776.0270,4726064.9495,13.8434,1.000000
99,0,21.705437,5.229407,3.664261,0,0,8.761047,1,4180411.3149,851775.8006,4726064.6467,4180412.3328,851775.8783,4726065.6176,21.2195,1.000000
100,0,8.838002,2.837396,3.550907,0,0,8.676074,1,4180410.8808,851776.0763,4726065.1629,4180411.6027,851775.7295,4726066.2858,8.4720,1.000000
101,0,18.943429,5.924344,3.918577,0,0,8.592870,1,4180410.0245,851776.5250,4726064.8732,4180410.8725,851775.5807,4726066.9539,20.2171,1.000000
102,0,13.598076,5.541800,4.078591,0,0,8.511304,1,4180409.4536,851777.0943,4726065.0851,4180410.1424,851775.4320,4726067.6221,15.4401,1.000000
103,0,8.863799,2.911756,4.234920,0,0,8.431259,1,4180408.9387,851777.4734,4726065.7607,4180409.4123,851775.2832,4726068.2902,10.1140,1.000000
104,0,7.594663,0.997904,3.687010,0,0,8.352639,1,4180408.3777,851777.5394,4726066.0120,4180408.6821,851775.1344,4726068.9584,10.5015,1.000000
105,0,11.325630,1.247583,3.388993,0,0,8.275361,1,4180407.6239,851777.4168,4726067.2080,4180407.9520,851774.9857,4726069.6265,8.3946,1.000000
106,0,8.430501,1.020792,3.008326,0,0,8.199355,1,4180406.8871,851777.1501,4726067.3977,4180407.2219,851774.8369,4726070.2946,10.2090,1.000000
107,0,4.725756,0.392480,2.897965,0,0,8.124561,1,4180406.0578,851777.1954,4726068.1946,4180406.4917,851774.6881,4726070.9628,4.9126,1.000000
108,0,30.525358,10.577478,3.668094,0,0,8.050927,1,4180405.0963,851776.7439,4726070.3269,4180405.7616,851774.5394,4726071.6309,27.3316,1.000000
109,0,25.412169,7.319639,3.877117,0,0,7.978411,1,4180404.7034,851776.7189,4726069.6767,4180405.0315,851774.3906,4726072.2991,26.7388,1.000000
110,0,19.837767,4.080124,4.001390,0,0,7.906976,1,4180404.1542,851776.6456,4726071.2752,4180404.3014,851774.2418,4726072.9672,17.2931,1.000000
111,0,7.861664,0.962765,3.505232,0,0,7.836592,1,4180403.5438,851776.4184,4726072.2421,4180403.5712,851774.0931,4726073.6354,5.6553,1.000000
112,0,11.118667,4.062843,3.357336,0,0,7.767232,1,4180402.2833,851776.4932,4726073.0908,4180402.8411,851773.9443,4726074.3035,11.4780,1.000000
113,0,19.988706,4.506143,3.516775,0,0,7.698873,1,4180401.3778,851776.6342,4726074.6712,4180402.1110,851773.7955,4726074.9716,19.5863,1.000000
114,0,9.421640,3.070266,3.724011,0,0,7.631497,1,4180400.2932,851776.2295,4726075.4630,4180401.3808,851773.6468,4726075.6398,8.2917,1.000000
115,0,10.791025,1.841223,3.783375,0,0,7.565087,1,4180399.6444,851775.9045,4726075.6238,4180400.6507,851773.4980,4726076.3079,9.9860,1.000000
116,0,16.378161,6.619659,4.343262,0,0,7.499629,1,4180399.5023,851775.9593,4726075.6941,4180399.9206,851773.3492,4726076.9761,16.7908,1.000000
117,0,14.145094,4.012714,4.705285,0,1,7.435110,1,4180398.4389,851776.1748,4726076.8439,4180399.1904,851773.2004,4726077.6442,14.6828,1.000000
118,0,12.663678,3.255318,3.973069,0,0,58.498674,1,4180401.6636,851776.4969,4726074.4446,4180398.4603,851773.0517,4726078.3123,13.2422,12.367977
119,0,14.872825,6.544508,3.895556,0,0,43.365125,1,4180400.4269,851772.1851,4726074.0045,4180397.7302,851772.9029,4726078.9805,13.2028,1.000000
120,0,5.033172,0.705317,3.558076,0,0,34.744430,1,4180399.0432,851772.8067,4726074.0488,4180397.0000,851772.7541,4726079.6486,7.7364,1.000000
121,0,10.136248,1.172830,3.579082,0,0,29.184633,1,4180397.8310,851773.0966,4726076.4107,4180396.2699,851772.6054,4726080.3168,4.4533,1.000000
122,0,1.841475,0.100724,3.182870,0,0,25.308801,1,4180397.4201,851773.0451,4726077.1065,4180395.5398,851772.4566,4726080.9849,4.6648,1.000000
123,0,4.741771,0.303887,2.762644,0,0,22.459240,1,4180397.0525,851772.8488,4726077.0389,4180394.8096,851772.3078,4726081.6530,9.1582,1.000000
124,0,6.561605,1.166153,2.572233,0,0,20.281922,1,4180395.6382,851772.6304,4726078.0778,4180394.0795,851772.1591,4726082.3212,3.3161,1.000000
125,0,6.179422,0.364320,2.424543,0,0,18.569218,1,4180394.8516,851772.4291,4726079.3898,4180393.3493,851772.0103,4726082.9893,1.9259,1.000000
126,0,10.608792,2.355896,1.998167,0,0,17.191206,1,4180393.9087,851771.5066,4726080.8649,4180392.6192,851771.8615,4726083.6575,7.6023,1.000000
127,0,4.781094,0.798782,1.676773,0,0,16.062341,1,4180393.6505,851771.6304,4726081.5646,4180391.8891,851771.7128,4726084.3256,6.0050,1.000000
128,0,16.818063,3.190549,1.670296,0,0,15.123933,1,4180393.0170,851770.9969,4726080.5555,4180391.1589,851771.5640,4726084.9937,19.6936,1.000000
129,0,12.728835,2.006563,1.216502,0,0,14.334321,1,4180392.1842,851770.4442,4726082.2377,4180390.4288,851771.4152,4726085.6619,8.7449,1.000000
130,0,15.730249,7.752912,1.921262,0,0,13.663073,1,4180390.8303,851769.1454,4726082.2016,4180389.6987,851771.2665,4726086.3300,17.6116,1.000000
131,0,11.614952,2.487779,2.052756,0,0,13.087410,1,4180390.7373,851768.9777,4726081.9583,4180388.9685,851771.1177,4726086.9982,15.9197,1.000000
132,0,12.536424,2.959043,2.338588,0,0,12.589917,1,4180389.5704,851769.2033,4726083.3451,4180388.2384,851770.9689,4726087.6663,6.7852,1.000000
133,0,14.732724,4.365549,2.744755,0,0,12.157033,1,4180388.8371,851769.7944,4726084.8292,4180387.5083,851770.8202,4726088.3344,10.2831,1.000000
134,0,20.578648,4.439515,3.072091,0,0,11.778028,1,4180388.0245,851769.9626,4726086.9692,4180386.7781,851770.6714,4726089.0026,16.8129,1.000000
135,0,11.104832,2.444936,3.280152,0,0,11.444291,1,4180387.6111,851770.2760,4726086.9397,4180386.0480,851770.5226,4726089.6707,12.9244,1.000000
136,0,4.539981,0.764563,3.121019,0,0,11.148826,1,4180386.7416,851770.4403,4726087.5324,4180385.3179,851770.3739,4726090.3389,4.7598,1.000000
137,0,12.896111,2.205843,3.261725,0,0,10.885887,1,4180386.3425,851770.5331,4726088.9845,4180384.5877,851770.2251,4726091.0070,10.9519,1.000000
138,0,19.263278,7.984557,3.741126,0,0,10.650711,1,4180385.4458,851771.3297,4726090.6138,4180383.8576,851770.0763,4726091.6751,17.8043,1.000000
139,0,27.179800,7.141874,4.254657,0,0,10.439314,1,4180384.5557,851771.1696,4726093.0986,4180383.1275,851769.9276,4726092.3433,25.9783,1.000000
140,0,10.050932,1.494233,3.628789,0,0,10.248346,1,4180383.6295,851771.2896,4726094.3918,4180382.3973,851769.7788,4726093.0114,10.8709,1.000000
