iter,mcycle,minstret,pc,hpmcounter3,hpmcounter4,hpmcounter5,hpmcounter6,hpmcounter7,hpmcounter8,hpmcounter9,hpmcounter10
0,0x11da82,0x9d8e4,0x80008be8,0x26,0x0,0x681f,0x50722,0x0,0x25e0c,0x21e9,0x13c2
1,0x13535b,0xb4aaf,0x80008be8,0x2364,0xb,0x74db,0x5072a,0x0,0x313c6,0x21f0,0x1589
2,0x14cb56,0xcbcb2,0x80008be8,0x469f,0x16,0x81b1,0x50732,0x0,0x3c99e,0x21f3,0x1750
3,0x164338,0xe2e58,0x80008be8,0x69d8,0x21,0x8e5e,0x5073a,0x0,0x47f42,0x21f6,0x1917
4,0x17bb94,0xf9ff4,0x80008be8,0x8d16,0x2c,0x9b06,0x50740,0x0,0x534e1,0x21f9,0x1ade
5,0x193411,0x111249,0x80008be8,0xb050,0x37,0xa7eb,0x50746,0x0,0x5eafc,0x21fc,0x1ca5
6,0x1aabc5,0x128426,0x80008be8,0xd384,0x42,0xb4a8,0x5074c,0x0,0x6a0c7,0x21ff,0x1e6c
7,0x1c2393,0x13f5ab,0x80008be8,0xf6ba,0x4d,0xc153,0x50752,0x0,0x7564c,0x2202,0x2033
8,0x1d9aef,0x156737,0x80008be8,0x119ee,0x58,0xcdf3,0x50758,0x0,0x80be3,0x2205,0x21fa
9,0x1f1284,0x16d8d5,0x80008be8,0x13d20,0x63,0xdab2,0x5075e,0x0,0x8c16d,0x2208,0x23c1
10,0x2089cc,0x184a15,0x80008be8,0x16055,0x6e,0xe749,0x50764,0x0,0x976c1,0x220b,0x2588
11,0x220108,0x19bba7,0x80008be8,0x18395,0x79,0xf3f4,0x5076c,0x0,0xa2c51,0x220e,0x2750
12,0x2378d4,0x1b2d6a,0x80008be8,0x1a6d5,0x84,0x1009f,0x50774,0x0,0xae212,0x2211,0x2918
13,0x24efd7,0x1c9eb9,0x80008be8,0x1ca11,0x8f,0x10d3a,0x5077c,0x0,0xb976f,0x2214,0x2ae0
14,0x266799,0x1e10a2,0x80008be8,0x1ed4e,0x9a,0x119f8,0x50782,0x0,0xc4d43,0x2217,0x2ca8
15,0x27df1a,0x1f81df,0x80008be8,0x21090,0xa5,0x12691,0x50788,0x0,0xd0290,0x221a,0x2e70
16,0x2956e3,0x20f356,0x80008be8,0x233cb,0xb0,0x13336,0x5078e,0x0,0xdb80b,0x221d,0x3038
17,0x2ace9b,0x22652d,0x80008be8,0x25708,0xbb,0x14004,0x50794,0x0,0xe6dbd,0x2220,0x3200
18,0x2c462b,0x23d6a8,0x80008be8,0x27a45,0xc6,0x14cbe,0x5079a,0x0,0xf2327,0x2223,0x33c8
19,0x2dbe54,0x2548b4,0x80008be8,0x29d81,0xd1,0x1599a,0x507a0,0x0,0xfd900,0x2226,0x3590
20,0x2f365b,0x26ba68,0x80008be8,0x2c0c1,0xdc,0x1666c,0x507a6,0x0,0x108e8b,0x2229,0x3758
21,0x30ae39,0x282c21,0x80008be8,0x2e3fd,0xe7,0x1732a,0x507ae,0x0,0x11442f,0x222c,0x3920
22,0x322595,0x299dbb,0x80008be8,0x30739,0xf2,0x17ff2,0x507b6,0x0,0x11f9aa,0x222f,0x3ae8
23,0x339c91,0x2b0f40,0x80008be8,0x32a77,0xfd,0x18c8d,0x507be,0x0,0x12af3d,0x2232,0x3cb0
24,0x35139b,0x2c80ad,0x80008be8,0x34db4,0x108,0x1992a,0x507c4,0x0,0x1364b6,0x2235,0x3e78
25,0x368ac3,0x2df1f3,0x80008be8,0x370f1,0x113,0x1a5c8,0x507ca,0x0,0x141a07,0x2238,0x4040
26,0x38023a,0x2f634a,0x80008be8,0x3942b,0x11e,0x1b273,0x507d0,0x0,0x14cf5c,0x223b,0x4208
27,0x397982,0x30d4cb,0x80008be8,0x3b765,0x129,0x1bf0a,0x507d6,0x0,0x1584ef,0x223e,0x43d0
28,0x3af0b8,0x324625,0x80008be8,0x3daa4,0x134,0x1cbab,0x507dc,0x0,0x163a51,0x2241,0x4598
29,0x3c6888,0x33b7e4,0x80008be8,0x3fde3,0x13f,0x1d867,0x507e2,0x0,0x16effd,0x2244,0x4760
30,0x3de0f7,0x352a35,0x80008be8,0x4211f,0x14a,0x1e53d,0x507e8,0x0,0x17a621,0x2247,0x4928
31,0x3f5880,0x369b8a,0x80008be8,0x44459,0x155,0x1f1df,0x507f0,0x0,0x185b7d,0x224a,0x4af0
32,0x40cfae,0x380c96,0x80008be8,0x46795,0x160,0x1fe76,0x507f8,0x0,0x19109b,0x224d,0x4cb8
33,0x425f59,0x398677,0x80008be8,0x49a85,0x175,0x20c65,0x50800,0x0,0x19dae2,0x2250,0x4eb7
34,0x43d791,0x3af835,0x80008be8,0x4bdc2,0x180,0x21922,0x50806,0x0,0x1a908c,0x2253,0x507f
35,0x456611,0x3c71e6,0x80008be8,0x4f0a6,0x195,0x22712,0x5080c,0x0,0x1b5aa2,0x2256,0x527e
36,0x46f3ab,0x3deae7,0x80008be8,0x5238a,0x1aa,0x234d2,0x50812,0x0,0x1c2438,0x2259,0x547d
