t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
129,0,9.476648,2.632430,1.878440,0,0,48.607696,1,4180388.7115,851771.1978,4726083.9860,4180390.4288,851771.4152,4726085.6619,6.2026
130,0,6.278686,0.700627,1.773740,0,0,48.607696,1,4180387.4547,851769.4989,4726083.3950,4180389.6987,851771.2665,4726086.3300,8.2767
131,0,15.876742,2.694546,1.475667,0,0,48.607696,1,4180384.7680,851769.8669,4726087.8702,4180388.9685,851771.1177,4726086.9982,13.8541
132,0,12.429635,1.326925,1.299991,0,0,48.607696,1,4180383.9431,851770.1996,4726085.6520,4180388.2384,851770.9689,4726087.6663,11.4900
133,0,16.520516,5.771925,1.771484,0,0,48.607696,1,4180385.7000,851773.6474,4726083.4525,4180387.5083,851770.8202,4726088.3344,15.8203
134,0,9.768586,1.025626,1.787510,0,0,48.607696,1,4180385.3519,851775.5245,4726086.0538,4180386.7781,851770.6714,4726089.0026,8.0938
135,0,16.273231,7.731041,2.551969,0,0,48.607696,1,4180385.5066,851770.6009,4726087.0090,4180386.0480,851770.5226,4726089.6707,10.3430
136,0,12.661282,2.910100,2.755789,0,0,48.607696,1,4180386.8796,851772.8492,4726090.0820,4180385.3179,851770.3739,4726090.3389,10.6654
137,0,19.984818,4.570602,3.018933,0,0,48.607696,1,4180385.0358,851770.7821,4726086.1174,4180384.5877,851770.2251,4726091.0070,18.7383
138,0,9.120517,2.064172,3.142799,0,0,48.607696,1,4180382.4320,851772.3493,4726087.4623,4180383.8576,851770.0763,4726091.6751,7.8565
139,0,13.873728,2.437943,3.123351,0,0,48.607696,1,4180379.7132,851773.9195,4726084.5302,4180383.1275,851769.9276,4726092.3433,19.1869
140,0,16.969756,5.358412,3.589129,0,0,48.607696,1,4180382.1360,851772.1173,4726087.6487,4180382.3973,851769.7788,4726093.0114,7.3391
141,0,18.714683,3.028877,3.622562,0,0,48.607696,1,4180382.8991,851771.6506,4726093.0038,4180381.6672,851769.6300,4726093.6796,13.2269
142,0,7.587245,0.801266,3.569996,0,0,48.607696,1,4180382.1004,851770.1795,4726092.4183,4180380.9370,851769.4813,4726094.3477,6.8178
143,0,15.014181,3.762004,3.369004,0,0,48.607696,1,4180378.6060,851768.3354,4726096.4297,4180380.2069,851769.3325,4726095.0158,12.6781
144,0,27.248214,8.201464,4.086588,0,0,48.607696,1,4180379.7519,851770.6663,4726104.6262,4180379.4768,851769.1837,4726095.6840,28.4528
145,0,24.093568,4.793901,3.792874,0,0,48.607696,1,4180380.3274,851770.9352,4726100.6041,4180378.7466,851769.0349,4726096.3521,13.8530
146,0,9.496704,2.649706,3.766835,0,0,48.607696,1,4180378.8669,851774.1574,4726102.1117,4180378.0165,851768.8862,4726097.0202,12.2503
147,0,25.302535,5.553693,3.865144,0,0,48.607696,1,4180377.6937,851773.2196,4726096.8251,4180377.2864,851768.7374,4726097.6884,19.0326
148,0,23.739454,7.754300,4.434157,0,1,48.607696,1,4180375.3372,851769.4127,4726091.7236,4180376.5562,851768.5886,4726098.3565,22.7458
149,0,9.212646,1.716167,4.361979,0,0,48.607696,1,4180376.2214,851770.4374,4726092.8742,4180375.8261,851768.4399,4726099.0247,6.4194
150,1,703.174906,14533.585689,1457.184707,1,1,48.607696,1,4180556.3333,851948.0041,4726095.7878,4180375.0960,851768.2911,4726099.6928,704.8009
151,1,404.274182,4796.363558,1936.518175,1,1,48.607696,1,4180697.6142,852091.2797,4726101.4559,4180374.3658,851768.1423,4726100.3609,715.4066
152,1,163.096614,779.956073,2014.433656,1,1,48.607696,1,4180801.6290,852194.5975,4726099.9172,4180373.6357,851767.9936,4726101.0291,708.4327
153,1,8.910552,1.357860,2014.193241,0,1,48.607696,1,4180871.8555,852267.7657,4726102.4445,4180372.9055,851767.8448,4726101.6972,707.1827
154,1,95.190292,265.757600,2039.948855,1,1,48.607696,1,4180917.4630,852316.6371,4726104.9027,4180372.1754,851767.6960,4726102.3653,713.1091
155,1,161.369207,765.434432,2116.012908,1,1,48.607696,1,4180942.7435,852341.2394,4726105.4953,4180371.4453,851767.5473,4726103.0335,706.4896
156,1,190.516248,1067.071392,2222.455077,1,1,48.607696,1,4180951.2093,852349.5257,4726106.7688,4180370.7151,851767.3985,4726103.7016,700.2955
157,1,184.148900,995.328104,2321.432518,1,1,48.607696,1,4180950.1999,852349.0893,4726110.2625,4180369.9850,851767.2497,4726104.3698,704.1872
158,1,162.045227,770.974904,2397.754578,1,1,48.607696,1,4180943.3495,852344.9610,4726109.9277,4180369.2549,851767.1010,4726105.0379,711.0880
