t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
163,1,8.704870,1.951083,4.139434,0,0,4.403233,1,4180369.1151,851766.1772,4726108.7891,4180365.6042,851766.3571,4726108.3786,11.0657,3.459098
164,1,9.647587,1.049882,4.001076,0,0,4.394330,1,4180368.5050,851765.9792,4726109.1996,4180364.8740,851766.2083,4726109.0467,10.5937,1.000000
165,1,20.964015,15.754724,5.387520,1,1,4.385675,1,4180368.5074,851765.6994,4726109.6847,4180364.1439,851766.0596,4726109.7148,24.4446,1.000000
166,1,22.251376,13.739590,6.434475,1,1,4.377263,1,4180368.4530,851765.5508,4726109.9781,4180363.4138,851765.9108,4726110.3830,25.9153,6.150699
167,1,22.950569,11.170122,7.092615,0,1,4.369087,1,4180368.2904,851765.2686,4726111.1024,4180362.6836,851765.7620,4726111.0511,26.1643,14.850094
168,1,29.423884,10.536798,7.743863,0,1,4.361141,1,4180367.9255,851764.9906,4726111.0176,4180361.9535,851765.6133,4726111.7192,31.4492,23.886172
169,1,14.620127,8.255443,7.779838,0,1,4.353420,1,4180367.6515,851765.1736,4726111.6534,4180361.2233,851765.4645,4726112.3874,19.1367,40.916214
170,1,9.951594,3.678677,7.733194,0,1,4.345918,1,4180367.3519,851765.0730,4726112.2457,4180360.4932,851765.3157,4726113.0555,16.4062,39.815967
171,1,29.066908,19.427779,9.228268,1,1,4.338631,1,4180367.2413,851765.3591,4726113.4612,4180359.7631,851765.1670,4726113.7236,32.5368,38.821074
172,1,26.623202,24.950904,11.051500,1,1,4.331552,1,4180367.4388,851765.4911,4726113.8848,4180359.0329,851765.0182,4726114.3918,33.6549,52.749958
173,1,7.785713,1.757990,11.032191,0,1,4.324677,1,4180367.0255,851765.4537,4726114.6655,4180358.3028,851764.8694,4726115.0599,15.0029,64.272411
174,1,18.109043,10.964883,12.023691,0,1,4.318000,1,4180366.9881,851765.2630,4726115.5298,4180357.5726,851764.7207,4726115.7281,26.2438,64.033422
175,1,20.012108,14.710022,11.919221,1,1,4.311517,1,4180367.0611,851765.1413,4726116.3324,4180356.8425,851764.5719,4726116.3962,29.3275,69.422181
176,1,21.287683,11.608480,11.706110,1,1,4.305223,1,4180367.0163,851764.9092,4726117.3781,4180356.1124,851764.4231,4726117.0643,29.6563,68.646336
177,1,19.440209,13.484790,11.937576,1,1,4.299113,1,4180366.9818,851765.0930,4726118.2216,4180355.3822,851764.2744,4726117.7325,29.3337,67.798461
178,1,19.049722,13.129329,12.196830,1,1,4.293182,1,4180367.0184,851765.1194,4726118.7589,4180354.6521,851764.1256,4726118.4006,30.2899,64.528022
179,1,16.710132,10.794962,12.450782,0,1,4.287427,1,4180367.0256,851764.8894,4726119.4288,4180353.9219,851763.9768,4726119.0687,29.0678,53.224776
180,1,23.838295,21.272115,14.210125,1,1,4.281841,1,4180367.2034,851765.0864,4726120.2399,4180353.1918,851763.8280,4726119.7369,36.4815,54.781271
181,1,23.383149,10.600018,13.327349,0,1,4.276422,1,4180367.0944,851764.7669,4726120.4403,4180352.4617,851763.6793,4726120.4050,32.6595,65.510275
182,1,22.374636,19.046202,12.736879,1,1,4.271165,1,4180367.3214,851764.7465,4726121.2124,4180351.7315,851763.5305,4726121.0731,37.1367,58.813109
183,1,20.505316,15.757509,14.136831,1,1,4.266066,1,4180367.4962,851764.6621,4726122.0048,4180351.0014,851763.3817,4726121.7413,36.1942,54.145056
184,1,23.941184,19.039042,14.944247,1,1,4.261120,1,4180367.7341,851764.5226,4726122.4223,4180350.2712,851763.2330,4726122.4094,39.6214,62.412966
185,1,29.111685,24.584862,15.931731,1,1,4.256325,1,4180368.0360,851764.5742,4726122.6727,4180349.5411,851763.0842,4726123.0775,44.6578,68.082253
186,1,19.372621,13.618665,16.132750,1,1,4.251675,1,4180368.1436,851764.1882,4726123.4883,4180348.8110,851762.9354,4726123.7457,36.6347,78.372107
187,1,21.376629,13.780434,16.162314,1,1,4.247167,1,4180368.2570,851764.2497,4726124.4562,4180348.0808,851762.7867,4726124.4138,38.9235,76.676148
188,1,17.696639,11.046110,15.953992,0,1,4.242798,1,4180368.3552,851763.9738,4726124.9763,4180347.3507,851762.6379,4726125.0819,37.1775,78.566795
189,1,22.944059,19.763524,16.850848,1,1,4.238563,1,4180368.6511,851763.6243,4726125.7612,4180346.6205,851762.4891,4726125.7501,43.4222,77.507466
190,1,13.158290,6.021035,15.325740,0,1,4.234460,1,4180368.6159,851763.6251,4726126.5517,4180345.8904,851762.3404,4726126.4182,34.5891,83.256132
191,1,14.111731,7.657260,15.031464,0,1,4.230484,1,4180368.6404,851763.3017,4726127.2541,4180345.1603,851762.1916,4726127.0863,36.2967,74.261737
192,1,26.021726,26.091067,15.735951,1,1,4.226633,1,4180368.9329,851762.6175,4726127.9738,4180344.4301,851762.0428,4726127.7545,46.8168,66.339801
193,1,30.510443,30.229725,17.183172,1,1,4.222903,1,4180369.4548,851762.3593,4726128.2909,4180343.7000,851761.8940,4726128.4226,53.6121,70.460853
194,1,25.206794,24.451586,17.724427,1,1,4.219291,1,4180369.9340,851762.2201,4726129.0106,4180342.9698,851761.7453,4726129.0907,51.2685,82.276727
195,1,23.833000,20.620286,17.327969,1,1,4.215794,1,4180370.3157,851761.8212,4726129.5047,4180342.2397,851761.5965,4726129.7589,50.0230,83.780184
196,1,14.424671,7.775741,16.743677,0,1,4.212408,1,4180370.4006,851761.4378,4726130.0916,4180341.5095,851761.4477,4726130.4270,41.7389,77.402350
197,1,16.563764,9.760690,16.341702,0,1,4.209131,1,4180370.5114,851761.5380,4726130.8920,4180340.7794,851761.2990,4726131.0951,43.6551,73.603490
198,1,24.767180,23.603288,17.597420,1,1,4.205960,1,4180370.9618,851761.0674,4726131.5090,4180340.0493,851761.1502,4726131.7632,53.9353,69.441573
199,1,18.522103,12.612408,16.882308,1,1,4.202891,1,4180371.2477,851760.9198,4726132.2958,4180339.3191,851761.0014,4726132.4314,49.4068,76.435125
200,1,18.150370,9.939982,17.274203,0,1,4.199923,1,4180371.4287,851760.5821,4726133.2077,4180338.5890,851760.8527,4726133.0995,48.1063,72.247918
201,1,32.300693,40.086053,20.517082,1,1,4.197051,1,4180372.1523,851760.7692,4726133.8015,4180337.8588,851760.7039,4726133.7676,64.4556,75.917198
202,1,15.009202,8.067175,18.714693,0,1,4.194275,1,4180372.3501,851760.6205,4726134.5894,4180337.1287,851760.5551,4726134.4358,49.1933,95.527645
203,1,28.468795,29.574972,18.649218,1,1,4.191590,1,4180373.0020,851760.3978,4726135.0639,4180336.3986,851760.4064,4726135.1039,63.4903,85.114365
204,1,25.120684,22.171400,18.421199,1,1,4.188995,1,4180373.5273,851760.0886,4726135.5093,4180335.6684,851760.2576,4726135.7720,61.0647,82.374791
205,1,22.957786,17.159823,18.075153,1,1,4.186486,1,4180373.9676,851759.8743,4726135.9074,4180334.9383,851760.1088,4726136.4402,59.7022,82.324642
206,1,16.318843,10.206298,18.318209,0,1,4.184063,1,4180374.2712,851759.6270,4726136.5213,4180334.2081,851759.9600,4726137.1083,55.7142,81.422206
207,1,14.371293,7.709835,18.113123,0,1,4.181721,1,4180374.4968,851759.5605,4726137.1024,4180333.4780,851759.8113,4726137.7764,54.3973,82.822154
208,1,17.801782,10.000646,16.752859,0,1,4.179459,1,4180374.7550,851759.5764,4726137.5369,4180332.7478,851759.6625,4726138.4446,56.9576,81.290854
209,1,21.634676,17.970124,17.288631,1,1,4.177274,1,4180375.2601,851759.5043,4726138.1346,4180332.0177,851759.5137,4726139.1127,63.9638,74.435905
210,1,20.106939,15.293403,17.823973,1,1,4.175165,1,4180375.6767,851759.0685,4726138.8706,4180331.2876,851759.3650,4726139.7808,62.5814,77.383780
211,1,12.948842,6.126173,14.427985,0,1,4.173129,1,4180375.8820,851758.7467,4726139.6067,4180330.5574,851759.2162,4726140.4489,56.9239,79.165602
212,1,14.300138,7.190535,14.340321,0,1,4.171165,1,4180376.1509,851758.5994,4726140.3813,4180329.8273,851759.0674,4726141.1171,59.3685,58.800663
213,1,25.219202,20.929234,13.475747,1,1,4.169269,1,4180376.7370,851758.4946,4726141.3154,4180329.0971,851758.9187,4726141.7852,70.1200,58.343529
214,1,14.789293,7.038876,11.962495,0,1,4.167440,1,4180377.0126,851758.2557,4726142.1496,4180328.3670,851758.7699,4726142.4533,61.5236,54.300939
215,1,23.507497,20.608866,12.307399,1,1,4.165676,1,4180377.6305,851758.1658,4726142.6860,4180327.6368,851758.6211,4726143.1215,72.2235,44.704258
216,1,16.672473,6.732210,11.959990,0,1,4.163975,1,4180377.8586,851757.8352,4726143.6368,4180326.9067,851758.4723,4726143.7896,62.7489,45.319102
217,1,13.184570,5.491924,11.738199,0,1,4.162336,1,4180378.1119,851757.6339,4726144.4622,4180326.1766,851758.3236,4726144.4577,63.3211,45.609762
218,1,27.604510,17.736612,12.511796,1,1,4.160756,1,4180378.6208,851757.3540,4726145.6272,4180325.4464,851758.1748,4726145.1259,74.0740,44.863565
219,1,18.803463,11.965174,11.911301,1,1,4.159233,1,4180379.0866,851757.2511,4726146.4962,4180324.7163,851758.0260,4726145.7940,71.2886,55.281746
220,1,15.175938,8.768565,11.258817,0,1,4.157767,1,4180379.4737,851757.2221,4726147.1281,4180323.9861,851757.8773,4726146.4621,69.4900,52.625272
221,1,12.492749,5.756039,11.221804,0,1,4.156355,1,4180379.7676,851756.9082,4726147.8932,4180323.2560,851757.7285,4726147.1302,67.7599,48.575025
222,1,17.208473,10.595647,11.562315,0,1,4.154995,1,4180380.2404,851756.7389,4726148.4524,4180322.5258,851757.5797,4726147.7984,73.6333,48.319816
223,1,18.378714,9.936281,10.463019,0,1,4.153686,1,4180380.6543,851756.7389,4726149.4004,4180321.7957,851757.4310,4726148.4665,73.6700,50.479709
224,1,24.448889,11.764396,10.935571,1,1,4.152427,1,4180381.0688,851756.6455,4726149.6136,4180321.0655,851757.2822,4726149.1346,76.0837,43.514491
225,1,13.923554,4.748023,9.349487,0,1,4.151216,1,4180381.3317,851756.3847,4726150.0691,4180320.3354,851757.1334,4726149.8028,70.8643,52.402140
226,1,21.716269,17.626084,10.438875,1,1,4.150051,1,4180381.9148,851755.8861,4726150.8708,4180319.6053,851756.9846,4726150.4709,81.3284,44.015103
227,1,22.796309,19.249839,11.814666,1,1,4.148931,1,4180382.4949,851756.1295,4726151.4272,4180318.8751,851756.8359,4726151.1390,82.3411,48.563419
228,1,20.920790,14.530319,11.494037,1,1,4.147855,1,4180383.0354,851756.2389,4726152.3382,4180318.1450,851756.6871,4726151.8071,82.1567,56.680633
229,1,15.614883,5.129873,10.810507,0,1,4.146821,1,4180383.3352,851756.0312,4726152.7339,4180317.4148,851756.5383,4726152.4753,76.1659,49.092834
230,1,20.295387,10.728442,11.006494,0,1,4.145827,1,4180383.8140,851756.0057,4726153.7525,4180316.6847,851756.3896,4726153.1434,82.5498,46.531795
231,1,20.290033,13.026394,11.733530,1,1,4.144874,1,4180384.3807,851756.0170,4726154.6922,4180315.9545,851756.2408,4726153.8115,85.5903,50.801299
232,1,13.637405,4.909577,11.164923,0,1,4.143958,1,4180384.7092,851755.9903,4726155.6098,4180315.2244,851756.0920,4726154.4797,79.5283,56.808604
233,1,13.709311,7.265958,10.897891,0,1,4.143079,1,4180385.1494,851755.6837,4726156.3229,4180314.4942,851755.9433,4726155.1478,83.2338,54.236561
234,1,24.327906,12.159858,10.937437,1,1,4.142237,1,4180385.6496,851755.6658,4726156.5555,4180313.7641,851755.7945,4726155.8159,87.7234,50.731824
235,1,19.679568,10.658247,11.528459,0,1,4.141428,1,4180386.0628,851755.8750,4726157.5516,4180313.0339,851755.6457,4726156.4840,85.7273,50.603428
236,1,13.133871,6.253501,10.391201,0,1,4.140654,1,4180386.5172,851755.6822,4726158.1651,4180312.3038,851755.4969,4726157.1522,86.2955,55.153729
237,1,8.637652,2.822960,8.748513,0,1,4.139911,1,4180386.8313,851755.4614,4726158.8361,4180311.5737,851755.3482,4726157.8203,83.1496,48.141074
238,1,7.130575,1.891425,7.484623,0,1,4.139200,1,4180387.1087,851755.3065,4726159.5840,4180310.8435,851755.1994,4726158.4884,82.9993,37.697705
239,1,18.148792,4.604461,7.432082,0,1,4.138519,1,4180387.3759,851755.0872,4726159.8870,4180310.1134,851755.0506,4726159.1565,85.0236,28.618127
240,1,14.495073,7.092376,7.068476,0,1,4.137867,1,4180387.8729,851754.9835,4726160.4464,4180309.3832,851754.9019,4726159.8247,91.3576,30.632537
241,1,14.719331,7.271423,6.492979,0,1,4.137244,1,4180388.3714,851754.9349,4726161.3009,4180308.6531,851754.7531,4726160.4928,92.6490,25.896013
242,1,16.492382,3.714229,6.373444,0,1,4.136647,1,4180388.6259,851754.7374,4726161.6377,4180307.9229,851754.6043,4726161.1609,87.5015,21.316948
243,1,9.194852,1.800922,5.826940,0,1,4.136077,1,4180388.7858,851754.7710,4726162.5193,4180307.1928,851754.4556,4726161.8291,84.9906,23.341591
244,1,20.171041,14.762713,6.087226,1,1,4.135532,1,4180389.4881,851754.7549,4726163.0892,4180306.4626,851754.3068,4726162.4972,101.5705,20.914298
245,1,18.832066,8.821455,5.903546,0,1,4.135011,1,4180390.0026,851754.5099,4726164.1175,4180305.7325,851754.1580,4726163.1653,98.0463,16.568530
246,1,6.804554,0.531300,5.331326,0,1,4.134514,1,4180390.0786,851754.4249,4726164.6772,4180305.0023,851754.0092,4726163.8334,85.3571,15.803193
247,1,18.202969,11.287682,6.177799,0,1,4.134040,1,4180390.6911,851754.4733,4726165.2173,4180304.2722,851753.8605,4726164.5016,101.9776,12.837676
248,1,25.426704,17.010061,7.689662,1,1,4.133587,1,4180391.4098,851754.4954,4726165.5251,4180303.5420,851753.7117,4726165.1697,107.1715,18.876712
249,1,25.723311,19.914440,9.220660,1,1,4.133156,1,4180392.2024,851754.1245,4726165.8870,4180302.8119,851753.5629,4726165.8378,110.1917,32.888336
250,1,16.210784,10.031307,9.514553,0,1,4.132745,1,4180392.8363,851753.8371,4726166.6345,4180302.0817,851753.4142,4726166.5059,105.8220,40.708073
251,1,19.692592,7.670045,9.554415,0,1,4.132353,1,4180393.2944,851753.5010,4726167.7173,4180301.3516,851753.2654,4726167.1741,103.1574,41.951299
252,1,23.357845,14.355489,10.618541,1,1,4.131980,1,4180394.0151,851753.3545,4726168.7881,4180300.6215,851753.1166,4726167.8422,111.5928,45.981366
253,1,10.557965,3.843737,10.822823,0,1,4.131625,1,4180394.4778,851753.2384,4726169.3923,4180299.8913,851752.9679,4726168.5103,104.0120,52.422406
254,1,11.074275,1.555720,9.502124,0,1,4.131288,1,4180394.7161,851753.0208,4726169.8391,4180299.1612,851752.8191,4726169.1784,98.8417,53.060332
255,1,13.310165,5.647159,9.184694,0,1,4.130967,1,4180395.2556,851752.8898,4726170.3825,4180298.4310,851752.6703,4726169.8466,108.2107,46.376090
256,1,23.780205,12.756292,10.407193,1,1,4.130662,1,4180395.9445,851752.7987,4726171.5104,4180297.7009,851752.5215,4726170.5147,114.9242,42.202715
257,1,11.118896,2.727449,9.551170,0,1,4.130372,1,4180396.3447,851752.5788,4726172.0058,4180296.9707,851752.3728,4726171.1828,106.3167,54.425119
258,1,9.969957,3.838533,8.234017,0,1,4.130098,1,4180396.8530,851752.3967,4726172.6857,4180296.2406,851752.2240,4726171.8509,110.1851,49.539799
259,1,19.076808,12.621713,7.504744,1,1,4.129837,1,4180397.6176,851752.3737,4726173.2029,4180295.5104,851752.0752,4726172.5191,119.0368,36.664779
260,1,10.823729,4.120344,6.913648,0,1,4.129590,1,4180398.1431,851752.1637,4726173.7990,4180294.7803,851751.9265,4726173.1872,113.0889,29.657728
261,1,8.842320,2.041886,6.350832,0,1,4.129356,1,4180398.5580,851752.0073,4726174.6226,4180294.0501,851751.7777,4726173.8553,111.1178,26.231003
262,1,15.479794,6.976635,5.612947,0,1,4.129135,1,4180399.1821,851751.8426,4726175.0882,4180293.3200,851751.6289,4726174.5234,118.3728,18.943441
263,1,7.981904,2.158970,5.444470,0,1,4.128925,1,4180399.6311,851751.6404,4726175.6882,4180292.5898,851751.4801,4726175.1916,114.0302,11.740901
264,1,18.755301,3.478732,5.636771,0,1,4.128727,1,4180399.8721,851751.4501,4726175.9109,4180291.8597,851751.3314,4726175.8597,110.4258,10.616982
265,1,15.757940,7.985440,5.870599,0,1,4.128540,1,4180400.5350,851751.4091,4726176.7620,4180291.1295,851751.1826,4726176.5278,122.6317,16.012345
266,1,12.800977,1.741671,4.769137,0,1,4.128363,1,4180400.8104,851751.2831,4726177.7412,4180290.3994,851751.0338,4726177.1959,113.0624,17.688459
267,1,8.075064,2.442222,4.740614,0,1,4.128197,1,4180401.2069,851750.9326,4726178.3802,4180289.6692,851750.8851,4726177.8641,117.0562,8.231584
268,1,7.745915,1.888868,4.545648,0,1,4.128040,1,4180401.2516,851750.9260,4726179.1509,4180288.9391,851750.7363,4726178.5322,107.8478,6.856109
269,1,11.327270,1.575273,3.441004,0,0,4.127892,1,4180401.4499,851750.8779,4726180.0905,4180288.2089,851750.5875,4726179.2003,113.7532,5.928484
270,1,17.960857,6.345366,3.663506,0,0,4.127752,1,4180401.9938,851750.8241,4726181.1241,4180287.4788,851750.4388,4726179.8684,125.2319,1.000000
271,1,10.690868,4.109312,3.870249,0,0,4.127621,1,4180402.4625,851750.8930,4726181.7289,4180286.7486,851750.2900,4726180.5365,123.3454,5.218146
272,1,12.217057,1.842461,3.356831,0,0,4.127498,1,4180402.7735,851750.6615,4726182.1306,4180286.0185,851750.1412,4726181.2047,120.0295,6.068720
273,1,9.603436,3.349378,3.475872,0,0,4.127383,1,4180403.2703,851750.3662,4726182.8789,4180285.2883,851749.9924,4726181.8728,126.0817,3.940501
274,1,19.980537,7.364035,3.864403,0,0,4.127274,1,4180403.7520,851750.4691,4726183.9669,4180284.5582,851749.8437,4726182.5409,128.0919,4.612233
275,1,4.630290,0.553016,3.121160,0,0,4.127173,1,4180404.0851,851750.2552,4726184.5799,4180283.8280,851749.6949,4726183.2090,123.2833,5.730228
276,1,14.193509,4.277088,3.374702,0,0,4.127078,1,4180404.4061,851750.3764,4726185.5331,4180283.0979,851749.5461,4726183.8772,124.8634,1.000000
277,1,12.099178,3.780724,3.508552,0,0,4.126989,1,4180404.7957,851749.9451,4726186.0266,4180282.3677,851749.3974,4726184.5453,127.2740,1.271955
278,1,17.099620,5.381519,3.857817,0,0,4.126906,1,4180405.2243,851750.0206,4726186.3661,4180281.6376,851749.2486,4726185.2134,130.0167,3.184292
279,1,15.160428,8.731224,4.573412,0,1,4.126828,1,4180405.8927,851749.5804,4726187.1048,4180280.9074,851749.0998,4726185.8815,137.4985,8.658686
280,1,25.301014,6.460853,4.584961,0,1,4.126756,1,4180406.1076,851749.3183,4726187.1775,4180280.1773,851748.9510,4726186.5496,127.4777,11.050548
281,1,13.715301,3.736004,4.547630,0,1,4.126688,1,4180406.6218,851749.1359,4726187.5846,4180279.4471,851748.8023,4726187.2178,135.4034,18.531135
282,1,5.895890,1.332685,4.496652,0,1,4.126626,1,4180406.6673,851748.9364,4726188.2413,4180278.7170,851748.6535,4726187.8859,122.3268,20.270284
283,1,3.486920,0.393054,4.201020,0,0,4.126567,1,4180406.8350,851748.8329,4726188.8722,4180277.9868,851748.5047,4726188.5540,126.7553,17.573375
284,1,25.359769,6.831771,4.147794,0,0,4.126513,1,4180407.0589,851748.5069,4726188.9360,4180277.2567,851748.3560,4726189.2221,131.6822,15.687408
285,1,10.185479,3.926998,4.485192,0,1,4.126463,1,4180407.6021,851748.4850,4726189.5539,4180276.5265,851748.2072,4726189.8903,139.7139,21.433310
286,1,6.709684,1.512812,4.208764,0,0,4.126416,1,4180407.8025,851748.1010,4726190.1492,4180275.7964,851748.0584,4726190.5584,130.8178,23.372509
287,1,8.556696,0.777798,3.908472,0,0,4.126373,1,4180408.0675,851747.9652,4726190.6105,4180275.0662,851747.9096,4726191.2265,133.8225,19.687361
288,1,12.406974,5.098531,3.880173,0,0,4.126333,1,4180408.6369,851747.9859,4726191.1405,4180274.3361,851747.7609,4726191.8946,143.7082,17.963689
289,1,15.100536,8.793185,3.886369,0,0,4.126296,1,4180408.9094,851747.2966,4726191.8273,4180273.6059,851747.6121,4726192.5627,136.6794,14.701782
290,1,14.185542,3.766070,3.616891,0,0,4.126262,1,4180409.3844,851746.9587,4726192.7780,4180272.8758,851747.4633,4726193.2309,143.3301,14.659208
291,1,10.193898,1.897264,3.433017,0,0,4.126231,1,4180409.6791,851746.5836,4726193.6551,4180272.1456,851747.3146,4726193.8990,138.9423,4.318838
292,1,13.609168,5.792599,3.879008,0,0,4.126202,1,4180410.1678,851746.0633,4726194.1642,4180271.4155,851747.1658,4726194.5671,145.7758,2.335299
293,1,3.056966,0.237778,3.863481,0,0,4.126176,1,4180410.3514,851745.8669,4726194.8902,4180270.6853,851747.0170,4726195.2352,137.5069,5.879822
294,1,9.604358,1.117277,3.292031,0,0,4.126151,1,4180410.6756,851745.7368,4726195.7910,4180269.9552,851746.8682,4726195.9033,142.9127,5.813571
295,1,11.472922,2.278223,3.127154,0,0,4.126129,1,4180411.0226,851745.3668,4726196.2323,4180269.2250,851746.7195,4726196.5715,144.8028,1.000000
296,1,13.042753,6.511783,3.627051,0,0,4.126109,1,4180411.5668,851745.5119,4726196.8689,4180268.4949,851746.5707,4726197.2396,151.3571,1.000000
297,1,8.564271,1.935034,3.742774,0,0,4.126090,1,4180412.0285,851745.2197,4726197.4059,4180267.7647,851746.4219,4726197.9077,149.9953,1.000000
298,1,8.843497,2.897973,3.522719,0,0,4.126072,1,4180412.5831,851744.9769,4726198.1280,4180267.0346,851746.2732,4726198.5758,153.7686,1.000000
299,1,8.542803,2.618701,2.905270,0,0,4.126057,1,4180412.9897,851745.0203,4726198.8629,4180266.3044,851746.1244,4726199.2439,150.6646,1.000000
