t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
173,1,242.227462,2268.674174,4087.391302,1,1,4.324677,1,4180689.5139,852096.8787,4726114.6655,4180358.3028,851764.8694,4726115.0599,702.7582,26295.168828
174,1,231.447323,2070.079204,3700.933966,1,1,4.318000,1,4180699.0153,852106.9063,4726115.5298,4180357.5726,851764.7207,4726115.7281,706.8345,23769.619208
175,1,220.080662,1872.540156,3319.125591,1,1,4.311517,1,4180708.3490,852116.7447,4726116.3324,4180356.8425,851764.5719,4726116.3962,710.0799,21554.560079
176,1,201.153479,1559.058317,2955.926967,1,1,4.305223,1,4180717.2907,852126.2178,4726117.3781,4180356.1124,851764.4231,4726117.0643,705.1415,19359.199569
177,1,195.528911,1477.564975,2648.339507,1,1,4.299113,1,4180725.9722,852135.8552,4726118.2216,4180355.3822,851764.2744,4726117.7325,713.4709,17265.854595
178,1,179.677754,1247.770362,2373.556562,1,1,4.293182,1,4180734.4581,852145.0868,4726118.7589,4180354.6521,851764.1256,4726118.4006,711.3971,15486.105167
179,1,160.108746,991.501168,2087.935770,1,1,4.287427,1,4180742.6518,852153.8172,4726119.4288,4180353.9219,851763.9768,4726119.0687,705.1630,13884.770258
180,1,159.486169,983.111117,1856.822719,1,1,4.281841,1,4180750.7569,852162.7328,4726120.2399,4180353.1918,851763.8280,4726119.7369,717.1347,12227.925038
181,1,131.142331,654.660630,1602.828398,1,1,4.276422,1,4180758.3201,852170.8936,4726120.4403,4180352.4617,851763.6793,4726120.4050,700.4886,10886.712847
182,1,130.629512,659.704081,1378.466418,1,1,4.271165,1,4180765.9676,852179.1185,4726121.2124,4180351.7315,851763.5305,4726121.0731,712.9094,9405.220865
183,1,116.140225,521.221638,1203.721165,1,1,4.266066,1,4180773.3154,852187.0478,4726122.0048,4180351.0014,851763.3817,4726121.7413,710.3130,8094.498844
184,1,105.059234,423.791751,1039.092419,1,1,4.261120,1,4180780.4823,852194.6936,4726122.4223,4180350.2712,851763.2330,4726122.4094,710.3129,7074.018762
185,1,99.884026,377.705006,889.608904,1,1,4.256325,1,4180787.4729,852202.3055,4726122.6727,4180349.5411,851763.0842,4726123.0775,715.5334,6111.491018
186,1,74.580882,214.251980,755.128271,1,1,4.251675,1,4180794.0329,852209.2582,4726123.4883,4180348.8110,851762.9354,4726123.7457,702.1643,5239.593155
187,1,74.211661,209.131065,628.284880,1,1,4.247167,1,4180800.3662,852216.4401,4726124.4562,4180348.0808,851762.7867,4726124.4138,711.3176,4446.981335
188,1,55.690667,118.897670,515.397611,1,1,4.242798,1,4180806.4554,852223.0697,4726124.9763,4180347.3507,851762.6379,4726125.0819,703.6969,3702.353826
189,1,48.455989,90.222089,425.269703,1,1,4.238563,1,4180812.5172,852229.4139,4726125.7612,4180346.6205,851762.4891,4726125.7501,705.8233,3037.234903
190,1,39.557315,59.850585,332.943649,1,1,4.234460,1,4180818.0266,852235.9002,4726126.5517,4180345.8904,851762.3404,4726126.4182,705.8828,2505.952781
191,1,23.557840,21.421074,269.619694,1,1,4.230484,1,4180823.3781,852241.8575,4726127.2541,4180345.1603,851762.1916,4726127.0863,700.0482,1960.137121
192,1,17.765910,12.107815,204.860067,1,1,4.226633,1,4180828.7837,852247.2521,4726127.9738,4180344.4301,851762.0428,4726127.7545,697.8442,1579.375331
193,1,23.785791,16.106383,154.348542,1,1,4.222903,1,4180834.2086,852252.8746,4726128.2909,4180343.7000,851761.8940,4726128.4226,711.1105,1195.449395
194,1,11.374429,4.878749,112.457242,0,1,4.219291,1,4180839.3845,852258.4212,4726129.0106,4180342.9698,851761.7453,4726129.0907,712.3706,898.904558
195,1,10.985139,3.316681,75.018409,0,1,4.215794,1,4180844.2601,852263.5165,4726129.5047,4180342.2397,851761.5965,4726129.7589,704.9290,648.258349
196,1,19.109657,13.852878,54.978499,1,1,4.212408,1,4180848.6399,852268.4389,4726130.0916,4180341.5095,851761.4477,4726130.4270,698.8820,421.440144
197,1,19.392515,13.695027,35.434895,1,1,4.209131,1,4180852.8503,852273.6600,4726130.8920,4180340.7794,851761.2990,4726131.0951,709.1619,301.798389
198,1,29.675237,33.939225,26.939050,1,1,4.205960,1,4180857.2085,852278.1285,4726131.5090,4180340.0493,851761.1502,4726131.7632,704.1239,183.482086
199,1,32.329186,39.771013,21.893943,1,1,4.202891,1,4180861.2143,852282.7417,4726132.2958,4180339.3191,851761.0014,4726132.4314,707.1166,132.272664
200,1,45.959769,78.904002,23.799285,1,1,4.199923,1,4180864.9308,852286.9896,4726133.2077,4180338.5890,851760.8527,4726133.0995,700.9201,102.225131
201,1,29.386979,33.133405,24.970518,1,1,4.197051,1,4180869.0091,852291.5906,4726133.8015,4180337.8588,851760.7039,4726133.7676,722.7529,114.973486
202,1,54.142722,112.745923,35.034329,1,1,4.194275,1,4180872.3843,852295.6871,4726134.5894,4180337.1287,851760.5551,4726134.4358,704.9309,122.201759
203,1,53.036507,107.031204,44.126811,1,1,4.191590,1,4180876.0401,852299.5443,4726135.0639,4180336.3986,851760.4064,4726135.1039,712.6928,182.926892
204,1,63.166782,152.103177,58.849253,1,1,4.188995,1,4180879.3993,852303.1529,4726135.5093,4180335.6684,851760.2576,4726135.7720,708.3043,235.172885
205,1,68.543452,178.507171,76.368302,1,1,4.186486,1,4180882.5068,852306.6975,4726135.9074,4180334.9383,851760.1088,4726136.4402,708.3859,324.934470
206,1,76.685436,227.379615,97.720976,1,1,4.184063,1,4180885.3148,852310.0534,4726136.5213,4180334.2081,851759.9600,4726137.1083,704.6189,431.447958
207,1,79.973778,247.122240,121.063698,1,1,4.181721,1,4180887.8851,852313.4376,4726137.1024,4180333.4780,851759.8113,4726137.7764,706.5173,559.874708
208,1,83.013346,264.307287,144.100504,1,1,4.179459,1,4180890.3319,852316.7548,4726137.5369,4180332.7478,851759.6625,4726138.4446,708.8087,700.160544
209,1,83.764061,271.272956,167.250698,1,1,4.177274,1,4180892.8730,852319.8378,4726138.1346,4180332.0177,851759.5137,4726139.1127,711.9181,840.373037
210,1,97.945573,370.743134,196.434611,1,1,4.175165,1,4180895.1763,852322.4140,4726138.8706,4180331.2876,851759.3650,4726139.7808,702.5100,979.801289
211,1,104.048063,418.410598,234.962331,1,1,4.173129,1,4180897.1225,852324.9641,4726139.6067,4180330.5574,851759.2162,4726140.4489,700.2337,1154.514914
212,1,103.249498,411.647324,264.852471,1,1,4.171165,1,4180898.9898,852327.5519,4726140.3813,4180329.8273,851759.0674,4726141.1171,704.9073,1387.195868
213,1,100.042827,383.477891,292.497139,1,1,4.169269,1,4180901.0351,852330.0482,4726141.3154,4180329.0971,851758.9187,4726141.7852,712.3495,1568.011249
214,1,112.637436,489.343385,326.221160,1,1,4.167440,1,4180902.6338,852332.2795,4726142.1496,4180328.3670,851758.7699,4726142.4533,703.0606,1736.527987
215,1,105.906493,433.096953,351.680138,1,1,4.165676,1,4180904.4423,852334.5320,4726142.6860,4180327.6368,851758.6211,4726143.1215,712.9621,1940.196617
216,1,122.913149,580.372736,386.979450,1,1,4.163975,1,4180905.7315,852336.4190,4726143.6368,4180326.9067,851758.4723,4726143.7896,699.8802,2093.143797
217,1,122.439695,578.667356,420.133962,1,1,4.162336,1,4180906.9198,852338.3131,4726144.4622,4180326.1766,851758.3236,4726144.4577,702.7404,2309.441803
218,1,123.261679,575.972585,451.300492,1,1,4.160756,1,4180908.2404,852340.0097,4726145.6272,4180325.4464,851758.1748,4726145.1259,706.4057,2511.129778
219,1,121.935859,573.425357,481.515732,1,1,4.159233,1,4180909.3980,852341.7671,4726146.4962,4180324.7163,851758.0260,4726145.7940,708.7060,2706.078406
220,1,124.619704,600.593250,504.500743,1,1,4.157767,1,4180910.3600,852343.4851,4726147.1281,4180323.9861,851757.8773,4726146.4621,708.4439,2890.606602
221,1,134.963445,704.315900,533.091274,1,1,4.156355,1,4180911.1151,852344.8078,4726147.8932,4180323.2560,851757.7285,4726147.1302,700.4877,3030.439919
222,1,130.675307,659.675161,557.894057,1,1,4.154995,1,4180911.9381,852346.1673,4726148.4524,4180322.5258,851757.5797,4726147.7984,706.8754,3204.304853
223,1,130.965941,660.346306,585.580899,1,1,4.153686,1,4180912.5944,852347.5913,4726149.4004,4180321.7957,851757.4310,4726148.4665,709.1261,3355.462178
224,1,135.898533,703.036595,606.950220,1,1,4.152427,1,4180913.1464,852348.8197,4726149.6136,4180321.0655,851757.2822,4726149.1346,707.3524,3523.713263
225,1,143.222125,790.715528,642.712077,1,1,4.151216,1,4180913.4448,852349.7812,4726150.0691,4180320.3354,851757.1334,4726149.8028,700.5123,3660.127683
226,1,143.041922,790.854973,663.760301,1,1,4.150051,1,4180913.9644,852350.4081,4726150.8708,4180319.6053,851756.9846,4726150.4709,702.1925,3878.909651
227,1,128.950045,642.355885,670.129154,1,1,4.148931,1,4180914.3845,852351.6828,4726151.4272,4180318.8751,851756.8359,4726151.1390,717.4419,4005.395399
228,1,134.220909,694.465209,681.978416,1,1,4.147855,1,4180914.6716,852352.7320,4726152.3382,4180318.1450,851756.6871,4726151.8071,714.0604,4044.809545
229,1,147.375457,835.851984,708.221079,1,1,4.146821,1,4180914.6271,852353.3750,4726152.7339,4180317.4148,851756.5383,4726152.4753,702.5736,4111.982495
230,1,141.166917,765.653073,724.727061,1,1,4.145827,1,4180914.6736,852354.1137,4726153.7525,4180316.6847,851756.3896,4726153.1434,709.9136,4273.618338
231,1,139.477270,749.616869,729.257158,1,1,4.144874,1,4180914.7226,852354.8053,4726154.6922,4180315.9545,851756.2408,4726153.8115,712.3520,4377.761201
232,1,146.257561,825.171942,745.806836,1,1,4.143958,1,4180914.4506,852355.3773,4726155.6098,4180315.2244,851756.0920,4726154.4797,706.6497,4407.806187
233,1,150.178182,872.408943,767.013100,1,1,4.143079,1,4180914.2102,852355.5904,4726156.3229,4180314.4942,851755.9433,4726155.1478,703.0497,4510.002541
234,1,144.897292,801.402571,776.849698,1,1,4.142237,1,4180913.9520,852356.0155,4726156.5555,4180313.7641,851755.7945,4726155.8159,710.3447,4637.690917
235,1,142.179074,777.628927,775.541038,1,1,4.141428,1,4180913.5318,852356.5933,4726157.5516,4180313.0339,851755.6457,4726156.4840,713.1395,4697.922037
236,1,149.546811,864.674082,782.922949,1,1,4.140654,1,4180913.0800,852356.6971,4726158.1651,4180312.3038,851755.4969,4726157.1522,705.5289,4691.831316
237,1,153.290837,908.889040,809.576264,1,1,4.139911,1,4180912.4178,852356.7031,4726158.8361,4180311.5737,851755.3482,4726157.8203,702.0320,4737.378647
238,1,152.868124,903.870714,830.516815,1,1,4.139200,1,4180911.6509,852356.7075,4726159.5840,4180310.8435,851755.1994,4726158.4884,702.5722,4899.543594
239,1,155.364089,925.569106,839.488527,1,1,4.138519,1,4180910.8083,852356.5823,4726159.8870,4180310.1134,851755.0506,4726159.1565,701.1087,5026.107104
240,1,147.302664,838.289637,846.752183,1,1,4.137867,1,4180910.1323,852356.5095,4726160.4464,4180309.3832,851754.9019,4726159.8247,708.0478,5083.729615
241,1,146.031256,823.789048,854.169401,1,1,4.137244,1,4180909.3968,852356.4308,4726161.3009,4180308.6531,851754.7531,4726160.4928,709.3507,5126.098313
242,1,154.755221,919.594846,863.611691,1,1,4.136647,1,4180908.3586,852356.1443,4726161.6377,4180307.9229,851754.6043,4726161.1609,701.3651,5170.824471
243,1,151.229819,883.205704,864.691367,1,1,4.136077,1,4180907.1692,852356.0321,4726162.5193,4180307.1928,851754.4556,4726161.8291,704.1201,5231.668545
244,1,140.184418,759.190294,860.470140,1,1,4.135532,1,4180906.4678,852355.8154,4726163.0892,4180306.4626,851754.3068,4726162.4972,714.3570,5239.823160
245,1,148.950963,853.317340,868.038981,1,1,4.135011,1,4180905.5262,852355.3170,4726164.1175,4180305.7325,851754.1580,4726163.1653,706.0592,5208.912367
246,1,154.013987,916.289848,873.200558,1,1,4.134514,1,4180904.0958,852354.9277,4726164.6772,4180305.0023,851754.0092,4726163.8334,700.2418,5255.904132
247,1,139.289032,748.957446,857.207398,1,1,4.134040,1,4180903.1537,852354.6228,4726165.2173,4180304.2722,851753.8605,4726164.5016,713.9477,5288.406366
248,1,137.889066,727.478427,839.568170,1,1,4.133587,1,4180902.2715,852354.2447,4726165.5251,4180303.5420,851753.7117,4726165.1697,715.9839,5192.659045
249,1,144.102467,797.571972,826.768456,1,1,4.133156,1,4180901.4188,852353.4282,4726165.8870,4180302.8119,851753.5629,4726165.8378,709.6118,5090.781282
250,1,143.961941,801.553411,823.094834,1,1,4.132745,1,4180900.3650,852352.6519,4726166.6345,4180302.0817,851753.4142,4726166.5059,707.9182,5011.973401
251,1,148.513552,845.851686,825.301097,1,1,4.132353,1,4180899.0948,852351.7852,4726167.7173,4180301.3516,851753.2654,4726167.1741,703.5075,4989.569474
252,1,138.241964,732.498129,806.591426,1,1,4.131980,1,4180898.0483,852351.0682,4726168.7881,4180300.6215,851753.1166,4726167.8422,712.8486,5007.230480
253,1,141.297760,771.822072,795.453063,1,1,4.131625,1,4180896.7068,852350.3433,4726169.3923,4180299.8913,851752.9679,4726168.5103,708.0004,4893.834064
254,1,147.521324,838.632708,803.397304,1,1,4.131288,1,4180895.1056,852349.4805,4726169.8391,4180299.1612,851752.8191,4726169.1784,701.2710,4825.878986
255,1,138.174536,737.321065,791.797677,1,1,4.130967,1,4180893.7721,852348.6693,4726170.3825,4180298.4310,851752.6703,4726169.8466,709.1147,4875.934496
256,1,134.381457,689.418090,769.110501,1,1,4.130662,1,4180892.5562,852347.8646,4726171.5104,4180297.7009,851752.5215,4726170.5147,713.2248,4803.485228
257,1,141.153750,768.662954,771.081051,1,1,4.130372,1,4180891.0211,852346.8994,4726172.0058,4180296.9707,851752.3728,4726171.1828,704.3887,4670.574675
258,1,136.663836,722.460312,770.579240,1,1,4.130098,1,4180889.5654,852345.9417,4726172.6857,4180296.2406,851752.2240,4726171.8509,707.3710,4683.200720
259,1,126.936589,621.826148,753.004657,1,1,4.129837,1,4180888.3390,852345.1145,4726173.2029,4180295.5104,851752.0752,4726172.5191,716.2012,4675.584697
260,1,134.394686,698.263524,742.675669,1,1,4.129590,1,4180886.8477,852344.0728,4726173.7990,4180294.7803,851751.9265,4726173.1872,707.6338,4566.348979
261,1,134.229450,695.975655,727.688066,1,1,4.129356,1,4180885.2217,852343.0589,4726174.6226,4180294.0501,851751.7777,4726173.8553,706.6196,4503.920932
262,1,128.867342,640.094833,718.447736,1,1,4.129135,1,4180883.7821,852342.0122,4726175.0882,4180293.3200,851751.6289,4726174.5234,710.9055,4409.086527
263,1,131.763402,671.279528,708.393482,1,1,4.128925,1,4180882.1461,852340.9049,4726175.6882,4180292.5898,851751.4801,4726175.1916,706.4363,4350.360934
264,1,135.783776,703.065238,694.836735,1,1,4.128727,1,4180880.2822,852339.7876,4726175.9109,4180291.8597,851751.3314,4726175.8597,702.5748,4289.276417
265,1,121.232611,566.906548,677.795283,1,1,4.128540,1,4180878.8215,852338.7991,4726176.7620,4180291.1295,851751.1826,4726176.5278,714.2457,4211.178012
266,1,130.032956,649.464743,673.799948,1,1,4.128363,1,4180876.9560,852337.7064,4726177.7412,4180290.3994,851751.0338,4726177.1959,704.7828,4107.877095
267,1,129.941481,653.061944,662.239847,1,1,4.128197,1,4180875.1955,852336.3712,4726178.3802,4180289.6692,851750.8851,4726177.8641,702.5694,4080.971258
268,1,128.960904,642.889845,654.282801,1,1,4.128040,1,4180873.0685,852335.3629,4726179.1509,4180288.9391,851750.7363,4726178.5322,702.5151,4009.551432
269,1,125.074751,601.746182,652.274804,1,1,4.127892,1,4180871.0813,852334.2975,4726180.0905,4180288.2089,851750.5875,4726179.2003,704.8586,3961.513822
270,1,116.684764,520.539443,634.502396,1,1,4.127752,1,4180869.4273,852333.2119,4726181.1241,4180287.4788,851750.4388,4726179.8684,711.9230,3950.600646
271,1,113.353302,496.716307,614.576461,1,1,4.127621,1,4180867.6867,852332.2356,4726181.7289,4180286.7486,851750.2900,4726180.5365,712.9073,3846.006119
272,1,121.796924,569.901788,607.557157,1,1,4.127498,1,4180865.7782,852330.9464,4726182.1306,4180286.0185,851750.1412,4726181.2047,703.6156,3724.393516
273,1,117.159319,530.747786,593.503982,1,1,4.127383,1,4180864.0463,852329.5822,4726182.8789,4180285.2883,851749.9924,4726181.8728,706.0467,3682.757930
274,1,108.774876,449.610030,568.158462,1,1,4.127274,1,4180862.2912,852328.6058,4726183.9669,4180284.5582,851749.8437,4726182.5409,714.2534,3597.234091
275,1,115.523104,515.962890,563.064096,1,1,4.127173,1,4180860.3803,852327.3034,4726184.5799,4180283.8280,851749.6949,4726183.2090,704.5714,3441.745445
276,1,107.847671,446.403971,542.758018,1,1,4.127078,1,4180858.4512,852326.3277,4726185.5331,4180283.0979,851749.5461,4726183.8772,711.4919,3409.986831
277,1,115.764370,516.516125,529.103437,1,1,4.126989,1,4180856.5856,852324.7921,4726186.0266,4180282.3677,851749.3974,4726184.5453,701.5010,3285.752201
278,1,103.291266,406.777054,505.492158,1,1,4.126906,1,4180854.7546,852323.7568,4726186.3661,4180281.6376,851749.2486,4726185.2134,712.9224,3203.767130
279,1,106.943174,442.245518,489.542091,1,1,4.126828,1,4180853.1600,852322.2001,4726187.1048,4180280.9074,851749.0998,4726185.8815,707.2602,3063.392829
280,1,113.194894,477.340185,485.222165,1,1,4.126756,1,4180851.1094,852320.8167,4726187.1775,4180280.1773,851748.9510,4726186.5496,701.9050,2964.350113
281,1,101.266087,393.141248,474.864659,1,1,4.126688,1,4180849.3563,852319.5091,4726187.5846,4180279.4471,851748.8023,4726187.2178,709.4196,2945.501452
282,1,109.268427,461.840981,464.058579,1,1,4.126626,1,4180847.1337,852318.1812,4726188.2413,4180278.7170,851748.6535,4726187.8859,699.3421,2884.436866
283,1,102.933381,409.774640,451.961264,1,1,4.126567,1,4180845.0331,852316.9469,4726188.8722,4180277.9868,851748.5047,4726188.5540,703.7041,2816.282381
284,1,107.347941,427.715363,449.771797,1,1,4.126513,1,4180842.9893,852315.4885,4726188.9360,4180277.2567,851748.3560,4726189.2221,700.6467,2742.560551
285,1,89.602933,310.483723,429.223881,1,1,4.126463,1,4180841.2663,852314.3333,4726189.5539,4180276.5265,851748.2072,4726189.8903,713.1113,2735.329739
286,1,102.665887,407.496236,425.333107,1,1,4.126416,1,4180839.2025,852312.8157,4726190.1492,4180275.7964,851748.0584,4726190.5584,698.6084,2610.104374
287,1,94.769028,345.360049,408.217500,1,1,4.126373,1,4180837.2060,852311.5468,4726190.6105,4180275.0662,851747.9096,4726191.2265,704.9857,2584.433912
288,1,83.266540,267.342433,394.274038,1,1,4.126333,1,4180835.5173,852310.4354,4726191.1405,4180274.3361,851747.7609,4726191.8946,714.4536,2480.324617
289,1,102.798767,408.753953,390.924881,1,1,4.126296,1,4180833.5357,852308.6158,4726191.8273,4180273.6059,851747.6121,4726192.5627,693.7194,2392.336445
290,1,89.900616,308.619288,374.052791,1,1,4.126262,1,4180831.7612,852307.1500,4726192.7780,4180272.8758,851747.4633,4726193.2309,705.1219,2371.877753
291,1,92.218404,326.843369,367.423004,1,1,4.126231,1,4180829.8116,852305.6499,4726193.6551,4180272.1456,851747.3146,4726193.8990,700.5179,2260.437760
292,1,89.824017,310.733160,352.312221,1,1,4.126202,1,4180828.0618,852304.0081,4726194.1642,4180271.4155,851747.1658,4726194.5671,701.4162,2219.211018
293,1,86.977810,292.515669,340.586324,1,1,4.126176,1,4180826.0131,852302.6942,4726194.8902,4180270.6853,851747.0170,4726195.2352,701.6937,2128.020587
294,1,81.371606,253.679801,323.182768,1,1,4.126151,1,4180824.1118,852301.4512,4726195.7910,4180269.9552,851746.8682,4726195.9033,705.9827,2056.643899
295,1,84.383866,272.631516,319.397547,1,1,4.126129,1,4180822.2406,852299.9734,4726196.2323,4180269.2250,851746.7195,4726196.5715,701.4546,1941.158715
296,1,67.348810,175.390504,296.186974,1,1,4.126109,1,4180820.5744,852299.0161,4726196.8689,4180268.4949,851746.5707,4726197.2396,716.0516,1919.774981
297,1,76.875476,227.706058,284.421575,1,1,4.126090,1,4180818.8339,852297.6276,4726197.4059,4180267.7647,851746.4219,4726197.9077,705.5267,1778.318623
298,1,72.026444,200.550975,277.742429,1,1,4.126072,1,4180817.1949,852296.2949,4726198.1280,4180267.0346,851746.2732,4726198.5758,708.6116,1705.964851
299,1,67.489884,175.990780,254.466112,1,1,4.126057,1,4180815.4169,852295.2552,4726198.8629,4180266.3044,851746.1244,4726199.2439,711.5498,1664.846766
